日期           O/N                                 1W                                  2W                                  1M                                  3M                                  6M                                  9M                                  1Y                                  
===========================================================================================================================================
               5日均值     10日均值    20日均值    5日均值     10日均值    20日均值    5日均值     10日均值    20日均值    5日均值     10日均值    20日均值    5日均值     10日均值    20日均值    5日均值     10日均值    20日均值    5日均值     10日均值    20日均值    5日均值     10日均值    20日均值    
2008-01-30     1.8832      1.8807      1.9529      3.6030      3.5365      2.9958      3.9759      4.0588      3.4387      3.9373      3.8994      3.6303      4.5042      4.4994      4.4802      4.5462      4.5373      4.5157      4.5963      4.5845      4.5613      4.6526      4.6455      4.6267      
2008-01-31     1.9045      1.8916      1.9374      3.2101      3.5858      3.0103      3.6653      4.0400      3.4534      3.8381      3.8893      3.6335      4.5046      4.5011      4.4833      4.5477      4.5407      4.5200      4.5989      4.5889      4.5654      4.6548      4.6483      4.6303      
2008-02-01     1.9290      1.9033      1.9222      3.1219      3.6339      3.0247      3.3167      4.0116      3.4598      3.7281      3.8795      3.6373      4.5047      4.5026      4.4864      4.5493      4.5437      4.5242      4.6008      4.5927      4.5694      4.6569      4.6509      4.6338      
2008-02-02     1.9526      1.9159      1.9084      3.1125      3.6574      3.0365      3.2152      3.9459      3.4664      3.5970      3.8227      3.6394      4.5043      4.5034      4.4892      4.5510      4.5463      4.5281      4.6022      4.5959      4.5733      4.6590      4.6534      4.6373      
2008-02-03     1.9741      1.9274      1.9046      3.0949      3.5065      3.0633      3.1659      3.7500      3.4775      3.4654      3.7457      3.6396      4.5043      4.5040      4.4915      4.5525      4.5485      4.5315      4.6033      4.5984      4.5768      4.6607      4.6556      4.6405      
2008-02-04     1.9954      1.9393      1.9091      3.0229      3.3129      3.0879      3.1190      3.5475      3.4866      3.3760      3.6566      3.6331      4.5047      4.5045      4.4937      4.5542      4.5502      4.5346      4.6045      4.6004      4.5803      4.6622      4.6574      4.6434      
2008-02-05     2.0521      1.9783      1.9284      2.8923      3.0512      3.0955      2.9635      3.3144      3.4722      3.2936      3.5659      3.6216      4.5042      4.5044      4.4958      4.5550      4.5513      4.5371      4.6049      4.6019      4.5835      4.6630      4.6589      4.6461      
2008-02-13     2.1005      2.0148      1.9461      2.7857      2.9538      3.1236      2.8627      3.0897      3.4713      3.2396      3.4839      3.6144      4.5039      4.5043      4.4977      4.5555      4.5524      4.5395      4.6052      4.6030      4.5865      4.6638      4.6604      4.6485      
2008-02-14     2.1428      2.0477      1.9628      2.7133      2.9129      3.1530      2.7635      2.9894      3.4653      3.1925      3.3948      3.6054      4.5040      4.5042      4.4994      4.5561      4.5535      4.5419      4.6058      4.6040      4.5895      4.6647      4.6619      4.6508      
2008-02-15     2.1821      2.0781      1.9787      2.6524      2.8737      3.1710      2.7240      2.9449      3.4830      3.1499      3.3077      3.5930      4.5040      4.5041      4.5007      4.5572      4.5548      4.5444      4.6066      4.6049      4.5924      4.6658      4.6632      4.6529      
2008-02-18     2.2188      2.1071      1.9939      2.5864      2.8046      3.1705      2.7440      2.9315      3.4951      3.1464      3.2612      3.5803      4.5039      4.5043      4.5019      4.5589      4.5565      4.5469      4.6071      4.6058      4.5952      4.6665      4.6644      4.6549      
2008-02-19     2.2016      2.1268      2.0092      2.5867      2.7395      3.1627      3.0603      3.0119      3.5259      3.2416      3.2676      3.5785      4.5041      4.5042      4.5026      4.5613      4.5582      4.5494      4.6082      4.6065      4.5977      4.6679      4.6654      4.6568      
2008-02-20     2.2136      2.1571      2.0302      2.5960      2.6908      3.1624      3.4283      3.1455      3.5786      3.3617      3.3007      3.5901      4.5041      4.5040      4.5033      4.5646      4.5601      4.5519      4.6108      4.6080      4.6003      4.6704      4.6671      4.6590      
2008-02-21     2.2531      2.1979      2.0569      2.8460      2.7796      3.2185      3.8107      3.2871      3.6165      3.5126      3.3526      3.5876      4.5042      4.5041      4.5038      4.5684      4.5622      4.5543      4.6140      4.6099      4.6029      4.6731      4.6689      4.6612      
2008-02-22     2.2945      2.2383      2.0828      3.0748      2.8636      3.1851      4.1277      3.4259      3.5879      3.6829      3.4164      3.5811      4.5047      4.5044      4.5042      4.5726      4.5649      4.5567      4.6182      4.6124      4.6054      4.6763      4.6710      4.6633      
2008-02-25     2.3358      2.2773      2.1083      3.4446      3.0155      3.1642      4.3298      3.5369      3.5422      3.8419      3.4942      3.5754      4.5051      4.5045      4.5045      4.5766      4.5678      4.5590      4.6232      4.6152      4.6078      4.6801      4.6733      4.6654      
2008-02-26     2.3863      2.2940      2.1361      3.7719      3.1793      3.1153      4.2353      3.6478      3.4811      3.9177      3.5796      3.5727      4.5053      4.5047      4.5046      4.5806      4.5710      4.5611      4.6287      4.6184      4.6102      4.6839      4.6759      4.6674      
2008-02-27     2.4252      2.3194      2.1671      3.8175      3.2067      3.0802      3.9765      3.7024      3.3961      3.9236      3.6427      3.5633      4.5047      4.5044      4.5044      4.5840      4.5743      4.5634      4.6329      4.6218      4.6124      4.6865      4.6785      4.6694      
2008-02-28     2.4406      2.3468      2.1973      3.6126      3.2293      3.0711      3.6967      3.7537      3.3715      3.8916      3.7021      3.5485      4.5042      4.5042      4.5042      4.5878      4.5781      4.5658      4.6364      4.6252      4.6146      4.6892      4.6812      4.6715      
2008-02-29     2.4574      2.3759      2.2270      3.4281      3.2515      3.0626      3.4281      3.7779      3.3614      3.8096      3.7463      3.5270      4.5032      4.5040      4.5040      4.5907      4.5816      4.5682      4.6384      4.6283      4.6166      4.6915      4.6839      4.6736      
2008-03-03     2.4659      2.4009      2.2540      3.1098      3.2772      3.0409      3.1731      3.7515      3.3415      3.6826      3.7623      3.5117      4.5023      4.5037      4.5040      4.5926      4.5846      4.5706      4.6397      4.6315      4.6186      4.6932      4.6866      4.6755      
2008-03-04     2.3670      2.3766      2.2517      2.7914      3.2816      3.0106      3.0114      3.6233      3.3176      3.5361      3.7269      3.4972      4.5016      4.5035      4.5038      4.5937      4.5871      4.5727      4.6408      4.6348      4.6206      4.6946      4.6892      4.6773      
2008-03-05     2.2563      2.3407      2.2489      2.7347      3.2761      2.9835      2.9395      3.4580      3.3018      3.4206      3.6721      3.4864      4.5017      4.5032      4.5036      4.5940      4.5890      4.5745      4.6417      4.6373      4.6226      4.6959      4.6912      4.6791      
2008-03-06     2.1460      2.2933      2.2456      2.6857      3.1492      2.9644      2.8551      3.2759      3.2815      3.3116      3.6016      3.4771      4.5013      4.5028      4.5034      4.5928      4.5903      4.5763      4.6422      4.6393      4.6246      4.6969      4.6931      4.6810      
2008-03-07     2.0340      2.2457      2.2420      2.5958      3.0119      2.9378      2.7746      3.1014      3.2636      3.2263      3.5180      3.4672      4.5010      4.5021      4.5032      4.5912      4.5909      4.5779      4.6432      4.6408      4.6266      4.6978      4.6946      4.6828      
2008-03-10     1.9323      2.1991      2.2382      2.4965      2.8031      2.9093      2.7275      2.9503      3.2436      3.1967      3.4397      3.4669      4.5009      4.5016      4.5030      4.5899      4.5913      4.5795      4.6441      4.6419      4.6286      4.6989      4.6960      4.6847      
2008-03-11     1.9264      2.1467      2.2203      2.4764      2.6339      2.9066      2.6800      2.8457      3.2467      3.1840      3.3601      3.4698      4.5011      4.5014      4.5030      4.5895      4.5916      4.5813      4.6450      4.6429      4.6307      4.7003      4.6974      4.6867      
2008-03-12     1.9197      2.0880      2.2037      2.4933      2.6140      2.9104      2.6323      2.7859      3.2442      3.1651      3.2929      3.4678      4.5012      4.5014      4.5029      4.5894      4.5917      4.5830      4.6453      4.6435      4.6327      4.7018      4.6988      4.6886      
2008-03-13     1.9120      2.0290      2.1879      2.4942      2.5900      2.9096      2.6116      2.7334      3.2435      3.1581      3.2348      3.4685      4.5015      4.5014      4.5028      4.5902      4.5915      4.5848      4.6459      4.6441      4.6346      4.7033      4.7001      4.6907      
2008-03-14     1.9777      2.0059      2.1909      2.5287      2.5623      2.9069      2.6062      2.6904      3.2342      3.1693      3.1978      3.4720      4.5017      4.5014      4.5027      4.5912      4.5912      4.5864      4.6463      4.6447      4.6365      4.7050      4.7014      4.6926      
2008-03-17     2.0306      1.9814      2.1912      2.5693      2.5329      2.9050      2.6109      2.6692      3.2103      3.1701      3.1834      3.4728      4.5017      4.5013      4.5025      4.5919      4.5909      4.5878      4.6465      4.6453      4.6384      4.7064      4.7026      4.6946      
2008-03-18     2.0808      2.0036      2.1901      2.5616      2.5190      2.9003      2.6275      2.6538      3.1385      3.1752      3.1796      3.4532      4.5012      4.5012      4.5023      4.5922      4.5909      4.5890      4.6460      4.6455      4.6401      4.7074      4.7039      4.6965      
2008-03-19     2.1319      2.0258      2.1833      2.5188      2.5061      2.8911      2.6343      2.6333      3.0457      3.1871      3.1761      3.4241      4.5010      4.5011      4.5021      4.5927      4.5911      4.5900      4.6461      4.6457      4.6415      4.7081      4.7049      4.6981      
2008-03-20     2.1803      2.0461      2.1697      2.4896      2.4919      2.8205      2.6360      2.6238      2.9499      3.2021      3.1801      3.3909      4.5010      4.5013      4.5020      4.5932      4.5917      4.5910      4.6462      4.6460      4.6427      4.7079      4.7056      4.6993      
2008-03-21     2.1873      2.0825      2.1641      2.4638      2.4963      2.7541      2.6332      2.6197      2.8605      3.2110      3.1901      3.3540      4.5011      4.5014      4.5018      4.5936      4.5924      4.5917      4.6463      4.6463      4.6435      4.7076      4.7063      4.7005      
2008-03-24     2.1598      2.0952      2.1471      2.4386      2.5039      2.6535      2.6310      2.6210      2.7856      3.2128      3.1915      3.3156      4.5013      4.5015      4.5016      4.5940      4.5929      4.5921      4.6467      4.6466      4.6442      4.7069      4.7067      4.7014      
2008-03-25     2.1347      2.1077      2.1272      2.4186      2.4901      2.5620      2.6173      2.6224      2.7340      3.2167      3.1959      3.2780      4.5012      4.5012      4.5013      4.5939      4.5930      4.5923      4.6470      4.6465      4.6447      4.7060      4.7067      4.7021      
2008-03-26     2.1175      2.1247      2.1063      2.4204      2.4696      2.5418      2.6320      2.6331      2.7095      3.2204      3.2037      3.2483      4.5008      4.5009      4.5012      4.5936      4.5932      4.5924      4.6472      4.6466      4.6451      4.7044      4.7062      4.7025      
2008-03-27     2.1054      2.1428      2.0859      2.4104      2.4500      2.5200      2.6408      2.6384      2.6859      3.2248      3.2134      3.2241      4.5002      4.5006      4.5010      4.5933      4.5932      4.5924      4.6475      4.6468      4.6455      4.7032      4.7056      4.7028      
2008-03-28     2.0995      2.1434      2.0747      2.4040      2.4339      2.4981      2.6651      2.6492      2.6698      3.2382      3.2246      3.2112      4.4996      4.5004      4.5009      4.5929      4.5933      4.5922      4.6477      4.6470      4.6459      4.7020      4.7048      4.7031      
2008-03-31     2.1464      2.1531      2.0673      2.5013      2.4699      2.5014      2.7259      2.6784      2.6738      3.2546      3.2337      3.2086      4.4989      4.5001      4.5007      4.5926      4.5933      4.5921      4.6479      4.6473      4.6463      4.7012      4.7041      4.7034      
2008-04-01     2.2569      2.1958      2.0997      2.6448      2.5317      2.5254      2.8047      2.7110      2.6824      3.2693      3.2430      3.2113      4.4987      4.4999      4.5005      4.5926      4.5933      4.5921      4.6480      4.6475      4.6465      4.7011      4.7035      4.7037      
2008-04-02     2.3163      2.2169      2.1213      2.7821      2.6013      2.5537      3.0073      2.8197      2.7265      3.2862      3.2533      3.2147      4.4984      4.4996      4.5003      4.5928      4.5932      4.5921      4.6481      4.6477      4.6467      4.7017      4.7031      4.7040      
2008-04-03     2.3737      2.2396      2.1428      2.8611      2.6357      2.5638      3.2026      2.9217      2.7728      3.3126      3.2687      3.2244      4.4979      4.4991      4.5002      4.5930      4.5931      4.5924      4.6479      4.6477      4.6469      4.7024      4.7028      4.7042      
2008-04-07     2.3866      2.2430      2.1628      3.0254      2.7147      2.6055      3.3526      3.0089      2.8143      3.3596      3.2989      3.2445      4.4971      4.4984      4.4999      4.5934      4.5932      4.5928      4.6478      4.6478      4.6470      4.7030      4.7025      4.7044      
2008-04-08     2.3973      2.2719      2.1835      3.1475      2.8244      2.6642      3.5655      3.1457      2.8833      3.4353      3.3450      3.2682      4.4966      4.4977      4.4996      4.5940      4.5933      4.5931      4.6475      4.6477      4.6471      4.7035      4.7024      4.7045      
2008-04-09     2.3493      2.3031      2.2054      3.3122      2.9785      2.7343      3.8315      3.3181      2.9702      3.5081      3.3887      3.2923      4.4959      4.4973      4.4992      4.5949      4.5938      4.5934      4.6476      4.6478      4.6472      4.7038      4.7024      4.7046      
2008-04-10     2.3482      2.3323      2.2285      3.3724      3.0773      2.7734      3.8332      3.4203      3.0267      3.5868      3.4365      3.3201      4.4952      4.4968      4.4988      4.5957      4.5942      4.5937      4.6477      4.6479      4.6473      4.7040      4.7029      4.7046      
2008-04-11     2.3448      2.3593      2.2510      3.3839      3.1225      2.7863      3.8062      3.5044      3.0714      3.6044      3.4585      3.3360      4.4950      4.4965      4.4986      4.5959      4.5945      4.5938      4.6475      4.6477      4.6473      4.7042      4.7033      4.7044      
2008-04-14     2.3594      2.3730      2.2582      3.3427      3.1841      2.8090      3.6990      3.5258      3.0875      3.5736      3.4666      3.3456      4.4954      4.4963      4.4983      4.5958      4.5946      4.5939      4.6468      4.6473      4.6472      4.7040      4.7035      4.7042      
2008-04-15     2.3710      2.3841      2.2686      3.2871      3.2173      2.8436      3.5512      3.5583      3.1184      3.5099      3.4726      3.3532      4.4958      4.4962      4.4981      4.5956      4.5948      4.5941      4.6463      4.6469      4.6471      4.7038      4.7037      4.7039      
2008-04-16     2.3797      2.3645      2.2801      3.1656      3.2389      2.8853      3.3462      3.5889      3.1499      3.4422      3.4751      3.3591      4.4963      4.4961      4.4980      4.5953      4.5951      4.5942      4.6457      4.6467      4.6471      4.7036      4.7037      4.7036      
2008-04-17     2.3855      2.3669      2.2919      3.1396      3.2560      2.9286      3.2673      3.5503      3.1850      3.3608      3.4738      3.3635      4.4966      4.4959      4.4977      4.5945      4.5951      4.5941      4.6452      4.6464      4.6470      4.7032      4.7036      4.7033      
2008-04-18     2.3807      2.3628      2.3012      3.1449      3.2644      2.9501      3.2186      3.5124      3.2170      3.3237      3.4640      3.3664      4.4964      4.4957      4.4974      4.5939      4.5949      4.5940      4.6451      4.6463      4.6470      4.7030      4.7036      4.7032      
2008-04-21     2.3498      2.3546      2.2988      3.1072      3.2250      2.9698      3.2895      3.4943      3.2516      3.3085      3.4410      3.3700      4.4955      4.4955      4.4969      4.5928      4.5943      4.5937      4.6452      4.6460      4.6469      4.7031      4.7036      4.7030      
2008-04-22     2.2961      2.3336      2.3027      3.0222      3.1546      2.9895      3.2793      3.4152      3.2805      3.2952      3.4026      3.3738      4.4943      4.4951      4.4964      4.5917      4.5936      4.5935      4.6450      4.6456      4.6467      4.7030      4.7034      4.7029      
2008-04-23     2.2396      2.3097      2.3064      2.8985      3.0321      3.0053      3.2508      3.2985      3.3083      3.2814      3.3618      3.3752      4.4933      4.4948      4.4960      4.5901      4.5927      4.5932      4.6446      4.6452      4.6465      4.7028      4.7032      4.7028      
2008-04-24     2.1787      2.2821      2.3072      2.7710      2.9553      3.0163      3.1784      3.2228      3.3216      3.2812      3.3210      3.3788      4.4924      4.4945      4.4956      4.5888      4.5916      4.5929      4.6444      4.6448      4.6463      4.7027      4.7029      4.7029      
2008-04-25     2.1373      2.2590      2.3091      2.7767      2.9608      3.0416      3.1145      3.1666      3.3355      3.2936      3.3086      3.3836      4.4916      4.4940      4.4952      4.5876      4.5907      4.5926      4.6440      4.6445      4.6461      4.7025      4.7028      4.7030      
2008-04-28     2.1145      2.2321      2.3026      2.7847      2.9459      3.0650      3.0441      3.1668      3.3463      3.3108      3.3096      3.3881      4.4911      4.4933      4.4948      4.5871      4.5899      4.5923      4.6437      4.6444      4.6459      4.7025      4.7028      4.7032      
2008-04-29     2.1165      2.2063      2.2952      2.8147      2.9184      3.0679      3.0388      3.1591      3.3587      3.3355      3.3154      3.3940      4.4907      4.4925      4.4943      4.5865      4.5891      4.5919      4.6437      4.6443      4.6456      4.7026      4.7028      4.7033      
2008-04-30     2.1272      2.1834      2.2739      2.8438      2.8712      3.0550      3.0358      3.1433      3.3661      3.3704      3.3259      3.4005      4.4903      4.4918      4.4939      4.5862      4.5882      4.5916      4.6437      4.6441      4.6454      4.7027      4.7027      4.7032      
2008-05-04     2.1476      2.1632      2.2650      2.8668      2.8189      3.0375      3.0680      3.1232      3.3367      3.3934      3.3373      3.4055      4.4901      4.4913      4.4936      4.5861      4.5875      4.5913      4.6435      4.6439      4.6452      4.7026      4.7026      4.7031      
2008-05-05     2.1756      2.1565      2.2596      2.8779      2.8273      3.0459      3.1118      3.1132      3.3128      3.4092      3.3514      3.4077      4.4903      4.4909      4.4933      4.5860      4.5868      4.5908      4.6433      4.6437      4.6450      4.7025      4.7025      4.7031      
2008-05-06     2.2143      2.1644      2.2595      2.8972      2.8409      3.0329      3.1703      3.1072      3.3007      3.4178      3.3643      3.4027      4.4908      4.4909      4.4932      4.5858      4.5865      4.5904      4.6433      4.6435      4.6447      4.7024      4.7025      4.7030      
2008-05-07     2.2561      2.1863      2.2599      2.9155      2.8651      3.0099      3.2015      3.1202      3.2677      3.4294      3.3825      3.3925      4.4913      4.4910      4.4930      4.5858      4.5861      4.5899      4.6433      4.6435      4.6446      4.7027      4.7027      4.7030      
2008-05-08     2.2941      2.2106      2.2601      2.9489      2.8964      2.9642      3.2427      3.1393      3.2189      3.4412      3.4058      3.3838      4.4918      4.4910      4.4929      4.5858      4.5860      4.5893      4.6432      4.6434      4.6443      4.7030      4.7028      4.7030      
2008-05-09     2.3278      2.2377      2.2599      2.9774      2.9221      2.9387      3.2928      3.1804      3.2016      3.4442      3.4188      3.3699      4.4923      4.4912      4.4929      4.5859      4.5860      4.5888      4.6434      4.6435      4.6441      4.7035      4.7031      4.7030      
2008-05-12     2.3578      2.2667      2.2629      3.0135      2.9457      2.9533      3.3484      3.2301      3.1983      3.4470      3.4281      3.3684      4.4930      4.4917      4.4928      4.5862      4.5861      4.5884      4.6438      4.6436      4.6440      4.7042      4.7034      4.7031      
2008-05-13     2.3837      2.2990      2.2655      3.0809      2.9891      2.9675      3.3951      3.2827      3.2248      3.5007      3.4592      3.3844      4.4936      4.4922      4.4927      4.5868      4.5863      4.5881      4.6441      4.6437      4.6441      4.7048      4.7036      4.7032      
2008-05-14     2.4196      2.3378      2.2721      3.1489      3.0322      2.9753      3.4420      3.3217      3.2404      3.5372      3.4833      3.3993      4.4939      4.4926      4.4926      4.5873      4.5865      4.5878      4.6446      4.6439      4.6441      4.7052      4.7040      4.7034      
2008-05-15     2.4543      2.3742      2.2788      3.2432      3.0961      2.9836      3.4905      3.3666      3.2550      3.5705      3.5058      3.4159      4.4941      4.4930      4.4924      4.5877      4.5868      4.5875      4.6451      4.6442      4.6441      4.7057      4.7043      4.7035      
2008-05-16     2.4959      2.4118      2.2875      3.4465      3.2119      3.0154      3.5666      3.4297      3.2765      3.6189      3.5316      3.4344      4.4942      4.4933      4.4923      4.5879      4.5869      4.5872      4.6452      4.6443      4.6441      4.7057      4.7046      4.7036      
2008-05-19     2.5365      2.4471      2.3018      3.6090      3.3113      3.0693      3.6933      3.5209      3.3170      3.6808      3.5639      3.4576      4.4939      4.4935      4.4922      4.5879      4.5871      4.5869      4.6454      4.6446      4.6441      4.7058      4.7050      4.7038      
2008-05-20     2.5713      2.4775      2.3209      3.7416      3.4113      3.1261      3.7988      3.5969      3.3521      3.6931      3.5969      3.4806      4.4935      4.4936      4.4922      4.5878      4.5873      4.5869      4.6456      4.6449      4.6442      4.7061      4.7054      4.7040      
2008-05-21     2.5949      2.5072      2.3467      3.8192      3.4840      3.1746      3.8876      3.6648      3.3925      3.6979      3.6176      3.5000      4.4934      4.4936      4.4923      4.5874      4.5874      4.5868      4.6456      4.6451      4.6443      4.7064      4.7058      4.7042      
2008-05-22     2.6183      2.5363      2.3735      3.8956      3.5694      3.2329      3.9066      3.6986      3.4189      3.7031      3.6368      3.5213      4.4931      4.4936      4.4923      4.5873      4.5875      4.5868      4.6458      4.6455      4.6444      4.7071      4.7064      4.7046      
2008-05-23     2.6321      2.5640      2.4008      3.8101      3.6283      3.2752      3.8817      3.7242      3.4523      3.6720      3.6455      3.5321      4.4932      4.4937      4.4925      4.5875      4.5877      4.5868      4.6461      4.6457      4.6446      4.7084      4.7070      4.7050      
2008-05-26     2.6551      2.5958      2.4312      3.7179      3.6635      3.3046      3.7669      3.7301      3.4801      3.6332      3.6570      3.5426      4.4928      4.4934      4.4925      4.5877      4.5878      4.5870      4.6462      4.6458      4.6447      4.7091      4.7075      4.7054      
2008-05-27     2.7045      2.6379      2.4684      3.6124      3.6770      3.3330      3.6549      3.7269      3.5048      3.6009      3.6470      3.5531      4.4925      4.4930      4.4926      4.5882      4.5880      4.5872      4.6465      4.6460      4.6449      4.7100      4.7080      4.7058      
2008-05-28     2.6121      2.6035      2.4707      3.4753      3.6472      3.3397      3.5486      3.7181      3.5199      3.5848      3.6414      3.5623      4.4925      4.4929      4.4928      4.5887      4.5881      4.5873      4.6466      4.6461      4.6450      4.7106      4.7085      4.7062      
2008-05-29     2.5822      2.6003      2.4872      3.3425      3.6191      3.3576      3.5002      3.7034      3.5350      3.5682      3.6356      3.5707      4.4910      4.4920      4.4925      4.5891      4.5882      4.5875      4.6469      4.6464      4.6453      4.7107      4.7089      4.7066      
2008-05-30     2.6258      2.6289      2.5204      3.2626      3.5363      3.3741      3.4576      3.6696      3.5497      3.5727      3.6224      3.5770      4.4882      4.4907      4.4920      4.5894      4.5885      4.5877      4.6471      4.6466      4.6455      4.7105      4.7094      4.7070      
2008-06-02     2.6527      2.6539      2.5505      3.1940      3.4559      3.3836      3.4283      3.5976      3.5592      3.5630      3.5981      3.5810      4.4869      4.4898      4.4916      4.5896      4.5887      4.5879      4.6473      4.6468      4.6457      4.7105      4.7098      4.7074      
2008-06-03     2.6492      2.6769      2.5772      3.1333      3.3729      3.3921      3.3900      3.5225      3.5597      3.5564      3.5787      3.5878      4.4855      4.4890      4.4913      4.5896      4.5889      4.5881      4.6470      4.6467      4.6458      4.7100      4.7100      4.7077      
2008-06-04     2.7871      2.6996      2.6034      3.1739      3.3246      3.4043      3.3555      3.4521      3.5584      3.5540      3.5694      3.5935      4.4839      4.4882      4.4909      4.5898      4.5893      4.5883      4.6468      4.6467      4.6459      4.7096      4.7101      4.7080      
