日期           O/N                                 1W                                  2W                                  1M                                  3M                                  6M                                  9M                                  1Y                                  
===========================================================================================================================================
               5日均值     10日均值    20日均值    5日均值     10日均值    20日均值    5日均值     10日均值    20日均值    5日均值     10日均值    20日均值    5日均值     10日均值    20日均值    5日均值     10日均值    20日均值    5日均值     10日均值    20日均值    5日均值     10日均值    20日均值    
2010-01-29     1.2833      1.1569      1.1151      1.6364      1.5299      1.4689      1.6846      1.5824      1.5366      1.7733      1.7557      1.7520      1.8970      1.8868      1.8643      1.9790      1.9711      1.9479      2.1341      2.1236      2.0988      2.3284      2.3192      2.2923      
2010-02-01     1.3167      1.1897      1.1270      1.7227      1.5716      1.4888      1.7569      1.6279      1.5469      1.7909      1.7651      1.7549      1.9006      1.8908      1.8681      1.9822      1.9747      1.9519      2.1369      2.1278      2.1029      2.3303      2.3229      2.2965      
2010-02-02     1.3490      1.2227      1.1391      1.7727      1.6144      1.5083      1.8100      1.6667      1.5570      1.8100      1.7756      1.7591      1.9035      1.8943      1.8720      1.9846      1.9774      1.9557      2.1395      2.1314      2.1071      2.3319      2.3260      2.3007      
2010-02-03     1.3574      1.2556      1.1510      1.8170      1.6456      1.5268      1.8389      1.6935      1.5681      1.8289      1.7870      1.7641      1.9059      1.8976      1.8760      1.9861      1.9797      1.9594      2.1416      2.1345      2.1113      2.3329      2.3282      2.3048      
2010-02-04     1.3571      1.2885      1.1649      1.8027      1.6823      1.5460      1.8229      1.7202      1.5825      1.8375      1.7981      1.7694      1.9068      1.9000      1.8797      1.9868      1.9814      1.9629      2.1426      2.1368      2.1153      2.3335      2.3298      2.3088      
2010-02-05     1.3569      1.3201      1.1798      1.7777      1.7071      1.5625      1.8044      1.7445      1.5980      1.8458      1.8096      1.7748      1.9068      1.9019      1.8831      1.9867      1.9828      1.9662      2.1431      2.1386      2.1190      2.3339      2.3312      2.3126      
2010-02-08     1.3573      1.3370      1.1953      1.7767      1.7497      1.5848      1.7910      1.7740      1.6170      1.8504      1.8206      1.7805      1.9064      1.9035      1.8864      1.9861      1.9841      1.9693      2.1432      2.1401      2.1225      2.3344      2.3324      2.3162      
2010-02-09     1.3668      1.3579      1.2138      1.7977      1.7852      1.6078      1.8111      1.8106      1.6409      1.8582      1.8341      1.7876      1.9075      1.9055      1.8898      1.9860      1.9853      1.9722      2.1432      2.1413      2.1258      2.3351      2.3335      2.3196      
2010-02-10     1.3953      1.3764      1.2345      1.8108      1.8139      1.6298      1.8421      1.8405      1.6673      1.8674      1.8482      1.7953      1.9100      1.9079      1.8932      1.9861      1.9861      1.9746      2.1430      2.1423      2.1285      2.3359      2.3344      2.3225      
2010-02-11     1.6232      1.4901      1.3070      1.9992      1.9009      1.6935      1.9994      1.9112      1.7247      1.9104      1.8739      1.8113      1.9148      1.9108      1.8968      1.9894      1.9881      1.9777      2.1440      2.1433      2.1313      2.3380      2.3357      2.3254      
2010-02-12     1.8023      1.5796      1.3683      2.1500      1.9638      1.7469      2.0751      1.9398      1.7611      1.9416      1.8937      1.8247      1.9194      1.9131      1.9000      1.9927      1.9897      1.9804      2.1453      2.1442      2.1339      2.3405      2.3372      2.3282      
2010-02-20     1.9281      1.6427      1.4162      2.2089      1.9928      1.7822      2.1224      1.9567      1.7923      1.9737      1.9120      1.8386      1.9249      1.9157      1.9032      1.9974      1.9918      1.9832      2.1471      2.1452      2.1365      2.3435      2.3390      2.3309      
2010-02-21     1.9434      1.6551      1.4389      2.1312      1.9645      1.7894      2.0662      1.9387      1.8027      1.9813      1.9197      1.8477      1.9298      1.9187      1.9065      2.0044      1.9952      1.9863      2.1487      2.1459      2.1387      2.3460      2.3405      2.3333      
2010-02-22     1.9298      1.6626      1.4591      2.0592      1.9350      1.7903      1.9777      1.9099      1.8017      1.9754      1.9214      1.8542      1.9330      1.9215      1.9096      2.0119      1.9990      1.9893      2.1503      2.1466      2.1406      2.3483      2.3421      2.3352      
2010-02-23     1.7169      1.6700      1.4793      1.8350      1.9171      1.7997      1.7678      1.8836      1.8019      1.9337      1.9221      1.8601      1.9340      1.9244      1.9122      2.0151      2.0023      1.9918      2.1508      2.1474      2.1421      2.3492      2.3436      2.3367      
2010-02-24     1.5536      1.6780      1.4990      1.6683      1.9092      1.8081      1.6437      1.8594      1.8020      1.9030      1.9223      1.8659      1.9362      1.9278      1.9149      2.0179      2.0053      1.9941      2.1513      2.1483      2.1434      2.3497      2.3451      2.3381      
2010-02-25     1.4469      1.6875      1.5123      1.5828      1.8959      1.8228      1.5737      1.8481      1.8110      1.8708      1.9222      1.8714      1.9381      1.9315      1.9175      2.0192      2.0083      1.9962      2.1514      2.1492      2.1447      2.3495      2.3465      2.3394      
2010-02-26     1.4369      1.6902      1.5240      1.6145      1.8729      1.8290      1.5837      1.8250      1.8178      1.8582      1.9198      1.8769      1.9395      1.9346      1.9201      2.0180      2.0112      1.9983      2.1518      2.1502      2.1458      2.3497      2.3478      2.3406      
2010-03-01     1.4365      1.6832      1.5298      1.6495      1.8544      1.8341      1.6129      1.7953      1.8179      1.8534      1.9144      1.8813      1.9409      1.9370      1.9224      2.0160      2.0140      2.0000      2.1525      2.1514      2.1469      2.3499      2.3491      2.3418      
2010-03-02     1.4350      1.5759      1.5330      1.6732      1.7541      1.8275      1.6376      1.7027      1.8069      1.8492      1.8915      1.8827      1.9432      1.9386      1.9247      2.0153      2.0152      2.0017      2.1535      2.1522      2.1478      2.3505      2.3499      2.3428      
2010-03-03     1.4290      1.4913      1.5355      1.6909      1.6796      1.8217      1.6662      1.6549      1.7973      1.8447      1.8738      1.8838      1.9444      1.9403      1.9267      2.0154      2.0167      2.0032      2.1546      2.1529      2.1486      2.3510      2.3504      2.3438      
2010-03-04     1.4189      1.4329      1.5378      1.6900      1.6364      1.8146      1.6756      1.6247      1.7907      1.8413      1.8560      1.8840      1.9453      1.9417      1.9287      2.0157      2.0175      2.0046      2.1558      2.1536      2.1494      2.3515      2.3505      2.3447      
2010-03-05     1.4094      1.4232      1.5391      1.6948      1.6546      1.8095      1.6891      1.6364      1.7875      1.8373      1.8477      1.8837      1.9457      1.9426      1.9306      2.0160      2.0170      2.0061      2.1567      2.1543      2.1501      2.3520      2.3508      2.3457      
2010-03-08     1.3992      1.4179      1.5402      1.6924      1.6710      1.8030      1.7066      1.6597      1.7848      1.8368      1.8451      1.8833      1.9456      1.9433      1.9324      2.0166      2.0163      2.0076      2.1572      2.1549      2.1508      2.3522      2.3511      2.3466      
2010-03-09     1.3876      1.4113      1.5407      1.6817      1.6774      1.7973      1.7221      1.6798      1.7817      1.8373      1.8432      1.8827      1.9453      1.9443      1.9343      2.0178      2.0166      2.0094      2.1574      2.1555      2.1514      2.3522      2.3514      2.3475      
2010-03-10     1.3780      1.4035      1.5407      1.6751      1.6830      1.7961      1.7308      1.6985      1.7790      1.8372      1.8410      1.8816      1.9450      1.9447      1.9363      2.0183      2.0169      2.0111      2.1576      2.1561      2.1522      2.3522      2.3516      2.3484      
2010-03-11     1.3689      1.3939      1.5407      1.6763      1.6832      1.7895      1.7219      1.6988      1.7734      1.8360      1.8386      1.8804      1.9440      1.9447      1.9381      2.0186      2.0172      2.0127      2.1576      2.1567      2.1530      2.3521      2.3518      2.3492      
2010-03-12     1.3610      1.3852      1.5377      1.6709      1.6828      1.7779      1.7095      1.6993      1.7621      1.8325      1.8349      1.8773      1.9431      1.9444      1.9395      2.0187      2.0174      2.0143      2.1576      2.1572      2.1537      2.3521      2.3521      2.3499      
2010-03-15     1.3528      1.3760      1.5296      1.6731      1.6828      1.7686      1.6937      1.7001      1.7477      1.8245      1.8307      1.8725      1.9426      1.9441      1.9405      2.0186      2.0176      2.0158      2.1576      2.1574      2.1544      2.3521      2.3522      2.3506      
2010-03-16     1.3466      1.3671      1.4715      1.6665      1.6741      1.7141      1.6822      1.7022      1.7024      1.8155      1.8264      1.8589      1.9417      1.9435      1.9410      2.0184      2.0181      2.0167      2.1577      2.1576      2.1549      2.3521      2.3522      2.3510      
2010-03-17     1.3403      1.3591      1.4252      1.6537      1.6644      1.6720      1.6690      1.6999      1.6774      1.8063      1.8218      1.8478      1.9411      1.9430      1.9417      2.0184      2.0184      2.0175      2.1577      2.1576      2.1553      2.3521      2.3522      2.3513      
2010-03-18     1.3339      1.3514      1.3922      1.6453      1.6608      1.6486      1.6606      1.6913      1.6580      1.7970      1.8165      1.8363      1.9413      1.9427      1.9422      2.0186      2.0186      2.0180      2.1577      2.1577      2.1556      2.3522      2.3522      2.3513      
2010-03-19     1.3298      1.3454      1.3843      1.6381      1.6545      1.6546      1.6517      1.6806      1.6585      1.7891      1.8108      1.8293      1.9414      1.9423      1.9424      2.0188      2.0187      2.0179      2.1577      2.1577      2.1560      2.3523      2.3522      2.3515      
2010-03-22     1.3255      1.3392      1.3785      1.6268      1.6499      1.6604      1.6426      1.6681      1.6639      1.7837      1.8041      1.8246      1.9414      1.9420      1.9426      2.0191      2.0188      2.0176      2.1580      2.1578      2.1563      2.3525      2.3523      2.3517      
2010-03-23     1.3214      1.3340      1.3726      1.6171      1.6418      1.6596      1.6350      1.6586      1.6692      1.7788      1.7972      1.8202      1.9416      1.9416      1.9430      2.0177      2.0181      2.0173      2.1582      2.1580      2.1567      2.3527      2.3524      2.3519      
2010-03-24     1.3185      1.3294      1.3664      1.6021      1.6279      1.6555      1.6332      1.6511      1.6748      1.7743      1.7903      1.8156      1.9418      1.9414      1.9431      2.0165      2.0175      2.0172      2.1584      2.1581      2.1571      2.3529      2.3525      2.3521      
2010-03-25     1.3153      1.3246      1.3592      1.5856      1.6154      1.6493      1.6371      1.6488      1.6738      1.7702      1.7836      1.8111      1.9413      1.9413      1.9430      2.0151      2.0168      2.0170      2.1585      2.1581      2.1574      2.3530      2.3526      2.3522      
2010-03-26     1.3113      1.3206      1.3529      1.5723      1.6052      1.6440      1.6458      1.6488      1.6740      1.7664      1.7777      1.8063      1.9410      1.9412      1.9428      2.0141      2.0164      2.0169      2.1585      2.1581      2.1576      2.3530      2.3526      2.3523      
2010-03-29     1.3086      1.3171      1.3465      1.5636      1.5952      1.6390      1.6566      1.6496      1.6749      1.7620      1.7729      1.8018      1.9414      1.9414      1.9428      2.0136      2.0164      2.0170      2.1584      2.1582      2.1578      2.3530      2.3527      2.3524      
2010-03-30     1.3046      1.3130      1.3400      1.5729      1.5950      1.6346      1.6629      1.6489      1.6755      1.7575      1.7682      1.7973      1.9413      1.9415      1.9425      2.0135      2.0156      2.0169      2.1583      2.1583      2.1579      2.3528      2.3528      2.3525      
2010-03-31     1.3097      1.3141      1.3366      1.5796      1.5909      1.6276      1.6665      1.6498      1.6749      1.7526      1.7634      1.7926      1.9414      1.9416      1.9423      2.0133      2.0149      2.0166      2.1580      2.1582      2.1579      2.3527      2.3528      2.3525      
2010-04-01     1.3089      1.3121      1.3318      1.5823      1.5839      1.6224      1.6584      1.6478      1.6695      1.7475      1.7588      1.7877      1.9411      1.9412      1.9419      2.0132      2.0141      2.0164      2.1577      2.1581      2.1579      2.3527      2.3528      2.3525      
2010-04-02     1.3106      1.3110      1.3282      1.5857      1.5790      1.6168      1.6457      1.6458      1.6632      1.7435      1.7549      1.7829      1.9406      1.9408      1.9415      2.0130      2.0135      2.0161      2.1573      2.1579      2.1578      2.3526      2.3528      2.3525      
2010-04-06     1.3120      1.3103      1.3247      1.5941      1.5789      1.6144      1.6357      1.6462      1.6572      1.7407      1.7513      1.7777      1.9399      1.9407      1.9413      2.0129      2.0132      2.0160      2.1570      2.1577      2.1577      2.3524      2.3527      2.3525      
2010-04-07     1.3125      1.3085      1.3213      1.6008      1.5869      1.6143      1.6323      1.6476      1.6531      1.7403      1.7489      1.7730      1.9399      1.9406      1.9411      2.0146      2.0140      2.0161      2.1570      2.1576      2.1578      2.3530      2.3529      2.3527      
2010-04-08     1.3032      1.3065      1.3179      1.6168      1.5982      1.6131      1.6306      1.6485      1.6498      1.7416      1.7471      1.7687      1.9395      1.9405      1.9409      2.0173      2.0153      2.0164      2.1574      2.1577      2.1579      2.3542      2.3535      2.3530      
2010-04-09     1.3006      1.3048      1.3147      1.6370      1.6097      1.6125      1.6350      1.6467      1.6478      1.7436      1.7456      1.7646      1.9394      1.9403      1.9408      2.0210      2.0171      2.0170      2.1582      2.1580      2.1580      2.3556      2.3541      2.3534      
2010-04-12     1.2949      1.3028      1.3117      1.6510      1.6184      1.6118      1.6410      1.6434      1.6461      1.7450      1.7442      1.7610      1.9397      1.9401      1.9407      2.0249      2.0190      2.0177      2.1593      2.1583      2.1582      2.3573      2.3550      2.3538      
2010-04-13     1.2897      1.3008      1.3089      1.6666      1.6303      1.6128      1.6542      1.6450      1.6473      1.7465      1.7436      1.7582      1.9397      1.9398      1.9406      2.0286      2.0208      2.0186      2.1603      2.1587      2.1584      2.3590      2.3557      2.3542      
2010-04-14     1.2870      1.2998      1.3064      1.6630      1.6319      1.6135      1.6622      1.6472      1.6481      1.7472      1.7437      1.7560      1.9394      1.9396      1.9405      2.0311      2.0229      2.0192      2.1613      2.1591      2.1587      2.3603      2.3567      2.3547      
2010-04-15     1.2848      1.2940      1.3041      1.6615      1.6392      1.6150      1.6682      1.6494      1.6496      1.7473      1.7445      1.7540      1.9394      1.9395      1.9405      2.0331      2.0252      2.0200      2.1621      2.1598      2.1590      2.3611      2.3576      2.3552      
2010-04-16     1.2840      1.2923      1.3022      1.6594      1.6482      1.6161      1.6725      1.6537      1.6508      1.7471      1.7454      1.7521      1.9400      1.9397      1.9405      2.0343      2.0277      2.0209      2.1630      2.1606      2.1593      2.3618      2.3587      2.3558      
2010-04-19     1.2847      1.2898      1.3004      1.6522      1.6516      1.6153      1.6739      1.6575      1.6516      1.7469      1.7460      1.7505      1.9404      1.9400      1.9404      2.0353      2.0301      2.0218      2.1638      2.1616      2.1597      2.3624      2.3598      2.3563      
2010-04-20     1.2859      1.2878      1.2990      1.6457      1.6561      1.6175      1.6690      1.6616      1.6539      1.7468      1.7467      1.7490      1.9407      1.9402      1.9404      2.0358      2.0322      2.0227      2.1646      2.1625      2.1601      2.3625      2.3608      2.3568      
2010-04-21     1.2875      1.2873      1.2979      1.6493      1.6561      1.6215      1.6655      1.6638      1.6557      1.7460      1.7466      1.7478      1.9413      1.9403      1.9405      2.0360      2.0336      2.0238      2.1651      2.1632      2.1604      2.3625      2.3614      2.3572      
2010-04-22     1.2899      1.2873      1.2969      1.6427      1.6521      1.6251      1.6604      1.6643      1.6564      1.7446      1.7460      1.7465      1.9409      1.9401      1.9403      2.0362      2.0346      2.0250      2.1652      2.1637      2.1607      2.3627      2.3619      2.3577      
2010-04-23     1.2902      1.2871      1.2959      1.6442      1.6518      1.6307      1.6576      1.6651      1.6559      1.7439      1.7455      1.7455      1.9402      1.9401      1.9402      2.0365      2.0354      2.0262      2.1655      2.1642      2.1611      2.3631      2.3625      2.3583      
2010-04-26     1.2906      1.2876      1.2952      1.6517      1.6520      1.6352      1.6575      1.6657      1.6545      1.7440      1.7455      1.7449      1.9394      1.9399      1.9400      2.0368      2.0360      2.0275      2.1653      2.1646      2.1614      2.3635      2.3629      2.3589      
2010-04-27     1.2991      1.2925      1.2967      1.6520      1.6488      1.6396      1.6558      1.6624      1.6537      1.7442      1.7455      1.7445      1.9387      1.9397      1.9397      2.0371      2.0364      2.0286      2.1649      2.1648      2.1617      2.3642      2.3634      2.3596      
2010-04-28     1.3092      1.2984      1.2991      1.6432      1.6463      1.6391      1.6519      1.6587      1.6530      1.7448      1.7454      1.7446      1.9375      1.9394      1.9395      2.0376      2.0368      2.0298      2.1646      2.1649      2.1620      2.3650      2.3638      2.3602      
2010-04-29     1.3211      1.3055      1.2998      1.6358      1.6393      1.6392      1.6484      1.6544      1.6519      1.7462      1.7454      1.7449      1.9378      1.9393      1.9394      2.0383      2.0373      2.0312      2.1644      2.1648      2.1623      2.3656      2.3642      2.3609      
2010-04-30     1.3428      1.3165      1.3044      1.6231      1.6337      1.6409      1.6462      1.6519      1.6528      1.7489      1.7464      1.7459      1.9381      1.9391      1.9394      2.0388      2.0376      2.0326      2.1639      2.1647      2.1626      2.3659      2.3645      2.3616      
2010-05-04     1.3645      1.3276      1.3087      1.6140      1.6328      1.6422      1.6528      1.6552      1.6563      1.7517      1.7479      1.7469      1.9388      1.9391      1.9396      2.0392      2.0380      2.0341      2.1635      2.1644      2.1630      2.3661      2.3648      2.3623      
2010-05-05     1.3800      1.3395      1.3137      1.6160      1.6340      1.6451      1.6576      1.6567      1.6592      1.7558      1.7500      1.7483      1.9400      1.9393      1.9398      2.0400      2.0386      2.0354      2.1634      2.1642      2.1633      2.3666      2.3654      2.3631      
2010-05-06     1.3932      1.3512      1.3192      1.6285      1.6359      1.6460      1.6657      1.6588      1.6613      1.7604      1.7526      1.7496      1.9420      1.9398      1.9400      2.0410      2.0393      2.0364      2.1633      2.1640      2.1636      2.3671      2.3661      2.3637      
2010-05-07     1.4044      1.3628      1.3251      1.6487      1.6422      1.6472      1.6771      1.6627      1.6635      1.7666      1.7564      1.7512      1.9437      1.9408      1.9404      2.0417      2.0400      2.0373      2.1633      2.1639      2.1638      2.3674      2.3665      2.3642      
2010-05-10     1.4260      1.3844      1.3358      1.6671      1.6451      1.6485      1.6885      1.6674      1.6662      1.7717      1.7603      1.7529      1.9455      1.9418      1.9409      2.0426      2.0407      2.0380      2.1634      2.1637      2.1639      2.3678      2.3668      2.3646      
2010-05-11     1.4473      1.4059      1.3468      1.6876      1.6508      1.6514      1.6929      1.6729      1.6693      1.7771      1.7644      1.7549      1.9469      1.9428      1.9414      2.0436      2.0414      2.0387      2.1636      2.1636      2.1641      2.3685      2.3673      2.3651      
2010-05-12     1.4656      1.4228      1.3576      1.7014      1.6587      1.6538      1.7006      1.6791      1.6707      1.7821      1.7689      1.7572      1.9474      1.9437      1.9417      2.0442      2.0421      2.0393      2.1639      2.1636      2.1642      2.3685      2.3676      2.3655      
2010-05-13     1.4835      1.4384      1.3684      1.7106      1.6695      1.6579      1.7069      1.6863      1.6725      1.7867      1.7736      1.7595      1.9473      1.9446      1.9420      2.0446      2.0428      2.0398      2.1642      2.1638      2.1643      2.3686      2.3679      2.3658      
2010-05-14     1.5017      1.4531      1.3793      1.7193      1.6840      1.6616      1.7150      1.6960      1.6752      1.7902      1.7784      1.7619      1.9470      1.9453      1.9423      2.0448      2.0433      2.0403      2.1651      2.1642      2.1645      2.3689      2.3682      2.3662      
2010-05-17     1.5093      1.4677      1.3921      1.7262      1.6967      1.6652      1.7215      1.7050      1.6785      1.7935      1.7826      1.7645      1.9467      1.9461      1.9426      2.0450      2.0438      2.0407      2.1657      2.1645      2.1646      2.3692      2.3685      2.3665      
2010-05-18     1.5172      1.4823      1.4049      1.7332      1.7104      1.6716      1.7269      1.7099      1.6825      1.7957      1.7864      1.7671      1.9474      1.9472      1.9431      2.0450      2.0443      2.0411      2.1661      2.1649      2.1647      2.3687      2.3686      2.3667      
2010-05-19     1.5262      1.4959      1.4177      1.7434      1.7224      1.6782      1.7328      1.7167      1.6867      1.7977      1.7899      1.7699      1.9482      1.9478      1.9436      2.0449      2.0446      2.0416      2.1666      2.1652      2.1647      2.3690      2.3688      2.3671      
2010-05-20     1.5365      1.5100      1.4306      1.7565      1.7335      1.6847      1.7449      1.7259      1.6924      1.8012      1.7940      1.7733      1.9490      1.9482      1.9440      2.0449      2.0447      2.0420      2.1669      2.1656      2.1648      2.3693      2.3689      2.3675      
2010-05-21     1.5683      1.5350      1.4489      1.7682      1.7438      1.6930      1.7636      1.7393      1.7010      1.8164      1.8033      1.7798      1.9506      1.9488      1.9448      2.0450      2.0449      2.0425      2.1667      2.1659      2.1649      2.3689      2.3689      2.3677      
2010-05-24     1.6081      1.5587      1.4716      1.7943      1.7603      1.7027      1.7902      1.7558      1.7116      1.8453      1.8194      1.7899      1.9542      1.9505      1.9461      2.0464      2.0457      2.0432      2.1686      2.1671      2.1654      2.3700      2.3696      2.3682      
2010-05-25     1.6704      1.5938      1.4999      1.8318      1.7825      1.7167      1.8515      1.7892      1.7310      1.8951      1.8454      1.8049      1.9624      1.9549      1.9489      2.0495      2.0472      2.0443      2.1721      2.1691      2.1663      2.3726      2.3707      2.3690      
2010-05-26     1.7931      1.6597      1.5412      1.9126      1.8280      1.7434      1.9340      1.8334      1.7562      1.9731      1.8854      1.8272      1.9802      1.9642      1.9540      2.0622      2.0536      2.0478      2.1823      2.1744      2.1690      2.3779      2.3734      2.3705      
2010-05-27     1.9471      1.7418      1.5901      2.0373      1.8969      1.7832      2.0427      1.8938      1.7901      2.0732      1.9372      1.8554      2.0038      1.9764      1.9605      2.0801      2.0625      2.0526      2.1953      2.1811      2.1724      2.3842      2.3767      2.3723      
2010-05-28     2.0573      1.8128      1.6330      2.1541      1.9612      1.8226      2.1777      1.9707      1.8333      2.1748      1.9956      1.8870      2.0314      1.9910      1.9682      2.1016      2.0733      2.0583      2.2114      2.1891      2.1766      2.3934      2.3812      2.3747      
2010-05-31     2.1833      1.8957      1.6817      2.2818      2.0380      1.8674      2.3415      2.0658      1.8854      2.2855      2.0654      1.9240      2.0623      2.0083      1.9772      2.1265      2.0864      2.0651      2.2294      2.1990      2.1818      2.4032      2.3866      2.3775      
2010-06-01     2.3605      2.0154      1.7489      2.5366      2.1842      1.9473      2.5421      2.1968      1.9534      2.4628      2.1790      1.9827      2.1015      2.0320      1.9896      2.1570      2.1033      2.0738      2.2522      2.2121      2.1885      2.4169      2.3948      2.3817      
2010-06-02     2.4817      2.1374      1.8167      2.7581      2.3353      2.0289      2.7285      2.3312      2.0240      2.6351      2.3041      2.0470      2.1386      2.0594      2.0036      2.1844      2.1233      2.0839      2.2716      2.2269      2.1961      2.4292      2.4035      2.3861      
2010-06-03     2.5680      2.2576      1.8838      2.9137      2.4755      2.1045      2.8907      2.4667      2.0963      2.7855      2.4293      2.1116      2.1767      2.0902      2.0192      2.2116      2.1459      2.0953      2.2917      2.2435      2.2045      2.4423      2.4132      2.3911      
2010-06-04     2.5465      2.3019      1.9185      2.8772      2.5157      2.1297      2.8843      2.5310      2.1352      2.9035      2.5391      2.1712      2.2089      2.1202      2.0345      2.2367      2.1691      2.1070      2.3102      2.2608      2.2134      2.4543      2.4239      2.3964      
2010-06-07     2.4128      2.2981      1.9284      2.7593      2.5205      2.1404      2.7920      2.5668      2.1613      2.9915      2.6385      2.2289      2.2353      2.1488      2.0496      2.2577      2.1921      2.1189      2.3255      2.2774      2.2223      2.4649      2.4340      2.4018      
