日期           O/N                                 1W                                  2W                                  1M                                  3M                                  6M                                  9M                                  1Y                                  
===========================================================================================================================================
               5日均值     10日均值    20日均值    5日均值     10日均值    20日均值    5日均值     10日均值    20日均值    5日均值     10日均值    20日均值    5日均值     10日均值    20日均值    5日均值     10日均值    20日均值    5日均值     10日均值    20日均值    5日均值     10日均值    20日均值    
2015-01-21     2.6838      2.7110      3.0524      3.8254      3.7939      4.2329      4.8020      4.7569      5.0851      4.8339      4.8122      5.2008      4.8948      4.9072      5.0157      4.7655      4.7575      4.7519      4.6893      4.6728      4.6459      4.7582      4.7539      4.7396      
2015-01-22     2.7118      2.7051      3.0107      3.8318      3.8069      4.1674      4.8558      4.7959      5.0560      4.8723      4.8308      5.1458      4.8960      4.9009      5.0024      4.7692      4.7600      4.7544      4.6976      4.6792      4.6519      4.7622      4.7562      4.7430      
2015-01-23     2.7308      2.6974      2.9696      3.8678      3.8359      4.1186      4.9112      4.8294      5.0288      4.9193      4.8555      5.0958      4.8984      4.8985      4.9897      4.7719      4.7628      4.7558      4.7052      4.6858      4.6576      4.7666      4.7587      4.7464      
2015-01-26     2.7364      2.6909      2.9297      3.8856      3.8517      4.0738      4.9558      4.8522      5.0048      4.9581      4.8757      5.0471      4.8983      4.8972      4.9769      4.7736      4.7654      4.7568      4.7137      4.6928      4.6635      4.7704      4.7612      4.7497      
2015-01-27     2.7298      2.6916      2.8927      3.9072      3.8677      4.0326      4.9820      4.8679      4.9780      4.9820      4.8935      5.0127      4.8983      4.8964      4.9649      4.7749      4.7677      4.7581      4.7217      4.7009      4.6701      4.7729      4.7638      4.7529      
2015-01-28     2.7102      2.6970      2.8582      3.9222      3.8738      3.9956      4.9460      4.8740      4.9517      4.9880      4.9110      4.9849      4.8984      4.8966      4.9529      4.7763      4.7709      4.7600      4.7305      4.7099      4.6770      4.7750      4.7666      4.7560      
2015-01-29     2.7090      2.7104      2.8200      3.9330      3.8824      3.9601      4.9098      4.8828      4.9162      4.9879      4.9301      4.9549      4.8998      4.8979      4.9415      4.7793      4.7743      4.7622      4.7396      4.7186      4.6839      4.7764      4.7693      4.7584      
2015-01-30     2.7260      2.7284      2.7787      3.9326      3.9002      3.9172      4.8824      4.8968      4.8713      4.9843      4.9518      4.9240      4.9024      4.9004      4.9303      4.7828      4.7773      4.7641      4.7490      4.7271      4.6908      4.7783      4.7724      4.7606      
2015-02-02     2.7662      2.7513      2.7521      4.0000      3.9428      3.8938      4.8744      4.9151      4.8335      4.9971      4.9776      4.9082      4.9070      4.9026      4.9199      4.7872      4.7804      4.7665      4.7565      4.7351      4.6977      4.7803      4.7754      4.7627      
2015-02-03     2.8223      2.7760      2.7482      4.1007      4.0039      3.9014      4.8884      4.9352      4.8311      5.0173      4.9996      4.9064      4.9109      4.9046      4.9118      4.7915      4.7832      4.7691      4.7615      4.7416      4.7041      4.7822      4.7776      4.7647      
2015-02-04     2.8789      2.7945      2.7528      4.2065      4.0643      3.9291      4.9048      4.9254      4.8411      5.0382      5.0131      4.9126      4.9164      4.9074      4.9073      4.7947      4.7855      4.7715      4.7649      4.7477      4.7103      4.7842      4.7796      4.7668      
2015-02-05     2.8991      2.8040      2.7546      4.3031      4.1180      3.9625      4.9032      4.9065      4.8512      5.0506      5.0192      4.9250      4.9182      4.9090      4.9049      4.7948      4.7870      4.7735      4.7648      4.7522      4.7157      4.7850      4.7807      4.7685      
2015-02-06     2.9077      2.8168      2.7571      4.3697      4.1511      3.9935      4.8902      4.8863      4.8578      5.0572      5.0207      4.9381      4.9170      4.9097      4.9041      4.7932      4.7880      4.7754      4.7630      4.7560      4.7209      4.7843      4.7813      4.7700      
2015-02-09     2.8923      2.8292      2.7601      4.3853      4.1926      4.0222      4.8698      4.8721      4.8621      5.0526      5.0248      4.9502      4.9145      4.9108      4.9040      4.7899      4.7885      4.7770      4.7607      4.7586      4.7257      4.7831      4.7817      4.7714      
2015-02-10     2.8718      2.8470      2.7693      4.3708      4.2357      4.0517      4.8382      4.8633      4.8656      5.0454      5.0314      4.9624      4.9110      4.9110      4.9037      4.7860      4.7887      4.7782      4.7570      4.7592      4.7301      4.7818      4.7820      4.7729      
2015-02-11     2.8636      2.8712      2.7841      4.3694      4.2879      4.0809      4.8100      4.8574      4.8657      5.0386      5.0384      4.9747      4.9054      4.9109      4.9038      4.7815      4.7881      4.7795      4.7527      4.7588      4.7343      4.7801      4.7821      4.7744      
2015-02-12     2.9020      2.9005      2.8055      4.4074      4.3552      4.1188      4.7948      4.8490      4.8659      5.0396      5.0451      4.9876      4.9024      4.9103      4.9041      4.7795      4.7871      4.7807      4.7511      4.7579      4.7383      4.7801      4.7826      4.7760      
2015-02-13     2.9490      2.9283      2.8284      4.4682      4.4189      4.1596      4.7836      4.8369      4.8668      5.0438      5.0505      5.0011      4.9008      4.9089      4.9047      4.7787      4.7860      4.7816      4.7503      4.7567      4.7419      4.7814      4.7828      4.7776      
2015-02-15     3.0216      2.9569      2.8541      4.5452      4.4652      4.2040      4.7794      4.8246      4.8698      5.0522      5.0524      5.0150      4.9000      4.9073      4.9050      4.7788      4.7844      4.7824      4.7498      4.7553      4.7452      4.7831      4.7831      4.7792      
2015-02-16     3.0876      2.9797      2.8779      4.6210      4.4959      4.2499      4.7834      4.8108      4.8730      5.0614      5.0534      5.0265      4.9002      4.9056      4.9051      4.7794      4.7827      4.7830      4.7502      4.7536      4.7476      4.7851      4.7834      4.7805      
2015-02-17     3.1812      3.0224      2.9085      4.6868      4.5281      4.2962      4.7970      4.8035      4.8644      5.0678      5.0532      5.0332      4.9002      4.9028      4.9051      4.7812      4.7813      4.7834      4.7508      4.7517      4.7497      4.7864      4.7832      4.7814      
2015-02-25     3.2352      3.0686      2.9363      4.7200      4.5637      4.3409      4.8030      4.7989      4.8527      5.0728      5.0562      5.0377      4.9000      4.9012      4.9051      4.7827      4.7811      4.7841      4.7512      4.7512      4.7517      4.7875      4.7838      4.7823      
2015-02-26     3.2766      3.1128      2.9648      4.7308      4.5995      4.3753      4.8112      4.7974      4.8418      5.0766      5.0602      5.0405      4.9000      4.9004      4.9051      4.7836      4.7811      4.7846      4.7512      4.7508      4.7534      4.7879      4.7847      4.7830      
2015-02-27     3.3052      3.1634      2.9963      4.7298      4.6375      4.4151      4.8286      4.8040      4.8380      5.0798      5.0660      5.0454      4.9000      4.9000      4.9054      4.7844      4.7816      4.7851      4.7512      4.7505      4.7545      4.7882      4.7856      4.7837      
2015-02-28     3.3570      3.2223      3.0347      4.7442      4.6826      4.4592      4.8516      4.8175      4.8404      5.0811      5.0712      5.0513      4.9000      4.9001      4.9055      4.7845      4.7820      4.7854      4.7512      4.7507      4.7550      4.7880      4.7865      4.7843      
2015-03-02     3.3676      3.2744      3.0728      4.7440      4.7154      4.5017      4.8522      4.8246      4.8410      5.0797      5.0737      5.0561      4.8996      4.8999      4.9054      4.7834      4.7823      4.7852      4.7510      4.7509      4.7548      4.7872      4.7868      4.7845      
2015-03-03     3.3920      3.3136      3.1071      4.7398      4.7299      4.5426      4.8650      4.8340      4.8415      5.0771      5.0749      5.0600      4.8992      4.8996      4.9050      4.7823      4.7825      4.7848      4.7506      4.7509      4.7544      4.7856      4.7865      4.7845      
2015-03-04     3.4216      3.3491      3.1387      4.7398      4.7353      4.5771      4.8754      4.8433      4.8401      5.0737      5.0751      5.0628      4.8984      4.8992      4.9040      4.7812      4.7824      4.7842      4.7505      4.7509      4.7538      4.7843      4.7861      4.7845      
2015-03-05     3.4446      3.3749      3.1659      4.7426      4.7362      4.6007      4.8730      4.8508      4.8377      5.0699      5.0748      5.0636      4.8976      4.8988      4.9030      4.7802      4.7823      4.7834      4.7509      4.7511      4.7532      4.7825      4.7854      4.7842      
2015-03-06     3.4396      3.3983      3.1890      4.7360      4.7401      4.6180      4.8675      4.8596      4.8352      5.0652      5.0731      5.0633      4.8971      4.8986      4.9021      4.7796      4.7820      4.7824      4.7514      4.7513      4.7524      4.7814      4.7847      4.7841      
2015-03-09     3.4252      3.3964      3.2094      4.7410      4.7425      4.6353      4.8693      4.8608      4.8321      5.0630      5.0713      5.0623      4.8971      4.8984      4.9006      4.7793      4.7813      4.7813      4.7516      4.7513      4.7515      4.7809      4.7840      4.7836      
2015-03-10     3.4052      3.3986      3.2336      4.7442      4.7420      4.6529      4.8609      4.8630      4.8309      5.0606      5.0688      5.0625      4.8973      4.8982      4.8997      4.7790      4.7807      4.7809      4.7515      4.7510      4.7511      4.7808      4.7832      4.7835      
2015-03-11     3.3854      3.4035      3.2582      4.7554      4.7476      4.6736      4.8501      4.8628      4.8301      5.0578      5.0657      5.0630      4.8981      4.8982      4.8993      4.7792      4.7802      4.7807      4.7511      4.7508      4.7508      4.7806      4.7824      4.7835      
2015-03-12     3.3917      3.4181      3.2908      4.7598      4.7512      4.6944      4.8377      4.8553      4.8297      5.0552      5.0625      5.0643      4.8989      4.8982      4.8991      4.7792      4.7797      4.7807      4.7505      4.7507      4.7506      4.7805      4.7815      4.7836      
2015-03-13     3.3957      3.4176      3.3200      4.7596      4.7478      4.7152      4.8186      4.8430      4.8303      5.0536      5.0594      5.0653      4.8993      4.8982      4.8992      4.7794      4.7795      4.7807      4.7498      4.7506      4.7506      4.7801      4.7808      4.7836      
2015-03-16     3.4001      3.4126      3.3435      4.7466      4.7438      4.7296      4.7950      4.8321      4.8284      5.0510      5.0570      5.0654      4.9008      4.8989      4.8994      4.7800      4.7796      4.7810      4.7499      4.7508      4.7508      4.7801      4.7805      4.7836      
2015-03-17     3.4053      3.4052      3.3594      4.7180      4.7311      4.7305      4.7662      4.8135      4.8238      5.0480      5.0543      5.0646      4.9020      4.8996      4.8996      4.7805      4.7798      4.7811      4.7507      4.7511      4.7510      4.7801      4.7804      4.7835      
2015-03-18     3.4097      3.3975      3.3733      4.6838      4.7196      4.7275      4.7366      4.7933      4.8183      5.0446      5.0512      5.0632      4.9032      4.9007      4.8999      4.7805      4.7799      4.7811      4.7509      4.7510      4.7509      4.7801      4.7803      4.7832      
2015-03-19     3.3832      3.3874      3.3812      4.6328      4.6963      4.7163      4.6982      4.7679      4.8094      5.0412      5.0482      5.0615      4.9040      4.9015      4.9001      4.7808      4.7800      4.7812      4.7510      4.7507      4.7509      4.7801      4.7803      4.7828      
2015-03-20     3.3548      3.3752      3.3868      4.5514      4.6555      4.6978      4.6426      4.7306      4.7951      5.0370      5.0453      5.0592      4.9044      4.9019      4.9002      4.7808      4.7801      4.7811      4.7511      4.7504      4.7509      4.7801      4.7801      4.7824      
2015-03-23     3.3176      3.3588      3.3776      4.4384      4.5925      4.6675      4.5644      4.6797      4.7702      5.0338      5.0424      5.0569      4.9032      4.9020      4.9002      4.7806      4.7803      4.7808      4.7507      4.7503      4.7508      4.7801      4.7801      4.7821      
2015-03-24     3.2860      3.3456      3.3721      4.3210      4.5195      4.6308      4.4918      4.6290      4.7460      5.0298      5.0389      5.0539      4.9018      4.9019      4.9001      4.7801      4.7803      4.7805      4.7500      4.7504      4.7507      4.7800      4.7801      4.7816      
2015-03-25     3.2542      3.3319      3.3677      4.1916      4.4377      4.5927      4.4174      4.5770      4.7199      5.0264      5.0355      5.0506      4.9001      4.9017      4.8999      4.7800      4.7803      4.7802      4.7501      4.7505      4.7507      4.7800      4.7801      4.7812      
2015-03-26     3.2310      3.3071      3.3626      4.0718      4.3523      4.5518      4.3496      4.5239      4.6896      5.0228      5.0320      5.0473      4.8988      4.9014      4.8998      4.7797      4.7802      4.7800      4.7499      4.7505      4.7506      4.7800      4.7801      4.7808      
2015-03-27     3.2134      3.2841      3.3509      3.9842      4.2678      4.5078      4.3074      4.4750      4.6590      5.0198      5.0284      5.0439      4.8979      4.9012      4.8997      4.7795      4.7802      4.7798      4.7497      4.7504      4.7505      4.7800      4.7801      4.7804      
2015-03-30     3.2106      3.2641      3.3384      3.9394      4.1889      4.4664      4.3014      4.4329      4.6325      5.0166      5.0252      5.0411      4.8976      4.9004      4.8997      4.7794      4.7800      4.7798      4.7496      4.7502      4.7505      4.7800      4.7800      4.7803      
2015-03-31     3.2036      3.2448      3.3250      3.9100      4.1155      4.4233      4.2984      4.3951      4.6043      5.0144      5.0221      5.0382      4.8975      4.8997      4.8996      4.7795      4.7798      4.7798      4.7497      4.7499      4.7505      4.7800      4.7800      4.7802      
2015-04-01     3.1790      3.2166      3.3071      3.8698      4.0307      4.3752      4.2894      4.3534      4.5734      5.0104      5.0184      5.0348      4.8975      4.8988      4.8997      4.7795      4.7798      4.7798      4.7495      4.7498      4.7504      4.7800      4.7800      4.7802      
2015-04-02     3.1348      3.1829      3.2852      3.8174      3.9446      4.3205      4.2570      4.3033      4.5356      5.0054      5.0141      5.0311      4.8975      4.8982      4.8998      4.7793      4.7795      4.7797      4.7495      4.7497      4.7502      4.7800      4.7800      4.7802      
2015-04-03     3.0710      3.1422      3.2587      3.7400      3.8621      4.2588      4.1942      4.2508      4.4907      4.9868      5.0033      5.0243      4.8956      4.8968      4.8993      4.7793      4.7794      4.7798      4.7495      4.7496      4.7500      4.7800      4.7800      4.7801      
2015-04-07     2.9836      3.0971      3.2280      3.6200      3.7797      4.1861      4.0944      4.1979      4.4388      4.9532      4.9849      5.0136      4.8878      4.8927      4.8973      4.7791      4.7793      4.7798      4.7493      4.7495      4.7499      4.7800      4.7800      4.7800      
2015-04-08     2.8836      3.0436      3.1946      3.4754      3.6927      4.1061      3.9782      4.1383      4.3836      4.9037      4.9591      4.9990      4.8744      4.8860      4.8939      4.7786      4.7791      4.7797      4.7491      4.7494      4.7499      4.7800      4.7800      4.7800      
2015-04-09     2.7860      2.9825      3.1572      3.3392      3.6045      4.0211      3.8556      4.0725      4.3247      4.8336      4.9220      4.9788      4.8551      4.8763      4.8890      4.7780      4.7787      4.7795      4.7486      4.7491      4.7498      4.7800      4.7800      4.7800      
2015-04-10     2.6848      2.9098      3.1085      3.2062      3.5118      3.9321      3.7412      3.9991      4.2615      4.7471      4.8762      4.9541      4.8320      4.8647      4.8831      4.7774      4.7783      4.7793      4.7481      4.7488      4.7496      4.7797      4.7798      4.7799      
2015-04-13     2.5884      2.8297      3.0569      3.0948      3.4174      3.8426      3.6446      3.9194      4.1972      4.6621      4.8245      4.9264      4.8077      4.8517      4.8764      4.7761      4.7777      4.7789      4.7475      4.7485      4.7495      4.7791      4.7796      4.7798      
2015-04-14     2.5096      2.7466      3.0054      3.0150      3.3175      3.7532      3.5652      3.8298      4.1314      4.5815      4.7674      4.8963      4.7867      4.8373      4.8688      4.7745      4.7768      4.7784      4.7471      4.7482      4.7492      4.7786      4.7793      4.7797      
2015-04-15     2.4344      2.6590      2.9519      2.9584      3.2169      3.6662      3.4992      3.7387      4.0669      4.5060      4.7049      4.8635      4.7679      4.8212      4.8604      4.7728      4.7757      4.7778      4.7470      4.7480      4.7489      4.7781      4.7790      4.7795      
2015-04-16     2.3742      2.5801      2.8984      2.9206      3.1299      3.5803      3.4504      3.6530      4.0032      4.4457      4.6397      4.8290      4.7518      4.8034      4.8511      4.7693      4.7736      4.7767      4.7469      4.7477      4.7488      4.7772      4.7786      4.7793      
2015-04-17     2.3300      2.5074      2.8452      2.9012      3.0537      3.4992      3.4204      3.5808      3.9421      4.3969      4.5720      4.7930      4.7359      4.7840      4.8411      4.7639      4.7706      4.7751      4.7466      4.7473      4.7485      4.7766      4.7781      4.7791      
2015-04-20     2.2664      2.4274      2.7848      2.8578      2.9763      3.4192      3.3812      3.5129      3.8819      4.3264      4.4943      4.7488      4.7053      4.7565      4.8266      4.7488      4.7625      4.7709      4.7392      4.7433      4.7465      4.7722      4.7757      4.7778      
2015-04-21     2.1924      2.3510      2.7241      2.7978      2.9064      3.3431      3.3284      3.4468      3.8224      4.2410      4.4113      4.6981      4.6515      4.7191      4.8059      4.7240      4.7492      4.7642      4.7232      4.7352      4.7423      4.7620      4.7703      4.7752      
2015-04-22     2.1208      2.2776      2.6606      2.7352      2.8468      3.2698      3.2766      3.3879      3.7631      4.1458      4.3259      4.6425      4.5874      4.6777      4.7818      4.6894      4.7311      4.7551      4.6996      4.7233      4.7364      4.7453      4.7617      4.7708      
2015-04-23     2.0428      2.2085      2.5955      2.6638      2.7922      3.1984      3.2234      3.3369      3.7047      4.0450      4.2454      4.5837      4.5120      4.6319      4.7541      4.6455      4.7074      4.7431      4.6711      4.7090      4.7290      4.7240      4.7506      4.7653      
2015-04-24     1.9594      2.1447      2.5273      2.5868      2.7440      3.1279      3.1664      3.2934      3.6463      3.9358      4.1663      4.5213      4.4242      4.5801      4.7224      4.5975      4.6807      4.7295      4.6399      4.6933      4.7210      4.6974      4.7370      4.7584      
2015-04-27     1.9032      2.0848      2.4573      2.5306      2.6942      3.0558      3.1280      3.2546      3.5870      3.8407      4.0836      4.4540      4.3338      4.5195      4.6856      4.5514      4.6501      4.7139      4.6099      4.6745      4.7115      4.6719      4.7221      4.7508      
2015-04-28     1.8546      2.0235      2.3851      2.4942      2.6460      2.9818      3.1104      3.2194      3.5246      3.7573      3.9992      4.3833      4.2529      4.4522      4.6447      4.5029      4.6135      4.6951      4.5826      4.6529      4.7005      4.6481      4.7051      4.7422      
2015-04-29     1.8126      1.9667      2.3129      2.4686      2.6019      2.9094      3.0972      3.1869      3.4628      3.6816      3.9137      4.3093      4.1766      4.3820      4.6016      4.4548      4.5721      4.6739      4.5586      4.6291      4.6886      4.6287      4.6870      4.7330      
2015-04-30     1.7690      1.9059      2.2430      2.4492      2.5565      2.8432      3.0858      3.1546      3.4038      3.6062      3.8256      4.2326      4.1020      4.3070      4.5552      4.4118      4.5286      4.6511      4.5359      4.6035      4.6756      4.6113      4.6676      4.7231      
2015-05-04     1.7226      1.8410      2.1742      2.4296      2.5082      2.7810      3.0670      3.1167      3.3488      3.5286      3.7322      4.1521      4.0338      4.2290      4.5065      4.3689      4.4832      4.6269      4.5134      4.5767      4.6620      4.5952      4.6463      4.7122      
2015-05-05     1.6742      1.7887      2.1081      2.4130      2.4718      2.7241      3.0366      3.0823      3.2976      3.4549      3.6478      4.0710      3.9779      4.1558      4.4562      4.3267      4.4391      4.6008      4.4929      4.5514      4.6474      4.5788      4.6254      4.7005      
2015-05-06     1.6270      1.7408      2.0459      2.3992      2.4467      2.6766      3.0078      3.0591      3.2530      3.3887      3.5730      3.9921      3.9311      4.0920      4.4055      4.2920      4.3974      4.5733      4.4744      4.5285      4.6318      4.5639      4.6060      4.6882      
2015-05-07     1.5770      1.6948      1.9862      2.3824      2.4255      2.6362      2.9742      3.0357      3.2118      3.3310      3.5063      3.9161      3.8887      4.0327      4.3552      4.2633      4.3590      4.5451      4.4564      4.5075      4.6154      4.5476      4.5882      4.6749      
2015-05-08     1.5276      1.6483      1.9284      2.3632      2.4062      2.5992      2.9272      3.0065      3.1717      3.2802      3.4432      3.8443      3.8544      3.9782      4.3050      4.2351      4.3235      4.5154      4.4375      4.4867      4.5978      4.5313      4.5713      4.6609      
2015-05-11     1.4728      1.5977      1.8712      2.3342      2.3819      2.5630      2.8540      2.9605      3.1270      3.2282      3.3784      3.7724      3.8168      3.9253      4.2527      4.2013      4.2851      4.4829      4.4091      4.4613      4.5773      4.5093      4.5523      4.6446      
2015-05-12     1.4180      1.5461      1.8155      2.3000      2.3565      2.5254      2.7916      2.9141      3.0844      3.1844      3.3197      3.7016      3.7767      3.8773      4.1984      4.1680      4.2473      4.4487      4.3761      4.4345      4.5545      4.4832      4.5310      4.6265      
2015-05-13     1.3628      1.4949      1.7592      2.2560      2.3276      2.4868      2.7228      2.8653      3.0424      3.1394      3.2641      3.6316      3.7343      3.8327      4.1424      4.1312      4.2116      4.4125      4.3396      4.4070      4.5299      4.4535      4.5087      4.6069      
2015-05-14     1.3014      1.4392      1.7030      2.1962      2.2893      2.4456      2.6480      2.8111      2.9990      3.0826      3.2068      3.5603      3.6661      3.7774      4.0797      4.0812      4.1723      4.3722      4.2918      4.3741      4.5016      4.4128      4.4802      4.5836      
2015-05-15     1.2284      1.3780      1.6420      2.1218      2.2425      2.3995      2.5612      2.7442      2.9494      3.0008      3.1405      3.4831      3.5710      3.7127      4.0099      4.0196      4.1274      4.3280      4.2320      4.3347      4.4691      4.3610      4.4461      4.5569      
2015-05-18     1.1698      1.3213      1.5812      2.0568      2.1955      2.3519      2.5102      2.6821      2.8994      2.9096      3.0689      3.4006      3.4640      3.6404      3.9347      3.9490      4.0752      4.2792      4.1694      4.2892      4.4329      4.3046      4.4070      4.5266      
2015-05-19     1.1184      1.2682      1.5285      2.0024      2.1512      2.3115      2.4572      2.6244      2.8534      2.8070      2.9957      3.3218      3.3590      3.5679      3.8618      3.8710      4.0195      4.2293      4.1068      4.2414      4.3964      4.2446      4.3639      4.4946      
2015-05-20     1.0754      1.2191      1.4800      1.9590      2.1075      2.2771      2.4140      2.5684      2.8138      2.7014      2.9204      3.2467      3.2464      3.4904      3.7912      3.7914      3.9613      4.1794      4.0435      4.1916      4.3600      4.1725      4.3130      4.4595      
2015-05-21     1.0456      1.1735      1.4342      1.9366      2.0664      2.2460      2.3806      2.5143      2.7750      2.6014      2.8420      3.1742      3.1528      3.4095      3.7211      3.7180      3.8996      4.1293      3.9874      4.1396      4.3235      4.0998      4.2563      4.4222      
2015-05-22     1.0374      1.1329      1.3906      1.9374      2.0296      2.2179      2.3596      2.4604      2.7335      2.5188      2.7598      3.1015      3.0800      3.3255      3.6519      3.6552      3.8374      4.0804      3.9405      4.0862      4.2865      4.0248      4.1929      4.3821      
2015-05-25     1.0348      1.1023      1.3500      1.9470      2.0019      2.1919      2.3242      2.4172      2.6889      2.4464      2.6780      3.0282      3.0206      3.2423      3.5838      3.5898      3.7694      4.0273      3.8723      4.0208      4.2410      3.9290      4.1168      4.3345      
2015-05-26     1.0362      1.0773      1.3117      1.9558      1.9791      2.1678      2.2912      2.3742      2.6442      2.3860      2.5965      2.9581      2.9656      3.1623      3.5198      3.5186      3.6948      3.9711      3.7841      3.9454      4.1900      3.8208      4.0327      4.2818      
2015-05-27     1.0378      1.0566      1.2758      1.9628      1.9609      2.1442      2.2606      2.3373      2.6013      2.3378      2.5196      2.8918      2.9252      3.0858      3.4593      3.4444      3.6179      3.9147      3.6869      3.8652      4.1361      3.7182      3.9454      4.2270      
2015-05-28     1.0398      1.0427      1.2410      1.9644      1.9505      2.1199      2.2344      2.3075      2.5593      2.3006      2.4510      2.8289      2.8954      3.0241      3.4008      3.3718      3.5449      3.8586      3.5873      3.7874      4.0807      3.6212      3.8605      4.1703      
2015-05-29     1.0402      1.0388      1.2084      1.9656      1.9515      2.0970      2.2256      2.2926      2.5184      2.2780      2.3984      2.7695      2.8764      2.9782      3.3455      3.3018      3.4785      3.8029      3.4900      3.7153      4.0250      3.5368      3.7808      4.1135      
2015-06-01     1.0378      1.0363      1.1788      1.9646      1.9558      2.0756      2.2350      2.2796      2.4809      2.2756      2.3610      2.7150      2.8671      2.9439      3.2921      3.2522      3.4210      3.7481      3.4250      3.6487      3.9689      3.4844      3.7067      4.0568      
2015-06-02     1.0366      1.0364      1.1523      1.9662      1.9610      2.0561      2.2642      2.2777      2.4511      2.2812      2.3336      2.6647      2.8633      2.9145      3.2412      3.2212      3.3699      3.6947      3.3868      3.5855      3.9134      3.4531      3.6370      4.0004      
2015-06-03     1.0364      1.0371      1.1281      1.9842      1.9735      2.0405      2.3224      2.2915      2.4300      2.2918      2.3148      2.6176      2.8637      2.8945      3.1924      3.2040      3.3242      3.6428      3.3636      3.5253      3.8584      3.4325      3.5754      3.9442      
2015-06-04     1.0372      1.0385      1.1060      2.0182      1.9913      2.0288      2.4014      2.3179      2.4161      2.3084      2.3045      2.5733      2.8672      2.8813      3.1454      3.1967      3.2842      3.5919      3.3506      3.4690      3.8043      3.4203      3.5208      3.8885      
2015-06-05     1.0396      1.0399      1.0864      2.0378      2.0017      2.0156      2.4454      2.3355      2.3980      2.3262      2.3021      2.5310      2.8714      2.8739      3.0997      3.1939      3.2478      3.5426      3.3430      3.4165      3.7514      3.4115      3.4742      3.8335      
