日期           O/N                                 1W                                  2W                                  1M                                  3M                                  6M                                  9M                                  1Y                                  
===========================================================================================================================================
               5日均值     10日均值    20日均值    5日均值     10日均值    20日均值    5日均值     10日均值    20日均值    5日均值     10日均值    20日均值    5日均值     10日均值    20日均值    5日均值     10日均值    20日均值    5日均值     10日均值    20日均值    5日均值     10日均值    20日均值    
2009-01-24     0.8860      0.8520      0.8702      0.9708      0.9416      0.9748      0.9921      0.9637      1.0214      1.0997      1.1094      1.1451      1.3991      1.4326      1.5573      1.6927      1.7334      1.8658      1.8685      1.9075      2.0308      2.0410      2.0863      2.1904      
2009-02-01     0.9077      0.8623      0.8720      0.9797      0.9420      0.9630      0.9965      0.9622      1.0101      1.0997      1.1053      1.1362      1.3876      1.4193      1.5329      1.6813      1.7181      1.8414      1.8553      1.8928      2.0073      2.0282      2.0704      2.1697      
2009-02-02     0.8863      0.8609      0.8679      0.9739      0.9408      0.9546      0.9912      0.9584      0.9988      1.1001      1.1033      1.1285      1.3757      1.4058      1.5100      1.6699      1.7031      1.8185      1.8424      1.8781      1.9855      2.0167      2.0546      2.1501      
2009-02-03     0.8727      0.8616      0.8618      0.9551      0.9439      0.9509      0.9665      0.9574      0.9870      1.0970      1.1012      1.1217      1.3645      1.3934      1.4882      1.6584      1.6893      1.7964      1.8300      1.8640      1.9642      2.0068      2.0400      2.1315      
2009-02-04     0.8603      0.8618      0.8570      0.9378      0.9467      0.9486      0.9462      0.9580      0.9770      1.0897      1.0962      1.1146      1.3555      1.3825      1.4680      1.6488      1.6770      1.7756      1.8193      1.8509      1.9438      1.9979      2.0266      2.1138      
2009-02-05     0.8399      0.8630      0.8529      0.9292      0.9500      0.9457      0.9307      0.9614      0.9693      1.0824      1.0910      1.1074      1.3459      1.3725      1.4498      1.6394      1.6661      1.7559      1.8091      1.8388      1.9246      1.9895      2.0153      2.0977      
2009-02-06     0.8198      0.8637      0.8493      0.9312      0.9554      0.9430      0.9321      0.9643      0.9634      1.0764      1.0880      1.1036      1.3384      1.3630      1.4336      1.6298      1.6556      1.7370      1.7981      1.8267      1.9065      1.9823      2.0052      2.0823      
2009-02-09     0.8251      0.8557      0.8465      0.9370      0.9555      0.9397      0.9386      0.9649      0.9586      1.0717      1.0859      1.1001      1.3337      1.3547      1.4187      1.6214      1.6456      1.7193      1.7883      1.8153      1.8895      1.9750      1.9958      2.0678      
2009-02-10     0.8262      0.8495      0.8439      0.9386      0.9469      0.9372      0.9425      0.9545      0.9542      1.0647      1.0809      1.0966      1.3279      1.3462      1.4050      1.6143      1.6364      1.7036      1.7795      1.8048      1.8739      1.9683      1.9876      2.0540      
2009-02-11     0.8308      0.8456      0.8440      0.9375      0.9377      0.9368      0.9448      0.9455      0.9510      1.0602      1.0749      1.0929      1.3217      1.3386      1.3927      1.6081      1.6285      1.6895      1.7703      1.7948      1.8593      1.9621      1.9800      2.0415      
2009-02-12     0.8314      0.8357      0.8438      0.9360      0.9326      0.9371      0.9450      0.9379      0.9508      1.0591      1.0708      1.0901      1.3158      1.3309      1.3817      1.6023      1.6209      1.6771      1.7614      1.7853      1.8464      1.9562      1.9729      2.0296      
2009-02-13     0.8335      0.8266      0.8445      0.9404      0.9358      0.9389      0.9471      0.9396      0.9509      1.0597      1.0680      1.0867      1.3102      1.3243      1.3718      1.5977      1.6137      1.6659      1.7538      1.7760      1.8344      1.9514      1.9668      2.0186      
2009-02-16     0.8310      0.8280      0.8445      0.9434      0.9402      0.9405      0.9490      0.9438      0.9511      1.0622      1.0670      1.0851      1.3044      1.3190      1.3624      1.5934      1.6074      1.6552      1.7473      1.7678      1.8230      1.9480      1.9615      2.0081      
2009-02-17     0.8285      0.8274      0.8445      0.9461      0.9424      0.9431      0.9501      0.9463      0.9519      1.0631      1.0639      1.0826      1.2997      1.3138      1.3536      1.5887      1.6015      1.6454      1.7418      1.7606      1.8123      1.9459      1.9571      1.9985      
2009-02-18     0.8240      0.8274      0.8446      0.9499      0.9437      0.9452      0.9521      0.9485      0.9532      1.0640      1.0621      1.0792      1.2953      1.3085      1.3455      1.5840      1.5961      1.6366      1.7366      1.7535      1.8022      1.9440      1.9531      1.9898      
2009-02-19     0.8229      0.8272      0.8451      0.9534      0.9447      0.9474      0.9569      0.9510      0.9562      1.0623      1.0607      1.0759      1.2914      1.3036      1.3381      1.5798      1.5910      1.6285      1.7319      1.7467      1.7927      1.9426      1.9494      1.9823      
2009-02-20     0.8203      0.8269      0.8453      0.9568      0.9486      0.9520      0.9605      0.9538      0.9590      1.0592      1.0594      1.0737      1.2881      1.2991      1.3311      1.5762      1.5870      1.6213      1.7282      1.7410      1.7838      1.9411      1.9462      1.9757      
2009-02-23     0.8210      0.8260      0.8408      0.9650      0.9542      0.9548      0.9647      0.9568      0.9609      1.0552      1.0587      1.0723      1.2861      1.2952      1.3250      1.5730      1.5832      1.6144      1.7245      1.7359      1.7756      1.9397      1.9439      1.9699      
2009-02-24     0.8200      0.8243      0.8369      0.9655      0.9558      0.9513      0.9714      0.9607      0.9576      1.0524      1.0578      1.0693      1.2839      1.2918      1.3190      1.5697      1.5792      1.6078      1.7207      1.7313      1.7680      1.9381      1.9420      1.9648      
2009-02-25     0.8190      0.8215      0.8336      0.9644      0.9572      0.9474      0.9759      0.9640      0.9548      1.0489      1.0565      1.0657      1.2824      1.2888      1.3137      1.5666      1.5753      1.6019      1.7182      1.7274      1.7611      1.9363      1.9402      1.9601      
2009-02-26     0.8156      0.8193      0.8275      0.9625      0.9580      0.9453      0.9742      0.9656      0.9517      1.0447      1.0535      1.0621      1.2811      1.2863      1.3086      1.5627      1.5713      1.5961      1.7153      1.7236      1.7544      1.9343      1.9385      1.9557      
2009-02-27     0.8127      0.8165      0.8216      0.9574      0.9571      0.9464      0.9722      0.9663      0.9530      1.0412      1.0502      1.0591      1.2795      1.2838      1.3040      1.5583      1.5673      1.5905      1.7123      1.7202      1.7481      1.9322      1.9367      1.9517      
2009-03-02     0.8089      0.8149      0.8215      0.9481      0.9566      0.9484      0.9689      0.9668      0.9553      1.0391      1.0471      1.0571      1.2769      1.2815      1.3002      1.5536      1.5633      1.5854      1.7095      1.7170      1.7424      1.9298      1.9348      1.9481      
2009-03-03     0.8064      0.8132      0.8203      0.9464      0.9560      0.9492      0.9631      0.9672      0.9567      1.0363      1.0443      1.0541      1.2750      1.2795      1.2966      1.5494      1.5596      1.5805      1.7070      1.7139      1.7373      1.9274      1.9328      1.9449      
2009-03-04     0.8043      0.8117      0.8195      0.9454      0.9549      0.9493      0.9565      0.9662      0.9573      1.0347      1.0418      1.0520      1.2735      1.2779      1.2932      1.5464      1.5565      1.5763      1.7043      1.7113      1.7324      1.9255      1.9309      1.9420      
2009-03-05     0.8034      0.8095      0.8184      0.9458      0.9541      0.9494      0.9534      0.9638      0.9574      1.0338      1.0393      1.0500      1.2716      1.2764      1.2900      1.5436      1.5532      1.5721      1.7025      1.7089      1.7278      1.9234      1.9289      1.9391      
2009-03-06     0.8022      0.8075      0.8172      0.9415      0.9495      0.9490      0.9496      0.9609      0.9573      1.0338      1.0375      1.0485      1.2699      1.2747      1.2869      1.5408      1.5496      1.5683      1.7007      1.7065      1.7237      1.9216      1.9269      1.9366      
2009-03-09     0.8027      0.8058      0.8159      0.9444      0.9463      0.9502      0.9500      0.9595      0.9581      1.0336      1.0363      1.0475      1.2686      1.2727      1.2840      1.5386      1.5461      1.5647      1.6988      1.7042      1.7200      1.9194      1.9246      1.9343      
2009-03-10     0.8028      0.8046      0.8144      0.9439      0.9452      0.9505      0.9492      0.9561      0.9584      1.0338      1.0350      1.0464      1.2665      1.2708      1.2813      1.5365      1.5430      1.5611      1.6971      1.7020      1.7166      1.9172      1.9223      1.9321      
2009-03-11     0.8035      0.8039      0.8127      0.9448      0.9451      0.9511      0.9485      0.9525      0.9582      1.0332      1.0340      1.0452      1.2635      1.2685      1.2787      1.5336      1.5400      1.5577      1.6954      1.6999      1.7136      1.9150      1.9203      1.9302      
2009-03-12     0.8037      0.8035      0.8114      0.9440      0.9449      0.9514      0.9477      0.9506      0.9581      1.0329      1.0333      1.0434      1.2605      1.2661      1.2762      1.5312      1.5374      1.5543      1.6934      1.6979      1.7108      1.9131      1.9183      1.9284      
2009-03-13     0.8041      0.8032      0.8098      0.9463      0.9439      0.9505      0.9489      0.9492      0.9578      1.0310      1.0324      1.0413      1.2578      1.2638      1.2738      1.5293      1.5350      1.5512      1.6914      1.6960      1.7081      1.9112      1.9164      1.9265      
2009-03-16     0.8037      0.8032      0.8090      0.9458      0.9451      0.9508      0.9465      0.9483      0.9575      1.0294      1.0315      1.0393      1.2545      1.2615      1.2715      1.5270      1.5328      1.5481      1.6891      1.6940      1.7055      1.9091      1.9143      1.9245      
2009-03-17     0.8039      0.8034      0.8083      0.9458      0.9448      0.9504      0.9448      0.9470      0.9571      1.0290      1.0314      1.0379      1.2516      1.2591      1.2693      1.5246      1.5305      1.5451      1.6865      1.6918      1.7028      1.9068      1.9120      1.9224      
2009-03-18     0.8039      0.8037      0.8077      0.9400      0.9424      0.9487      0.9432      0.9458      0.9560      1.0281      1.0307      1.0363      1.2492      1.2564      1.2672      1.5211      1.5274      1.5419      1.6839      1.6897      1.7005      1.9042      1.9096      1.9202      
2009-03-19     0.8045      0.8041      0.8068      0.9441      0.9441      0.9491      0.9432      0.9455      0.9546      1.0283      1.0306      1.0349      1.2473      1.2539      1.2651      1.5178      1.5245      1.5388      1.6811      1.6873      1.6981      1.9012      1.9071      1.9180      
2009-03-20     0.8049      0.8045      0.8060      0.9496      0.9480      0.9487      0.9442      0.9465      0.9537      1.0295      1.0303      1.0339      1.2452      1.2515      1.2631      1.5144      1.5219      1.5357      1.6779      1.6847      1.6956      1.8981      1.9047      1.9158      
2009-03-23     0.8051      0.8044      0.8051      0.9504      0.9481      0.9472      0.9460      0.9463      0.9529      1.0300      1.0297      1.0330      1.2433      1.2489      1.2608      1.5108      1.5189      1.5325      1.6749      1.6820      1.6931      1.8953      1.9022      1.9134      
2009-03-24     0.8048      0.8044      0.8045      0.9492      0.9475      0.9463      0.9466      0.9457      0.9509      1.0304      1.0297      1.0324      1.2412      1.2464      1.2586      1.5072      1.5159      1.5294      1.6718      1.6792      1.6906      1.8926      1.8997      1.9110      
2009-03-25     0.8045      0.8042      0.8040      0.9520      0.9460      0.9456      0.9463      0.9448      0.9486      1.0308      1.0295      1.0317      1.2391      1.2442      1.2563      1.5048      1.5130      1.5265      1.6684      1.6762      1.6880      1.8897      1.8969      1.9086      
2009-03-26     0.8038      0.8042      0.8039      0.9461      0.9451      0.9450      0.9453      0.9442      0.9474      1.0307      1.0295      1.0314      1.2366      1.2420      1.2540      1.5025      1.5101      1.5238      1.6653      1.6732      1.6856      1.8868      1.8940      1.9061      
2009-03-27     0.8033      0.8041      0.8036      0.9433      0.9465      0.9452      0.9430      0.9436      0.9464      1.0299      1.0297      1.0310      1.2341      1.2397      1.2517      1.5001      1.5072      1.5211      1.6627      1.6703      1.6832      1.8841      1.8911      1.9037      
2009-03-30     0.8029      0.8040      0.8036      0.9393      0.9449      0.9450      0.9406      0.9433      0.9458      1.0288      1.0294      1.0304      1.2318      1.2375      1.2495      1.4982      1.5045      1.5187      1.6605      1.6677      1.6808      1.8817      1.8885      1.9014      
2009-03-31     0.8028      0.8038      0.8036      0.9387      0.9440      0.9444      0.9388      0.9427      0.9448      1.0282      1.0293      1.0303      1.2294      1.2353      1.2472      1.4965      1.5019      1.5162      1.6584      1.6651      1.6785      1.8795      1.8860      1.8990      
2009-04-01     0.8028      0.8036      0.8037      0.9406      0.9463      0.9444      0.9416      0.9440      0.9449      1.0274      1.0291      1.0299      1.2272      1.2331      1.2448      1.4949      1.4998      1.5136      1.6563      1.6624      1.6760      1.8775      1.8836      1.8966      
2009-04-02     0.8028      0.8033      0.8037      0.9430      0.9445      0.9443      0.9426      0.9439      0.9447      1.0271      1.0289      1.0298      1.2254      1.2310      1.2425      1.4934      1.4979      1.5112      1.6544      1.6599      1.6736      1.8760      1.8814      1.8943      
2009-04-03     0.8028      0.8031      0.8038      0.9406      0.9419      0.9450      0.9441      0.9435      0.9450      1.0272      1.0286      1.0294      1.2238      1.2290      1.2402      1.4924      1.4963      1.5091      1.6525      1.6576      1.6712      1.8745      1.8793      1.8920      
2009-04-07     0.8025      0.8027      0.8035      0.9414      0.9404      0.9442      0.9460      0.9433      0.9448      1.0262      1.0275      1.0286      1.2221      1.2270      1.2379      1.4915      1.4949      1.5069      1.6504      1.6555      1.6687      1.8727      1.8772      1.8897      
2009-04-08     0.8024      0.8026      0.8035      0.9431      0.9409      0.9442      0.9475      0.9432      0.9444      1.0246      1.0264      1.0280      1.2208      1.2251      1.2357      1.4906      1.4936      1.5047      1.6485      1.6534      1.6663      1.8709      1.8752      1.8874      
2009-04-09     0.8024      0.8026      0.8034      0.9426      0.9416      0.9438      0.9454      0.9435      0.9442      1.0245      1.0260      1.0277      1.2193      1.2232      1.2337      1.4892      1.4920      1.5025      1.6470      1.6517      1.6639      1.8688      1.8732      1.8851      
2009-04-10     0.8022      0.8025      0.8033      0.9418      0.9424      0.9438      0.9452      0.9439      0.9440      1.0237      1.0254      1.0275      1.2176      1.2215      1.2317      1.4877      1.4905      1.5003      1.6453      1.6498      1.6615      1.8662      1.8711      1.8826      
2009-04-13     0.8023      0.8026      0.8033      0.9383      0.9394      0.9429      0.9441      0.9441      0.9438      1.0234      1.0253      1.0275      1.2160      1.2199      1.2298      1.4859      1.4892      1.4982      1.6437      1.6481      1.6592      1.8636      1.8690      1.8801      
2009-04-14     0.8020      0.8023      0.8031      0.9320      0.9367      0.9408      0.9423      0.9441      0.9437      1.0237      1.0250      1.0272      1.2147      1.2184      1.2280      1.4841      1.4878      1.4961      1.6424      1.6464      1.6571      1.8612      1.8670      1.8777      
2009-04-15     0.8018      0.8021      0.8030      0.9268      0.9349      0.9394      0.9406      0.9441      0.9434      1.0235      1.0240      1.0267      1.2136      1.2172      1.2262      1.4823      1.4865      1.4942      1.6413      1.6449      1.6550      1.8589      1.8649      1.8755      
2009-04-16     0.8015      0.8020      0.8028      0.9229      0.9328      0.9395      0.9391      0.9423      0.9431      1.0222      1.0234      1.0262      1.2128      1.2160      1.2246      1.4808      1.4850      1.4924      1.6401      1.6436      1.6530      1.8571      1.8630      1.8733      
2009-04-17     0.8017      0.8019      0.8026      0.9195      0.9307      0.9376      0.9390      0.9421      0.9430      1.0207      1.0222      1.0256      1.2121      1.2149      1.2229      1.4794      1.4836      1.4907      1.6393      1.6423      1.6511      1.8558      1.8610      1.8712      
2009-04-20     0.8014      0.8018      0.8025      0.9174      0.9278      0.9349      0.9391      0.9416      0.9426      1.0186      1.0210      1.0248      1.2115      1.2137      1.2213      1.4782      1.4821      1.4892      1.6385      1.6411      1.6494      1.8549      1.8592      1.8693      
2009-04-21     0.8059      0.8040      0.8033      0.9178      0.9249      0.9326      0.9400      0.9411      0.9422      1.0177      1.0207      1.0241      1.2112      1.2130      1.2200      1.4778      1.4809      1.4879      1.6382      1.6403      1.6479      1.8545      1.8579      1.8675      
2009-04-22     0.8116      0.8067      0.8047      0.9217      0.9243      0.9326      0.9406      0.9406      0.9419      1.0176      1.0205      1.0235      1.2114      1.2125      1.2188      1.4776      1.4800      1.4868      1.6381      1.6397      1.6466      1.8547      1.8568      1.8660      
2009-04-23     0.8140      0.8078      0.8052      0.9271      0.9250      0.9333      0.9447      0.9419      0.9427      1.0175      1.0199      1.0229      1.2118      1.2123      1.2178      1.4776      1.4792      1.4856      1.6380      1.6391      1.6454      1.8540      1.8556      1.8644      
2009-04-24     0.8160      0.8088      0.8057      0.9354      0.9275      0.9349      0.9481      0.9436      0.9437      1.0179      1.0193      1.0224      1.2123      1.2122      1.2169      1.4775      1.4784      1.4845      1.6380      1.6386      1.6442      1.8536      1.8547      1.8629      
2009-04-27     0.8182      0.8098      0.8062      0.9441      0.9308      0.9351      0.9534      0.9463      0.9452      1.0190      1.0188      1.0220      1.2131      1.2123      1.2161      1.4775      1.4779      1.4835      1.6382      1.6384      1.6432      1.8532      1.8541      1.8615      
2009-04-28     0.8151      0.8105      0.8064      0.9490      0.9334      0.9351      0.9559      0.9479      0.9460      1.0190      1.0184      1.0217      1.2135      1.2123      1.2154      1.4773      1.4776      1.4827      1.6383      1.6382      1.6423      1.8525      1.8535      1.8603      
2009-04-29     0.8108      0.8112      0.8067      0.9497      0.9357      0.9353      0.9585      0.9496      0.9468      1.0195      1.0185      1.0213      1.2136      1.2125      1.2149      1.4771      1.4774      1.4819      1.6384      1.6382      1.6416      1.8520      1.8533      1.8591      
2009-04-30     0.8096      0.8118      0.8069      0.9486      0.9378      0.9353      0.9575      0.9511      0.9467      1.0210      1.0193      1.0213      1.2139      1.2128      1.2144      1.4767      1.4772      1.4811      1.6387      1.6384      1.6410      1.8523      1.8531      1.8581      
2009-05-04     0.8098      0.8129      0.8074      0.9447      0.9400      0.9354      0.9562      0.9522      0.9471      1.0225      1.0202      1.0212      1.2142      1.2133      1.2141      1.4765      1.4770      1.4803      1.6391      1.6385      1.6404      1.8521      1.8529      1.8569      
2009-05-05     0.8093      0.8138      0.8078      0.9400      0.9420      0.9349      0.9513      0.9523      0.9470      1.0234      1.0212      1.0211      1.2145      1.2138      1.2138      1.4763      1.4769      1.4795      1.6392      1.6387      1.6399      1.8521      1.8526      1.8559      
2009-05-06     0.8096      0.8123      0.8082      0.9369      0.9430      0.9339      0.9484      0.9521      0.9466      1.0246      1.0218      1.0213      1.2146      1.2140      1.2135      1.4757      1.4765      1.4787      1.6395      1.6389      1.6396      1.8522      1.8524      1.8551      
2009-05-07     0.8096      0.8102      0.8085      0.9350      0.9424      0.9333      0.9480      0.9533      0.9469      1.0252      1.0224      1.0214      1.2144      1.2140      1.2133      1.4751      1.4761      1.4780      1.6396      1.6390      1.6393      1.8523      1.8522      1.8545      
2009-05-08     0.8098      0.8097      0.8087      0.9320      0.9403      0.9326      0.9465      0.9520      0.9470      1.0245      1.0227      1.0213      1.2138      1.2139      1.2131      1.4744      1.4756      1.4774      1.6394      1.6390      1.6391      1.8526      1.8524      1.8540      
2009-05-11     0.8084      0.8091      0.8090      0.9292      0.9369      0.9322      0.9454      0.9508      0.9472      1.0246      1.0236      1.0215      1.2129      1.2136      1.2129      1.4735      1.4750      1.4767      1.6393      1.6392      1.6389      1.8530      1.8526      1.8537      
2009-05-12     0.8078      0.8086      0.8092      0.9315      0.9357      0.9332      0.9473      0.9493      0.9478      1.0241      1.0238      1.0213      1.2118      1.2131      1.2127      1.4726      1.4744      1.4761      1.6391      1.6391      1.6387      1.8535      1.8528      1.8534      
2009-05-13     0.8076      0.8086      0.8095      0.9346      0.9358      0.9346      0.9493      0.9489      0.9484      1.0231      1.0239      1.0211      1.2107      1.2127      1.2125      1.4717      1.4737      1.4756      1.6385      1.6390      1.6386      1.8535      1.8529      1.8532      
2009-05-14     0.8075      0.8086      0.8099      0.9367      0.9358      0.9358      0.9492      0.9486      0.9491      1.0222      1.0237      1.0211      1.2095      1.2119      1.2122      1.4710      1.4730      1.4752      1.6380      1.6388      1.6385      1.8534      1.8528      1.8531      
2009-05-15     0.8079      0.8089      0.8103      0.9410      0.9365      0.9372      0.9512      0.9489      0.9500      1.0211      1.0228      1.0210      1.2080      1.2109      1.2119      1.4703      1.4723      1.4748      1.6376      1.6385      1.6384      1.8529      1.8527      1.8529      
2009-05-18     0.8087      0.8085      0.8107      0.9449      0.9371      0.9386      0.9532      0.9493      0.9507      1.0186      1.0216      1.0209      1.2068      1.2098      1.2116      1.4696      1.4716      1.4743      1.6370      1.6382      1.6383      1.8525      1.8528      1.8528      
2009-05-19     0.8092      0.8085      0.8111      0.9467      0.9391      0.9406      0.9543      0.9508      0.9516      1.0171      1.0206      1.0209      1.2059      1.2089      1.2113      1.4685      1.4706      1.4737      1.6366      1.6378      1.6383      1.8519      1.8527      1.8527      
2009-05-20     0.8097      0.8086      0.8105      0.9481      0.9414      0.9422      0.9544      0.9519      0.9520      1.0161      1.0196      1.0207      1.2055      1.2081      1.2111      1.4679      1.4698      1.4732      1.6364      1.6375      1.6382      1.8515      1.8525      1.8524      
2009-05-21     0.8102      0.8088      0.8095      0.9506      0.9436      0.9430      0.9573      0.9533      0.9533      1.0151      1.0187      1.0205      1.2053      1.2074      1.2107      1.4673      1.4691      1.4726      1.6363      1.6371      1.6381      1.8511      1.8523      1.8522      
2009-05-22     0.8103      0.8091      0.8094      0.9532      0.9471      0.9437      0.9593      0.9553      0.9536      1.0145      1.0178      1.0203      1.2057      1.2069      1.2104      1.4666      1.4684      1.4720      1.6363      1.6370      1.6380      1.8510      1.8519      1.8522      
2009-05-25     0.8103      0.8095      0.8093      0.9552      0.9501      0.9435      0.9608      0.9570      0.9539      1.0160      1.0173      1.0204      1.2078      1.2073      1.2104      1.4667      1.4681      1.4716      1.6367      1.6369      1.6380      1.8511      1.8518      1.8522      
2009-05-26     0.8110      0.8101      0.8093      0.9557      0.9512      0.9435      0.9620      0.9582      0.9537      1.0188      1.0179      1.0208      1.2104      1.2082      1.2106      1.4675      1.4680      1.4712      1.6376      1.6371      1.6381      1.8515      1.8517      1.8522      
2009-05-27     0.8116      0.8106      0.8096      0.9567      0.9524      0.9441      0.9634      0.9589      0.9539      1.0222      1.0191      1.0215      1.2135      1.2095      1.2111      1.4682      1.4680      1.4709      1.6384      1.6374      1.6382      1.8519      1.8517      1.8523      
2009-05-31     0.8118      0.8110      0.8098      0.9565      0.9535      0.9447      0.9637      0.9605      0.9546      1.0247      1.0199      1.0218      1.2168      1.2110      1.2115      1.4690      1.4682      1.4706      1.6392      1.6377      1.6383      1.8523      1.8517      1.8523      
2009-06-01     0.8122      0.8113      0.8101      0.9525      0.9529      0.9447      0.9624      0.9609      0.9549      1.0275      1.0210      1.0219      1.2205      1.2131      1.2120      1.4702      1.4684      1.4704      1.6399      1.6381      1.6383      1.8526      1.8518      1.8522      
2009-06-02     0.8128      0.8116      0.8101      0.9490      0.9521      0.9446      0.9629      0.9619      0.9556      1.0285      1.0223      1.0219      1.2224      1.2151      1.2125      1.4709      1.4688      1.4702      1.6402      1.6385      1.6383      1.8525      1.8518      1.8523      
2009-06-03     0.8131      0.8120      0.8103      0.9473      0.9515      0.9453      0.9613      0.9616      0.9562      1.0278      1.0233      1.0220      1.2238      1.2171      1.2130      1.4714      1.4694      1.4700      1.6399      1.6388      1.6383      1.8524      1.8520      1.8523      
2009-06-04     0.8127      0.8121      0.8104      0.9453      0.9510      0.9462      0.9623      0.9629      0.9574      1.0272      1.0247      1.0222      1.2246      1.2190      1.2136      1.4717      1.4699      1.4699      1.6397      1.6390      1.6382      1.8525      1.8522      1.8524      
2009-06-05     0.8128      0.8123      0.8106      0.9437      0.9501      0.9469      0.9631      0.9634      0.9583      1.0273      1.0260      1.0223      1.2256      1.2212      1.2143      1.4719      1.4705      1.4698      1.6395      1.6394      1.6383      1.8525      1.8524      1.8523      
2009-06-08     0.8126      0.8124      0.8108      0.9436      0.9481      0.9476      0.9653      0.9639      0.9596      1.0274      1.0275      1.0226      1.2260      1.2232      1.2150      1.4721      1.4711      1.4698      1.6395      1.6397      1.6383      1.8528      1.8527      1.8523      
