日期           O/N                                 1W                                  2W                                  1M                                  3M                                  6M                                  9M                                  1Y                                  
===========================================================================================================================================
               5日均值     10日均值    20日均值    5日均值     10日均值    20日均值    5日均值     10日均值    20日均值    5日均值     10日均值    20日均值    5日均值     10日均值    20日均值    5日均值     10日均值    20日均值    5日均值     10日均值    20日均值    5日均值     10日均值    20日均值    
2012-02-17     3.3383      3.0353      3.4973      4.1628      3.8779      4.3250      4.4895      4.1614      4.7986      4.8581      4.8015      5.3967      5.2899      5.3268      5.4078      5.3341      5.3616      5.3899      5.2357      5.2380      5.2432      5.2321      5.2333      5.2353      
2012-02-20     3.7565      3.2357      3.3279      4.5019      4.0684      4.1974      4.8537      4.3509      4.6417      5.1148      4.8728      5.2204      5.2933      5.3152      5.3941      5.3269      5.3519      5.3843      5.2340      5.2364      5.2422      5.2316      5.2325      5.2349      
2012-02-21     4.1338      3.4465      3.2472      4.7726      4.2307      4.1530      5.1185      4.4933      4.5726      5.3695      4.9639      5.1258      5.2977      5.3077      5.3819      5.3207      5.3422      5.3785      5.2322      5.2349      5.2410      5.2311      5.2317      5.2345      
2012-02-22     4.5357      3.6715      3.3242      5.0019      4.3628      4.1550      5.2272      4.5653      4.5097      5.6088      5.0700      5.1143      5.3033      5.3022      5.3718      5.3162      5.3339      5.3727      5.2302      5.2335      5.2398      5.2307      5.2312      5.2341      
2012-02-23     4.8790      3.9277      3.4117      5.2333      4.5442      4.2327      5.4713      4.8080      4.6110      5.7329      5.1645      5.1225      5.3074      5.2995      5.3630      5.3113      5.3265      5.3670      5.2281      5.2321      5.2386      5.2300      5.2309      5.2336      
2012-02-24     4.9085      4.1234      3.4789      5.0938      4.6283      4.2452      5.2324      4.8609      4.6188      5.6185      5.2383      5.1144      5.3070      5.2985      5.3545      5.3070      5.3206      5.3613      5.2258      5.2307      5.2374      5.2291      5.2306      5.2331      
2012-02-27     4.5553      4.1559      3.4867      4.7533      4.6276      4.2101      4.9752      4.9144      4.5955      5.4923      5.3036      5.0974      5.3035      5.2984      5.3458      5.3044      5.3157      5.3555      5.2248      5.2294      5.2360      5.2288      5.2302      5.2327      
2012-02-28     4.1148      4.1243      3.4724      4.4593      4.6160      4.1771      4.7885      4.9535      4.5620      5.2950      5.3322      5.0643      5.2989      5.2983      5.3366      5.3023      5.3115      5.3495      5.2242      5.2282      5.2347      5.2278      5.2295      5.2320      
2012-02-29     3.6301      4.0829      3.4538      4.1473      4.5746      4.1329      4.7287      4.9780      4.5301      5.0645      5.3367      5.0337      5.2933      5.2983      5.3276      5.2998      5.3080      5.3434      5.2235      5.2268      5.2335      5.2265      5.2286      5.2313      
2012-03-01     3.0876      3.9833      3.4307      3.7032      4.4682      4.0797      4.2476      4.8595      4.4717      4.8685      5.3007      5.0063      5.2857      5.2965      5.3183      5.2960      5.3037      5.3371      5.2221      5.2251      5.2321      5.2249      5.2275      5.2305      
2012-03-02     2.6648      3.7867      3.4110      3.4605      4.2771      4.0775      4.1395      4.6860      4.4237      4.7107      5.1646      4.9830      5.2750      5.2910      5.3089      5.2910      5.2990      5.3303      5.2204      5.2231      5.2306      5.2232      5.2262      5.2297      
2012-03-05     2.5515      3.5534      3.3946      3.3593      4.0563      4.0624      3.9959      4.4855      4.4182      4.5818      5.0371      4.9550      5.2631      5.2833      5.2993      5.2846      5.2945      5.3232      5.2183      5.2215      5.2290      5.2217      5.2253      5.2289      
2012-03-06     2.4782      3.2965      3.3715      3.2546      3.8570      4.0438      3.8746      4.3315      4.4124      4.4915      4.8933      4.9286      5.2497      5.2743      5.2910      5.2772      5.2897      5.3160      5.2155      5.2198      5.2273      5.2196      5.2237      5.2277      
2012-03-07     2.4226      3.0264      3.3489      3.1783      3.6628      4.0128      3.7405      4.2346      4.3999      4.3596      4.7121      4.8910      5.2280      5.2607      5.2814      5.2691      5.2845      5.3092      5.2115      5.2175      5.2255      5.2172      5.2219      5.2265      
2012-03-08     2.3842      2.7359      3.3318      3.1120      3.4076      3.9759      3.7005      3.9740      4.3910      4.2249      4.5467      4.8556      5.2027      5.2442      5.2718      5.2611      5.2785      5.3025      5.2078      5.2149      5.2235      5.2147      5.2198      5.2254      
2012-03-09     2.3401      2.5025      3.3129      3.0520      3.2562      3.9423      3.6825      3.9110      4.3860      4.1348      4.4228      4.8305      5.1742      5.2246      5.2615      5.2516      5.2713      5.2960      5.2033      5.2119      5.2213      5.2115      5.2174      5.2240      
2012-03-12     2.3120      2.4317      3.2938      2.9833      3.1713      3.8995      3.5473      3.7716      4.3430      4.0525      4.3172      4.8104      5.1432      5.2032      5.2508      5.2420      5.2633      5.2895      5.1987      5.2085      5.2189      5.2079      5.2148      5.2225      
2012-03-13     2.3124      2.3953      3.2598      2.9565      3.1056      3.8608      3.4237      3.6491      4.3013      4.0020      4.2467      4.7895      5.1126      5.1812      5.2397      5.2313      5.2542      5.2829      5.1935      5.2045      5.2163      5.2053      5.2124      5.2210      
2012-03-14     2.3121      2.3674      3.2251      2.9385      3.0584      3.8165      3.3007      3.5206      4.2493      4.0150      4.1873      4.7620      5.0881      5.1580      5.2282      5.2212      5.2452      5.2766      5.1895      5.2005      5.2137      5.2032      5.2102      5.2194      
2012-03-15     2.3187      2.3515      3.1674      2.9281      3.0201      3.7441      3.1735      3.4370      4.1482      4.0412      4.1330      4.7169      5.0640      5.1333      5.2149      5.2113      5.2362      5.2699      5.1858      5.1968      5.2109      5.2015      5.2081      5.2178      
2012-03-16     2.3326      2.3364      3.0615      2.9140      2.9830      3.6301      3.0200      3.3513      4.0186      4.0625      4.0987      4.6316      5.0424      5.1083      5.1996      5.2024      5.2270      5.2630      5.1831      5.1932      5.2082      5.2000      5.2057      5.2160      
2012-03-19     2.3505      2.3312      2.9423      2.9325      2.9579      3.5071      3.1340      3.3407      3.9131      4.0647      4.0586      4.5478      5.0220      5.0826      5.1830      5.1941      5.2181      5.2563      5.1813      5.1900      5.2058      5.1982      5.2030      5.2141      
2012-03-20     2.3868      2.3496      2.8231      2.9330      2.9447      3.4009      3.2588      3.3412      3.8364      4.0789      4.0405      4.4669      5.0029      5.0577      5.1660      5.1853      5.2083      5.2490      5.1808      5.1871      5.2035      5.1956      5.2005      5.2121      
2012-03-21     2.4336      2.3729      2.6996      2.9481      2.9433      3.3031      3.3958      3.3482      3.7914      4.1377      4.0764      4.3942      4.9865      5.0373      5.1490      5.1754      5.1983      5.2414      5.1802      5.1849      5.2012      5.1928      5.1980      5.2099      
2012-03-22     2.5037      2.4112      2.5736      3.0056      2.9669      3.1872      3.5510      3.3622      3.6681      4.1937      4.1174      4.3321      4.9726      5.0183      5.1312      5.1658      5.1885      5.2335      5.1798      5.1828      5.1989      5.1900      5.1958      5.2078      
2012-03-23     2.5706      2.4516      2.4770      3.0213      2.9676      3.1119      3.7130      3.3665      3.6388      4.2447      4.1536      4.2882      4.9629      5.0027      5.1136      5.1551      5.1788      5.2250      5.1793      5.1812      5.1965      5.1878      5.1939      5.2056      
2012-03-26     2.6284      2.4894      2.4606      3.1033      3.0179      3.0946      3.8005      3.4672      3.6194      4.2837      4.1742      4.2457      4.9555      4.9888      5.0960      5.1453      5.1697      5.2165      5.1782      5.1797      5.1941      5.1853      5.1917      5.2032      
2012-03-27     2.6382      2.5125      2.4539      3.1525      3.0427      3.0741      3.8520      3.5554      3.6023      4.3547      4.2168      4.2318      4.9516      4.9772      5.0792      5.1363      5.1608      5.2075      5.1759      5.1784      5.1914      5.1829      5.1893      5.2009      
2012-03-28     2.6557      2.5446      2.4560      3.2423      3.0952      3.0768      3.8867      3.6413      3.5809      4.3879      4.2628      4.2251      4.9443      4.9654      5.0617      5.1285      5.1520      5.1986      5.1726      5.1764      5.1885      5.1805      5.1867      5.1984      
2012-03-29     2.6362      2.5699      2.4607      3.3077      3.1567      3.0884      3.9242      3.7376      3.5873      4.3540      4.2739      4.2034      4.9366      4.9546      5.0440      5.1201      5.1430      5.1896      5.1682      5.1740      5.1854      5.1765      5.1833      5.1957      
2012-03-30     2.6290      2.5998      2.4681      3.4539      3.2376      3.1103      3.9727      3.8428      3.5970      4.3106      4.2776      4.1882      4.9268      4.9449      5.0266      5.1133      5.1342      5.1806      5.1628      5.1710      5.1821      5.1711      5.1795      5.1926      
2012-03-31     2.6268      2.6276      2.4794      3.4826      3.2929      3.1254      3.9643      3.8824      3.6115      4.3085      4.2961      4.1774      4.9145      4.9350      5.0088      5.1056      5.1255      5.1718      5.1558      5.1670      5.1785      5.1657      5.1755      5.1892      
2012-04-01     2.6450      2.6416      2.4956      3.5217      3.3371      3.1409      3.8795      3.8658      3.6035      4.2487      4.3017      4.1711      4.9016      4.9266      4.9922      5.0999      5.1181      5.1632      5.1497      5.1628      5.1750      5.1604      5.1717      5.1861      
2012-04-05     2.7187      2.6872      2.5300      3.6099      3.4261      3.1847      3.8832      3.8849      3.6166      4.1620      4.2749      4.1756      4.8915      4.9179      4.9776      5.0945      5.1115      5.1549      5.1436      5.1581      5.1715      5.1552      5.1679      5.1829      
2012-04-06     2.8443      2.7402      2.5757      3.7560      3.5319      3.2494      3.9424      3.9333      3.6478      4.1262      4.2401      4.1788      4.8844      4.9105      4.9644      5.0902      5.1052      5.1469      5.1383      5.1532      5.1680      5.1511      5.1638      5.1798      
2012-04-09     2.8914      2.7602      2.6059      3.7635      3.6087      3.2882      3.9319      3.9523      3.6594      4.1023      4.2065      4.1800      4.8771      4.9020      4.9523      5.0857      5.0995      5.1391      5.1340      5.1484      5.1648      5.1484      5.1598      5.1768      
2012-04-10     2.9557      2.7913      2.6403      3.8153      3.6489      3.3334      3.8929      3.9286      3.6979      4.0599      4.1842      4.1792      4.8713      4.8929      4.9408      5.0816      5.0936      5.1317      5.1313      5.1436      5.1617      5.1467      5.1562      5.1739      
2012-04-11     3.0273      2.8362      2.6743      3.8835      3.7026      3.3727      3.9470      3.9133      3.7343      4.0346      4.1416      4.1792      4.8637      4.8827      4.9299      5.0785      5.0892      5.1250      5.1287      5.1392      5.1588      5.1449      5.1527      5.1710      
2012-04-12     3.0362      2.8774      2.7110      3.8502      3.7300      3.4126      3.9226      3.9029      3.7721      4.0345      4.0983      4.1805      4.8561      4.8738      4.9196      5.0754      5.0850      5.1185      5.1261      5.1349      5.1556      5.1433      5.1492      5.1679      
2012-04-13     3.0896      2.9669      2.7684      3.7638      3.7599      3.4583      3.8452      3.8938      3.8157      4.0267      4.0765      4.1752      4.8483      4.8664      4.9105      5.0727      5.0814      5.1122      5.1236      5.1309      5.1525      5.1416      5.1463      5.1648      
2012-04-16     3.1651      3.0283      2.8140      3.7750      3.7692      3.5034      3.8193      3.8756      3.8592      4.0622      4.0823      4.1800      4.8422      4.8597      4.9023      5.0701      5.0779      5.1061      5.1212      5.1276      5.1493      5.1399      5.1442      5.1618      
2012-04-17     3.1662      3.0610      2.8443      3.7852      3.8003      3.5466      3.8411      3.8670      3.8747      4.0608      4.0603      4.1782      4.8352      4.8533      4.8941      5.0680      5.0748      5.1001      5.1187      5.1250      5.1460      5.1382      5.1424      5.1589      
2012-04-18     3.1664      3.0969      2.8692      3.7788      3.8311      3.5841      3.8417      3.8944      3.8801      4.0484      4.0415      4.1716      4.8250      4.8443      4.8855      5.0649      5.0717      5.0949      5.1158      5.1222      5.1425      5.1366      5.1408      5.1562      
2012-04-19     3.1967      3.1165      2.9018      3.7794      3.8148      3.6205      3.8571      3.8899      3.8874      4.0282      4.0314      4.1531      4.8124      4.8343      4.8761      5.0602      5.0678      5.0897      5.1132      5.1197      5.1389      5.1352      5.1392      5.1535      
2012-04-20     3.1776      3.1336      2.9369      3.8111      3.7875      3.6597      3.8672      3.8562      3.8947      4.0431      4.0349      4.1375      4.7982      4.8232      4.8669      5.0548      5.0637      5.0845      5.1106      5.1171      5.1352      5.1338      5.1377      5.1508      
2012-04-23     3.1849      3.1750      2.9676      3.8039      3.7895      3.6991      3.8908      3.8551      3.9037      4.0190      4.0406      4.1235      4.7801      4.8112      4.8566      5.0499      5.0600      5.0798      5.1074      5.1143      5.1313      5.1320      5.1360      5.1479      
2012-04-24     3.2281      3.1972      2.9942      3.8129      3.7991      3.7240      3.9083      3.8747      3.9016      4.0570      4.0589      4.1215      4.7635      4.7994      4.8461      5.0449      5.0565      5.0750      5.1045      5.1116      5.1276      5.1299      5.1340      5.1451      
2012-04-25     3.3216      3.2440      3.0401      3.8458      3.8123      3.7575      3.9418      3.8918      3.9025      4.0853      4.0669      4.1042      4.7496      4.7873      4.8350      5.0401      5.0525      5.0708      5.1019      5.1089      5.1240      5.1275      5.1320      5.1424      
2012-04-26     3.3689      3.2828      3.0801      3.8795      3.8295      3.7797      3.9678      3.9125      3.9077      4.1076      4.0679      4.0831      4.7375      4.7750      4.8244      5.0360      5.0481      5.0665      5.0999      5.1065      5.1207      5.1248      5.1300      5.1396      
2012-04-27     3.3459      3.2618      3.1143      3.8635      3.8373      3.7986      3.9847      3.9259      3.9099      4.1154      4.0792      4.0778      4.7266      4.7624      4.8144      5.0320      5.0434      5.0624      5.0979      5.1043      5.1176      5.1218      5.1278      5.1371      
2012-04-28     3.2399      3.2124      3.1203      3.8666      3.8353      3.8022      3.9748      3.9328      3.9042      4.1044      4.0617      4.0720      4.7184      4.7492      4.8044      5.0276      5.0387      5.0583      5.0965      5.1020      5.1148      5.1185      5.1253      5.1347      
2012-05-02     3.1640      3.1961      3.1285      3.8672      3.8401      3.8202      3.9668      3.9376      3.9023      4.0844      4.0707      4.0655      4.7108      4.7371      4.7952      5.0230      5.0340      5.0544      5.0948      5.0997      5.1123      5.1155      5.1227      5.1326      
2012-05-03     3.0618      3.1917      3.1443      3.8552      3.8505      3.8408      3.9448      3.9433      3.9188      4.0620      4.0736      4.0576      4.7044      4.7270      4.7857      5.0181      5.0291      5.0504      5.0935      5.0977      5.1100      5.1127      5.1201      5.1304      
2012-05-04     2.9662      3.1676      3.1420      3.8268      3.8532      3.8340      3.9040      3.9359      3.9129      4.0314      4.0695      4.0504      4.6980      4.7177      4.7760      5.0129      5.0244      5.0461      5.0912      5.0955      5.1076      5.1096      5.1172      5.1282      
2012-05-07     2.9017      3.1238      3.1287      3.8069      3.8352      3.8113      3.8842      3.9344      3.8953      3.9776      4.0465      4.0407      4.6903      4.7084      4.7658      5.0078      5.0199      5.0418      5.0888      5.0934      5.1052      5.1069      5.1143      5.1260      
2012-05-08     2.8360      3.0380      3.1065      3.7893      3.8280      3.8087      3.8604      3.9176      3.8863      3.9237      4.0140      4.0273      4.6821      4.7002      4.7557      5.0030      5.0153      5.0376      5.0859      5.0912      5.1028      5.1049      5.1117      5.1238      
2012-05-09     2.7477      2.9558      3.0765      3.6915      3.7794      3.7892      3.8302      3.8985      3.8866      3.8530      3.9687      4.0138      4.6720      4.6914      4.7454      4.9983      5.0106      5.0336      5.0824      5.0886      5.1001      5.1030      5.1093      5.1216      
2012-05-10     2.6300      2.8459      3.0450      3.5661      3.7106      3.7615      3.7754      3.8601      3.8759      3.7920      3.9270      3.9969      4.6595      4.6820      4.7346      4.9919      5.0050      5.0288      5.0780      5.0857      5.0973      5.1014      5.1070      5.1195      
2012-05-11     2.4935      2.7298      3.0063      3.4376      3.6322      3.7308      3.7023      3.8032      3.8578      3.7366      3.8840      3.9759      4.6462      4.6721      4.7235      4.9848      4.9988      5.0235      5.0734      5.0823      5.0944      5.0999      5.1048      5.1174      
2012-05-14     2.2854      2.5936      2.9277      3.3117      3.5593      3.6983      3.6032      3.7437      3.8348      3.6653      3.8214      3.9503      4.6233      4.6568      4.7096      4.9659      4.9868      5.0151      5.0642      5.0765      5.0904      5.0953      5.1011      5.1144      
2012-05-15     2.1663      2.5011      2.8568      3.1392      3.4643      3.6498      3.4106      3.6355      3.7842      3.6091      3.7664      3.9140      4.5952      4.6387      4.6939      4.9455      4.9742      5.0065      5.0519      5.0689      5.0854      5.0863      5.0956      5.1104      
2012-05-16     2.0528      2.4002      2.7981      3.0343      3.3629      3.6015      3.2346      3.5324      3.7350      3.5277      3.6904      3.8805      4.5632      4.6176      4.6774      4.9195      4.9589      4.9964      5.0372      5.0598      5.0797      5.0761      5.0895      5.1061      
2012-05-17     1.9417      2.2859      2.7388      2.9252      3.2456      3.5481      3.0908      3.4331      3.6882      3.4163      3.6041      3.8389      4.5295      4.5945      4.6607      4.8915      4.9417      4.9854      5.0200      5.0490      5.0733      5.0630      5.0822      5.1011      
2012-05-18     1.8522      2.1729      2.6702      2.8250      3.1313      3.4922      2.9621      3.3322      3.6341      3.2909      3.5138      3.7916      4.4925      4.5694      4.6436      4.8607      4.9227      4.9736      5.0010      5.0372      5.0664      5.0484      5.0742      5.0957      
2012-05-21     1.8306      2.0580      2.5909      2.7312      3.0214      3.4283      2.8468      3.2250      3.5797      3.1913      3.4283      3.7374      4.4618      4.5426      4.6255      4.8393      4.9026      4.9612      4.9851      5.0247      5.0590      5.0357      5.0655      5.0899      
2012-05-22     1.8203      1.9933      2.5156      2.7038      2.9215      3.3747      2.8368      3.1237      3.5207      3.0891      3.3491      3.6816      4.4325      4.5139      4.6070      4.8190      4.8823      4.9488      4.9720      5.0119      5.0516      5.0264      5.0564      5.0840      
2012-05-23     1.8238      1.9383      2.4471      2.6304      2.8324      3.3059      2.8095      3.0221      3.4603      3.0283      3.2780      3.6233      4.4016      4.4824      4.5869      4.7995      4.8595      4.9351      4.9582      4.9977      5.0431      5.0169      5.0465      5.0779      
2012-05-24     1.8382      1.8899      2.3679      2.5400      2.7326      3.2216      2.7930      2.9419      3.4010      3.0176      3.2170      3.5720      4.3703      4.4499      4.5659      4.7793      4.8354      4.9202      4.9438      4.9819      5.0338      5.0081      5.0355      5.0713      
2012-05-25     1.8530      1.8526      2.2912      2.5033      2.6642      3.1482      2.7865      2.8743      3.3388      3.0173      3.1541      3.5191      4.3377      4.4151      4.5436      4.7589      4.8098      4.9043      4.9290      4.9650      5.0236      4.9986      5.0235      5.0641      
2012-05-28     1.8725      1.8516      2.2226      2.4676      2.5994      3.0793      2.7645      2.8057      3.2747      3.0173      3.1043      3.4629      4.3067      4.3843      4.5205      4.7391      4.7892      4.8880      4.9137      4.9494      5.0129      4.9889      5.0123      5.0567      
2012-05-29     1.8892      1.8547      2.1779      2.4438      2.5738      3.0190      2.7363      2.7866      3.2110      3.0217      3.0554      3.4109      4.2780      4.3552      4.4970      4.7149      4.7670      4.8706      4.8959      4.9339      5.0014      4.9778      5.0021      5.0489      
2012-05-30     1.9013      1.8626      2.1314      2.4242      2.5273      2.9451      2.7073      2.7584      3.1454      3.0135      3.0209      3.3556      4.2556      4.3286      4.4731      4.6942      4.7468      4.8529      4.8795      4.9188      4.9893      4.9667      4.9918      5.0407      
2012-05-31     1.9004      1.8693      2.0776      2.4062      2.4731      2.8593      2.6718      2.7324      3.0828      2.9958      3.0067      3.3054      4.2360      4.3032      4.4488      4.6732      4.7263      4.8340      4.8638      4.9038      4.9764      4.9551      4.9816      5.0319      
2012-06-01     1.8991      1.8761      2.0245      2.3745      2.4389      2.7851      2.6052      2.6958      3.0140      2.9702      2.9937      3.2537      4.2214      4.2795      4.4245      4.6557      4.7073      4.8150      4.8495      4.8892      4.9632      4.9450      4.9718      5.0230      
2012-06-04     1.9004      1.8865      1.9722      2.3790      2.4233      2.7224      2.6220      2.6933      2.9591      2.9353      2.9763      3.2023      4.2098      4.2583      4.4004      4.6399      4.6895      4.7960      4.8366      4.8751      4.9499      4.9365      4.9627      5.0141      
2012-06-05     1.9192      1.9042      1.9487      2.3837      2.4137      2.6676      2.6443      2.6903      2.9070      2.8915      2.9566      3.1528      4.1998      4.2389      4.3764      4.6279      4.6714      4.7768      4.8261      4.8610      4.9365      4.9292      4.9535      5.0049      
2012-06-06     1.9784      1.9399      1.9391      2.4327      2.4284      2.6304      2.6933      2.7003      2.8612      2.8558      2.9346      3.1063      4.1908      4.2232      4.3528      4.6165      4.6553      4.7574      4.8172      4.8483      4.9230      4.9229      4.9448      4.9956      
