日期           O/N                                 1W                                  2W                                  1M                                  3M                                  6M                                  9M                                  1Y                                  
===========================================================================================================================================
               5日均值     10日均值    20日均值    5日均值     10日均值    20日均值    5日均值     10日均值    20日均值    5日均值     10日均值    20日均值    5日均值     10日均值    20日均值    5日均值     10日均值    20日均值    5日均值     10日均值    20日均值    5日均值     10日均值    20日均值    
2018-02-26     2.6164      2.6023      2.5762      2.8856      2.9013      2.8556      3.8596      3.8850      3.8754      4.0589      4.0661      4.0919      4.7073      4.7020      4.7135      4.7287      4.7286      4.7295      4.7298      4.7305      4.7311      4.7427      4.7441      4.7440      
2018-02-27     2.5840      2.6012      2.5761      2.8758      2.8970      2.8562      3.8510      3.8798      3.8740      4.0514      4.0621      4.0875      4.7088      4.7035      4.7124      4.7285      4.7284      4.7293      4.7296      4.7304      4.7310      4.7423      4.7438      4.7440      
2018-02-28     2.5994      2.6131      2.5840      2.8788      2.8958      2.8594      3.8484      3.8748      3.8731      4.0467      4.0590      4.0833      4.7103      4.7054      4.7116      4.7289      4.7284      4.7294      4.7300      4.7303      4.7308      4.7420      4.7434      4.7440      
2018-03-01     2.6182      2.6214      2.5902      2.8818      2.8937      2.8621      3.8436      3.8679      3.8719      4.0436      4.0561      4.0789      4.7119      4.7072      4.7110      4.7285      4.7284      4.7294      4.7300      4.7301      4.7308      4.7420      4.7431      4.7440      
2018-03-02     2.6608      2.6402      2.6012      2.8860      2.8916      2.8650      3.8396      3.8598      3.8709      4.0421      4.0531      4.0748      4.7141      4.7095      4.7106      4.7291      4.7289      4.7295      4.7300      4.7300      4.7308      4.7420      4.7427      4.7440      
2018-03-05     2.6770      2.6467      2.6041      2.8908      2.8882      2.8682      3.8384      3.8490      3.8702      4.0478      4.0533      4.0719      4.7160      4.7117      4.7105      4.7299      4.7293      4.7297      4.7300      4.7299      4.7307      4.7420      4.7424      4.7440      
2018-03-06     2.6882      2.6361      2.6091      2.8958      2.8858      2.8729      3.8396      3.8453      3.8689      4.0692      4.0603      4.0726      4.7206      4.7147      4.7107      4.7312      4.7299      4.7298      4.7300      4.7298      4.7306      4.7420      4.7422      4.7438      
2018-03-07     2.6650      2.6322      2.6129      2.8892      2.8840      2.8772      3.8384      3.8434      3.8673      4.0994      4.0730      4.0758      4.7252      4.7178      4.7112      4.7336      4.7312      4.7302      4.7301      4.7300      4.7305      4.7420      4.7420      4.7436      
2018-03-08     2.6408      2.6295      2.6149      2.8824      2.8821      2.8815      3.8372      3.8404      3.8654      4.1422      4.0929      4.0831      4.7303      4.7211      4.7119      4.7371      4.7328      4.7309      4.7304      4.7302      4.7306      4.7420      4.7420      4.7434      
2018-03-09     2.6008      2.6308      2.6166      2.8744      2.8802      2.8858      3.8354      3.8375      3.8631      4.1985      4.1203      4.0950      4.7347      4.7244      4.7129      4.7409      4.7350      4.7319      4.7306      4.7303      4.7305      4.7419      4.7420      4.7432      
2018-03-12     2.5876      2.6323      2.6173      2.8672      2.8790      2.8902      3.8330      3.8357      3.8603      4.2581      4.1529      4.1095      4.7373      4.7266      4.7143      4.7446      4.7373      4.7330      4.7309      4.7304      4.7305      4.7419      4.7420      4.7430      
2018-03-13     2.5916      2.6399      2.6206      2.8640      2.8799      2.8885      3.8308      3.8352      3.8575      4.3105      4.1898      4.1260      4.7356      4.7281      4.7158      4.7483      4.7398      4.7341      4.7311      4.7306      4.7305      4.7418      4.7419      4.7429      
2018-03-14     2.5998      2.6324      2.6228      2.8632      2.8762      2.8860      3.8290      3.8337      3.8542      4.3633      4.2313      4.1452      4.7321      4.7287      4.7170      4.7516      4.7426      4.7355      4.7313      4.7307      4.7305      4.7418      4.7419      4.7427      
2018-03-15     2.6122      2.6265      2.6240      2.8640      2.8732      2.8835      3.8276      3.8324      3.8501      4.4106      4.2764      4.1662      4.7268      4.7285      4.7179      4.7540      4.7456      4.7370      4.7314      4.7309      4.7305      4.7418      4.7419      4.7425      
2018-03-16     2.6148      2.6078      2.6240      2.8656      2.8700      2.8808      3.8272      3.8313      3.8455      4.4473      4.3229      4.1880      4.7210      4.7278      4.7187      4.7536      4.7473      4.7381      4.7315      4.7311      4.7305      4.7418      4.7419      4.7423      
2018-03-19     2.6098      2.5987      2.6227      2.8666      2.8669      2.8776      3.8266      3.8298      3.8394      4.4756      4.3668      4.2101      4.7148      4.7260      4.7188      4.7516      4.7481      4.7387      4.7316      4.7312      4.7306      4.7418      4.7418      4.7421      
2018-03-20     2.5940      2.5928      2.6145      2.8648      2.8644      2.8751      3.8264      3.8286      3.8369      4.4960      4.4032      4.2318      4.7068      4.7212      4.7179      4.7480      4.7482      4.7390      4.7317      4.7314      4.7306      4.7418      4.7418      4.7420      
2018-03-21     2.5792      2.5895      2.6109      2.8626      2.8629      2.8735      3.8282      3.8286      3.8360      4.5053      4.4343      4.2537      4.6980      4.7151      4.7164      4.7404      4.7460      4.7386      4.7311      4.7312      4.7306      4.7418      4.7418      4.7419      
2018-03-22     2.5626      2.5874      2.6085      2.8602      2.8621      2.8721      3.8326      3.8301      3.8352      4.5004      4.4555      4.2742      4.6876      4.7072      4.7141      4.7305      4.7423      4.7376      4.7283      4.7299      4.7300      4.7408      4.7413      4.7417      
2018-03-23     2.5544      2.5846      2.6077      2.8564      2.8610      2.8706      3.8382      3.8327      3.8351      4.4856      4.4665      4.2934      4.6750      4.6980      4.7112      4.7209      4.7372      4.7361      4.7246      4.7281      4.7292      4.7374      4.7396      4.7408      
2018-03-26     2.5508      2.5803      2.6063      2.8562      2.8614      2.8702      3.8442      3.8354      3.8355      4.4651      4.4703      4.3116      4.6612      4.6880      4.7073      4.7110      4.7313      4.7343      4.7200      4.7258      4.7281      4.7337      4.7378      4.7399      
2018-03-27     2.5579      2.5760      2.6079      2.8588      2.8618      2.8709      3.8517      3.8391      3.8371      4.4414      4.4687      4.3293      4.6490      4.6779      4.7030      4.6963      4.7222      4.7310      4.7145      4.7231      4.7268      4.7291      4.7355      4.7387      
2018-03-28     2.5645      2.5719      2.6021      2.8650      2.8638      2.8700      3.8576      3.8429      3.8383      4.4089      4.4571      4.3442      4.6375      4.6677      4.6982      4.6857      4.7131      4.7278      4.7088      4.7200      4.7253      4.7237      4.7328      4.7373      
2018-03-29     2.5709      2.5668      2.5966      2.8734      2.8668      2.8700      3.8622      3.8474      3.8399      4.3784      4.4394      4.3579      4.6100      4.6488      4.6887      4.6649      4.6977      4.7216      4.6934      4.7109      4.7209      4.7119      4.7264      4.7341      
2018-03-30     2.5999      2.5772      2.5925      2.8875      2.8720      2.8710      3.8674      3.8528      3.8421      4.3488      4.4172      4.3700      4.5725      4.6238      4.6758      4.6385      4.6797      4.7135      4.6711      4.6979      4.7145      4.6971      4.7173      4.7296      
2018-04-02     2.6157      2.5833      2.5910      2.8917      2.8740      2.8704      3.8657      3.8550      3.8424      4.3045      4.3848      4.3758      4.5265      4.5939      4.6600      4.6062      4.6586      4.7034      4.6418      4.6809      4.7061      4.6775      4.7056      4.7237      
2018-04-03     2.6118      2.5849      2.5888      2.8909      2.8749      2.8696      3.8602      3.8560      3.8423      4.2517      4.3465      4.3749      4.4719      4.5605      4.6408      4.5727      4.6345      4.6913      4.6072      4.6609      4.6962      4.6544      4.6918      4.7168      
2018-04-04     2.5872      2.5759      2.5827      2.8791      2.8721      2.8675      3.8433      3.8505      3.8395      4.1952      4.3021      4.3682      4.4104      4.5240      4.6195      4.5344      4.6101      4.6780      4.5695      4.6392      4.6852      4.6274      4.6756      4.7087      
2018-04-08     2.5602      2.5656      2.5765      2.8623      2.8679      2.8650      3.8177      3.8400      3.8350      4.1348      4.2566      4.3560      4.3611      4.4856      4.5964      4.5018      4.5834      4.6628      4.5384      4.6159      4.6729      4.6036      4.6578      4.6996      
2018-04-09     2.5278      2.5639      2.5742      2.8402      2.8638      2.8624      3.7849      3.8262      3.8294      4.0711      4.2099      4.3382      4.3204      4.4465      4.5722      4.4709      4.5547      4.6460      4.5125      4.5918      4.6599      4.5832      4.6402      4.6899      
2018-04-10     2.5136      2.5647      2.5725      2.8250      2.8583      2.8599      3.7542      3.8100      3.8227      4.0165      4.1605      4.3154      4.2851      4.4058      4.5469      4.4435      4.5249      4.6281      4.4934      4.5676      4.6467      4.5666      4.6221      4.6799      
2018-04-11     2.5110      2.5614      2.5687      2.8118      2.8513      2.8566      3.7236      3.7919      3.8155      3.9654      4.1085      4.2886      4.2568      4.3644      4.5211      4.4209      4.4968      4.6095      4.4789      4.5431      4.6331      4.5536      4.6040      4.6697      
2018-04-12     2.5286      2.5579      2.5649      2.8058      2.8424      2.8531      3.7022      3.7728      3.8078      3.9218      4.0585      4.2578      4.2346      4.3225      4.4951      4.3995      4.4669      4.5900      4.4673      4.5184      4.6192      4.5448      4.5861      4.6594      
2018-04-13     2.5508      2.5555      2.5611      2.8030      2.8327      2.8497      3.6878      3.7528      3.8001      3.8846      4.0097      4.2245      4.2148      4.2879      4.4684      4.3822      4.4420      4.5699      4.4604      4.4994      4.6051      4.5400      4.5718      4.6491      
2018-04-16     2.5616      2.5447      2.5609      2.8022      2.8212      2.8466      3.6796      3.7323      3.7925      3.8548      3.9630      4.1901      4.1978      4.2591      4.4414      4.3696      4.4202      4.5500      4.4555      4.4840      4.5910      4.5370      4.5601      4.6387      
2018-04-17     2.5844      2.5490      2.5661      2.8094      2.8172      2.8456      3.6840      3.7191      3.7870      3.8386      3.9276      4.1562      4.1868      4.2360      4.4149      4.3610      4.4023      4.5304      4.4510      4.4722      4.5766      4.5360      4.5513      4.6285      
2018-04-18     2.6080      2.5595      2.5722      2.8202      2.8160      2.8454      3.6968      3.7102      3.7831      3.8286      3.8970      4.1218      4.1656      4.2112      4.3858      4.3476      4.3842      4.5094      4.4422      4.4606      4.5607      4.5284      4.5410      4.6164      
2018-04-19     2.6432      2.5859      2.5809      2.8370      2.8214      2.8467      3.7184      3.7103      3.7804      3.8184      3.8701      4.0861      4.1358      4.1852      4.3546      4.3292      4.3643      4.4872      4.4272      4.4472      4.5432      4.5108      4.5278      4.6017      
2018-04-20     2.6812      2.6160      2.5908      2.8560      2.8295      2.8487      3.7442      3.7160      3.7780      3.8056      3.8451      4.0508      4.1034      4.1591      4.3223      4.3056      4.3439      4.4636      4.4076      4.4340      4.5250      4.4876      4.5138      4.5858      
2018-04-23     2.7096      2.6356      2.5997      2.8756      2.8389      2.8514      3.7704      3.7250      3.7756      3.7916      3.8232      4.0166      4.0696      4.1337      4.2901      4.2776      4.3236      4.4392      4.3852      4.4204      4.5061      4.4626      4.4998      4.5700      
2018-04-24     2.7238      2.6541      2.6094      2.8884      2.8489      2.8536      3.7912      3.7376      3.7738      3.7744      3.8065      3.9835      4.0330      4.1099      4.2579      4.2460      4.3035      4.4142      4.3616      4.4063      4.4870      4.4340      4.4850      4.5535      
2018-04-25     2.7336      2.6708      2.6161      2.8990      2.8596      2.8555      3.8058      3.7513      3.7716      3.7662      3.7974      3.9530      4.0092      4.0874      4.2259      4.2204      4.2840      4.3904      4.3420      4.3921      4.4676      4.4100      4.4692      4.5366      
2018-04-26     2.7400      2.6916      2.6248      2.9072      2.8721      2.8573      3.8150      3.7667      3.7697      3.7810      3.7997      3.9291      3.9976      4.0667      4.1946      4.2020      4.2656      4.3663      4.3294      4.3783      4.4483      4.3970      4.4539      4.5200      
2018-04-27     2.7748      2.7280      2.6418      2.9242      2.8901      2.8614      3.8270      3.7856      3.7692      3.8086      3.8071      3.9084      3.9956      4.0495      4.1687      4.1912      4.2484      4.3452      4.3214      4.3645      4.4320      4.3902      4.4389      4.5054      
2018-04-28     2.7948      2.7522      2.6485      2.9386      2.9071      2.8642      3.8392      3.8048      3.7685      3.8384      3.8150      3.8890      3.9958      4.0327      4.1459      4.1850      4.2313      4.3258      4.3160      4.3506      4.4173      4.3848      4.4237      4.4919      
2018-05-02     2.7916      2.7577      2.6534      2.9356      2.9120      2.8646      3.8402      3.8157      3.7674      3.8674      3.8209      3.8742      3.9982      4.0156      4.1258      4.1812      4.2136      4.3079      4.3120      4.3368      4.4045      4.3812      4.4076      4.4795      
2018-05-03     2.7822      2.7579      2.6587      2.9238      2.9114      2.8637      3.8326      3.8192      3.7647      3.8854      3.8258      3.8614      4.0000      4.0046      4.1079      4.1766      4.1985      4.2914      4.3078      4.3249      4.3927      4.3780      4.3940      4.4675      
2018-05-04     2.7480      2.7440      2.6650      2.9000      2.9036      2.8625      3.8141      3.8145      3.7624      3.8826      3.8318      3.8510      4.0002      3.9989      4.0921      4.1708      4.1864      4.2754      4.3030      4.3162      4.3817      4.3728      4.3849      4.4563      
2018-05-07     2.6802      2.7275      2.6718      2.8580      2.8911      2.8603      3.7805      3.8037      3.7599      3.8708      3.8397      3.8424      3.9977      3.9966      4.0779      4.1640      4.1776      4.2608      4.2974      4.3094      4.3717      4.3656      4.3779      4.4458      
2018-05-08     2.6304      2.7126      2.6741      2.8138      2.8762      2.8576      3.7395      3.7893      3.7572      3.8566      3.8475      3.8354      3.9965      3.9962      4.0649      4.1582      4.1716      4.2476      4.2921      4.3041      4.3622      4.3588      4.3718      4.4358      
2018-05-09     2.5904      2.6910      2.6726      2.7822      2.8589      2.8539      3.7025      3.7713      3.7545      3.8412      3.8543      3.8304      3.9985      3.9984      4.0541      4.1538      4.1675      4.2355      4.2865      4.2993      4.3528      4.3528      4.3670      4.4260      
2018-05-10     2.5560      2.6691      2.6700      2.7564      2.8401      2.8499      3.6701      3.7513      3.7513      3.8284      3.8569      3.8272      4.0067      4.0034      4.0454      4.1518      4.1642      4.2241      4.2837      4.2958      4.3439      4.3492      4.3636      4.4164      
2018-05-11     2.5346      2.6413      2.6665      2.7378      2.8189      2.8455      3.6442      3.7291      3.7479      3.8180      3.8503      3.8250      4.0181      4.0092      4.0379      4.1520      4.1614      4.2135      4.2825      4.2928      4.3355      4.3474      4.3601      4.4070      
2018-05-14     2.5342      2.6072      2.6676      2.7318      2.7949      2.8425      3.6246      3.7025      3.7441      3.8102      3.8405      3.8238      4.0313      4.0145      4.0320      4.1544      4.1592      4.2038      4.2833      4.2904      4.3274      4.3482      4.3569      4.3979      
2018-05-15     2.5474      2.5889      2.6706      2.7362      2.7750      2.8411      3.6142      3.6768      3.7408      3.8070      3.8318      3.8234      4.0458      4.0212      4.0269      4.1586      4.1584      4.1949      4.2862      4.2892      4.3199      4.3496      4.3542      4.3890      
2018-05-16     2.5966      2.5935      2.6756      2.7564      2.7693      2.8407      3.6162      3.6593      3.7375      3.8088      3.8250      3.8230      4.0596      4.0291      4.0223      4.1658      4.1598      4.1867      4.2914      4.2890      4.3129      4.3530      4.3529      4.3803      
2018-05-17     2.6142      2.5851      2.6715      2.7724      2.7644      2.8379      3.6218      3.6459      3.7326      3.8138      3.8211      3.8235      4.0730      4.0399      4.0222      4.1742      4.1630      4.1808      4.2962      4.2900      4.3074      4.3570      4.3531      4.3736      
2018-05-18     2.6294      2.5820      2.6630      2.7834      2.7606      2.8321      3.6318      3.6380      3.7263      3.8206      3.8193      3.8256      4.0924      4.0553      4.0271      4.1836      4.1678      4.1771      4.3010      4.2918      4.3040      4.3614      4.3544      4.3697      
2018-05-21     2.6188      2.5765      2.6520      2.7870      2.7594      2.8253      3.6468      3.6357      3.7197      3.8268      3.8185      3.8291      4.1106      4.0709      4.0338      4.1926      4.1735      4.1756      4.3050      4.2942      4.3018      4.3650      4.3566      4.3673      
2018-05-22     2.5956      2.5715      2.6421      2.7834      2.7598      2.8180      3.6592      3.6367      3.7130      3.8318      3.8194      3.8335      4.1282      4.0870      4.0416      4.1996      4.1791      4.1754      4.3070      4.2966      4.3003      4.3682      4.3589      4.3654      
2018-05-23     2.5484      2.5725      2.6318      2.7668      2.7616      2.8103      3.6652      3.6407      3.7060      3.8350      3.8219      3.8381      4.1464      4.1030      4.0507      4.2042      4.1850      4.1763      4.3080      4.2997      4.2995      4.3702      4.3616      4.3643      
2018-05-24     2.5350      2.5746      2.6219      2.7564      2.7644      2.8023      3.6714      3.6466      3.6990      3.8378      3.8258      3.8414      4.1648      4.1189      4.0611      4.2084      4.1913      4.1778      4.3090      4.3026      4.2992      4.3712      4.3641      4.3639      
2018-05-25     2.5280      2.5787      2.6100      2.7616      2.7725      2.7957      3.6776      3.6547      3.6919      3.8406      3.8306      3.8405      4.1784      4.1354      4.0723      4.2138      4.1987      4.1801      4.3102      4.3056      4.2992      4.3718      4.3666      4.3634      
2018-05-28     2.5292      2.5740      2.5906      2.7716      2.7793      2.7871      3.6818      3.6643      3.6834      3.8422      3.8345      3.8375      4.1966      4.1536      4.0840      4.2210      4.2068      4.1830      4.3120      4.3085      4.2994      4.3728      4.3689      4.3629      
2018-05-29     2.5726      2.5841      2.5865      2.7902      2.7868      2.7809      3.6902      3.6747      3.6758      3.8446      3.8382      3.8350      4.2210      4.1746      4.0979      4.2326      4.2161      4.1873      4.3158      4.3114      4.3003      4.3748      4.3715      4.3629      
2018-05-30     2.6434      2.5959      2.5947      2.8188      2.7928      2.7811      3.7002      3.6827      3.6710      3.8508      3.8429      3.8340      4.2488      4.1976      4.1133      4.2482      4.2262      4.1930      4.3200      4.3140      4.3015      4.3772      4.3737      4.3633      
2018-05-31     2.7036      2.6193      2.6022      2.8482      2.8023      2.7834      3.7112      3.6913      3.6686      3.8628      3.8503      3.8357      4.2760      4.2204      4.1301      4.2644      4.2364      4.1997      4.3244      4.3167      4.3033      4.3806      4.3759      4.3645      
2018-06-01     2.7582      2.6431      2.6126      2.8688      2.8152      2.7879      3.7214      3.6995      3.6688      3.8866      3.8636      3.8415      4.3008      4.2396      4.1474      4.2794      4.2466      4.2072      4.3286      4.3194      4.3056      4.3842      4.3780      4.3662      
2018-06-04     2.7714      2.6503      2.6134      2.8712      2.8214      2.7904      3.7288      3.7053      3.6705      3.9172      3.8797      3.8491      4.3206      4.2586      4.1648      4.2922      4.2566      4.2151      4.3330      4.3225      4.3083      4.3876      4.3802      4.3684      
2018-06-05     2.7398      2.6562      2.6139      2.8620      2.8261      2.7930      3.7284      3.7093      3.6730      3.9522      3.8984      3.8589      4.3334      4.2772      4.1821      4.3008      4.2667      4.2229      4.3364      4.3261      4.3114      4.3902      4.3825      4.3707      
