日期           O/N                                 1W                                  2W                                  1M                                  3M                                  6M                                  9M                                  1Y                                  
===========================================================================================================================================
               5日均值     10日均值    20日均值    5日均值     10日均值    20日均值    5日均值     10日均值    20日均值    5日均值     10日均值    20日均值    5日均值     10日均值    20日均值    5日均值     10日均值    20日均值    5日均值     10日均值    20日均值    5日均值     10日均值    20日均值    
2011-02-21     2.2167      2.5597      4.4539      3.4054      3.4408      5.2750      4.2757      4.2650      5.8379      4.5702      4.8085      6.2816      4.7807      5.0901      5.2268      4.2698      4.2249      4.0481      4.3307      4.2809      4.0894      4.4260      4.3611      4.1469      
2011-02-22     2.1580      2.3766      4.2693      4.1311      3.6571      5.2838      5.0252      4.4498      5.8712      4.7520      4.7841      6.2118      4.8024      5.0105      5.2392      4.2991      4.2498      4.0806      4.3565      4.3059      4.1241      4.4569      4.3913      4.1854      
2011-02-23     2.0968      2.2885      4.0828      4.8541      3.8802      5.2279      5.4543      4.5477      5.8125      4.8765      4.7631      6.0931      4.8365      4.9404      5.2394      4.3324      4.2732      4.1136      4.3856      4.3285      4.1584      4.4883      4.4180      4.2236      
2011-02-24     2.1173      2.2289      3.9452      4.9584      3.8278      5.1290      5.6787      4.6003      5.7273      4.9787      4.7372      5.9388      4.8762      4.8883      5.2329      4.3648      4.2956      4.1461      4.4142      4.3515      4.1926      4.5190      4.4453      4.2618      
2011-02-25     2.2364      2.2397      3.7202      5.0293      3.8786      4.9013      5.9062      4.7036      5.5905      5.0707      4.7422      5.7743      4.9183      4.8622      5.2167      4.3936      4.3187      4.1767      4.4415      4.3746      4.2256      4.5475      4.4724      4.2987      
2011-02-28     2.2764      2.2465      3.4510      4.4098      3.9076      4.6575      5.4107      4.8432      5.4045      4.9777      4.7740      5.6056      4.9249      4.8528      5.1901      4.4151      4.3424      4.2059      4.4644      4.3976      4.2562      4.5712      4.4986      4.3332      
2011-03-01     2.3106      2.2343      3.1604      3.7583      3.9447      4.3870      4.9300      4.9776      5.1981      4.8008      4.7764      5.4213      4.9038      4.8531      5.1535      4.4347      4.3669      4.2343      4.4829      4.4197      4.2854      4.5907      4.5238      4.3662      
2011-03-02     2.3152      2.2060      2.8764      3.1164      3.9853      4.1273      4.5208      4.9876      4.9689      4.6227      4.7496      5.2255      4.8517      4.8441      5.1063      4.4481      4.3903      4.2609      4.4987      4.4422      4.3128      4.6064      4.5474      4.3971      
2011-03-03     2.2458      2.1816      2.5743      2.9150      3.9367      3.8237      4.0932      4.8859      4.6905      4.4607      4.7197      5.0221      4.7730      4.8246      5.0473      4.4584      4.4116      4.2858      4.5092      4.4617      4.3386      4.6153      4.5672      4.4255      
2011-03-04     2.0839      2.1601      2.4183      2.7270      3.8781      3.5232      3.5633      4.7347      4.3931      4.2939      4.6823      4.8159      4.6809      4.7996      4.9832      4.4655      4.4296      4.3098      4.5185      4.4800      4.3635      4.6222      4.5849      4.4530      
2011-03-07     1.9654      2.1209      2.3403      2.5603      3.4850      3.4629      3.1690      4.2898      4.2774      4.0974      4.5376      4.6730      4.5790      4.7520      4.9210      4.4678      4.4415      4.3332      4.5252      4.4948      4.3878      4.6275      4.5993      4.4802      
2011-03-08     1.8662      2.0884      2.2325      2.4018      3.0800      3.3685      2.8280      3.8790      4.1644      3.9562      4.3785      4.5813      4.4775      4.6907      4.8506      4.4623      4.4485      4.3492      4.5300      4.5064      4.4062      4.6304      4.6106      4.5009      
2011-03-09     1.8000      2.0576      2.1731      2.2332      2.6748      3.2775      2.6285      3.5747      4.0612      3.8371      4.2299      4.4965      4.3872      4.6195      4.7799      4.4526      4.4504      4.3618      4.5321      4.5154      4.4220      4.6318      4.6191      4.5186      
2011-03-10     1.7475      1.9966      2.1128      2.1969      2.5559      3.1919      2.5446      3.3189      3.9596      3.7694      4.1151      4.4261      4.3209      4.5469      4.7176      4.4442      4.4513      4.3734      4.5352      4.5222      4.4368      4.6344      4.6248      4.5351      
2011-03-11     1.7060      1.8949      2.0673      2.1652      2.4461      3.1623      2.5325      3.0479      3.8757      3.7066      4.0003      4.3712      4.2649      4.4729      4.6675      4.4358      4.4507      4.3847      4.5367      4.5276      4.4511      4.6360      4.6291      4.5508      
2011-03-14     1.6863      1.8259      2.0362      2.1419      2.3511      3.1293      2.5253      2.8471      3.8452      3.7016      3.8995      4.3367      4.2226      4.4008      4.6268      4.4322      4.4500      4.3962      4.5400      4.5326      4.4651      4.6367      4.6321      4.5653      
2011-03-15     1.6841      1.7751      2.0047      2.0996      2.2507      3.0977      2.5261      2.6771      3.8273      3.7342      3.8452      4.3108      4.2012      4.3393      4.5962      4.4346      4.4485      4.4077      4.5453      4.5376      4.4787      4.6388      4.6346      4.5792      
2011-03-16     1.6822      1.7411      1.9736      2.0680      2.1506      3.0679      2.5418      2.5851      3.7864      3.8034      3.8202      4.2849      4.2006      4.2939      4.5690      4.4410      4.4468      4.4185      4.5529      4.5425      4.4923      4.6422      4.6370      4.5922      
2011-03-17     1.6811      1.7143      1.9479      2.0162      2.1065      3.0216      2.4857      2.5152      3.7005      3.8490      3.8092      4.2644      4.2097      4.2653      4.5449      4.4453      4.4447      4.4282      4.5601      4.5476      4.5047      4.6460      4.6402      4.6037      
2011-03-18     1.6777      1.6919      1.9260      2.0053      2.0853      2.9817      2.5158      2.5241      3.6294      3.8866      3.7966      4.2395      4.2220      4.2435      4.5215      4.4468      4.4413      4.4354      4.5664      4.5516      4.5158      4.6497      4.6429      4.6139      
2011-03-21     1.7251      1.7057      1.9133      2.1880      2.1650      2.8250      2.6675      2.5964      3.4431      3.9199      3.8107      4.1742      4.2376      4.2301      4.4910      4.4495      4.4408      4.4411      4.5738      4.5569      4.5259      4.6551      4.6459      4.6226      
2011-03-22     1.7722      1.7281      1.9083      2.3553      2.2275      2.6537      2.8080      2.6671      3.2730      3.9198      3.8270      4.1027      4.2487      4.2250      4.4578      4.4520      4.4433      4.4459      4.5796      4.5624      4.5344      4.6592      4.6490      4.6298      
2011-03-23     1.8163      1.7493      1.9035      2.4993      2.2837      2.4792      2.9394      2.7406      3.1576      3.9030      3.8532      4.0415      4.2577      4.2291      4.4243      4.4524      4.4467      4.4485      4.5839      4.5684      4.5419      4.6621      4.6522      4.6356      
2011-03-24     1.8575      1.7693      1.8830      2.6397      2.3279      2.4419      3.1361      2.8109      3.0649      3.8882      3.8686      3.9918      4.2600      4.2349      4.3909      4.4507      4.4480      4.4496      4.5859      4.5730      4.5476      4.6634      4.6547      4.6398      
2011-03-25     1.8971      1.7874      1.8412      2.6872      2.3463      2.3962      3.2749      2.8953      2.9716      3.8821      3.8844      3.9423      4.2585      4.2403      4.3566      4.4505      4.4487      4.4497      4.5873      4.5769      4.5522      4.6637      4.6567      4.6429      
2011-03-28     1.8700      1.7975      1.8117      2.5563      2.3722      2.3616      3.2750      2.9713      2.9092      3.8700      3.8949      3.8972      4.2463      4.2420      4.3214      4.4458      4.4477      4.4488      4.5867      4.5803      4.5564      4.6628      4.6590      4.6455      
2011-03-29     1.8445      1.8083      1.7917      2.4075      2.3814      2.3161      3.2548      3.0314      2.8542      3.8183      3.8690      3.8571      4.2259      4.2373      4.2883      4.4374      4.4447      4.4466      4.5851      4.5823      4.5600      4.6616      4.6604      4.6475      
2011-03-30     1.8218      1.8191      1.7801      2.3863      2.4428      2.2967      3.2012      3.0703      2.8277      3.7621      3.8325      3.8264      4.2060      4.2318      4.2628      4.4312      4.4418      4.4443      4.5832      4.5836      4.5630      4.6602      4.6612      4.6491      
2011-03-31     1.8058      1.8317      1.7730      2.4099      2.5248      2.3157      3.1953      3.1657      2.8404      3.7080      3.7981      3.8037      4.1894      4.2247      4.2450      4.4281      4.4394      4.4421      4.5832      4.5846      4.5661      4.6602      4.6618      4.6510      
2011-04-01     1.7908      1.8440      1.7679      2.5195      2.6033      2.3443      3.1620      3.2184      2.8713      3.6508      3.7664      3.7815      4.1774      4.2180      4.2307      4.4261      4.4383      4.4398      4.5840      4.5857      4.5686      4.6610      4.6624      4.6526      
2011-04-02     1.7891      1.8296      1.7676      2.5140      2.5352      2.3501      3.0872      3.1811      2.8887      3.5880      3.7290      3.7699      4.1713      4.2088      4.2195      4.4290      4.4374      4.4391      4.5845      4.5856      4.5713      4.6614      4.6621      4.6540      
2011-04-06     1.7881      1.8163      1.7722      2.5748      2.4912      2.3593      3.0366      3.1457      2.9064      3.5620      3.6902      3.7586      4.1838      4.2049      4.2149      4.4500      4.4437      4.4435      4.5996      4.5923      4.5774      4.6763      4.6690      4.6590      
2011-04-07     1.7852      1.8035      1.7764      2.4659      2.4261      2.3549      3.0167      3.1090      2.9248      3.5444      3.6533      3.7532      4.2005      4.2033      4.2162      4.4750      4.4531      4.4499      4.6173      4.6003      4.5843      4.6965      4.6784      4.6653      
2011-04-08     1.7787      1.7922      1.7808      2.3961      2.4030      2.3655      2.9545      3.0749      2.9429      3.5308      3.6194      3.7440      4.2174      4.2034      4.2191      4.5016      4.4648      4.4564      4.6382      4.6107      4.5919      4.7204      4.6903      4.6725      
2011-04-11     1.7716      1.7812      1.7843      2.2384      2.3790      2.3626      2.8347      2.9983      2.9468      3.5203      3.5856      3.7350      4.2320      4.2047      4.2225      4.5283      4.4772      4.4629      4.6596      4.6218      4.5993      4.7445      4.7027      4.6797      
2011-04-12     1.7646      1.7769      1.7872      2.1731      2.3436      2.3579      2.7629      2.9250      2.9481      3.5161      3.5521      3.7235      4.2463      4.2088      4.2254      4.5515      4.4902      4.4689      4.6819      4.6332      4.6067      4.7694      4.7154      4.6872      
2011-04-13     1.7553      1.7717      1.7900      2.0886      2.3317      2.3566      2.6808      2.8587      2.9451      3.5112      3.5366      3.7028      4.2497      4.2168      4.2271      4.5612      4.5056      4.4752      4.6908      4.6452      4.6138      4.7805      4.7284      4.6944      
2011-04-14     1.7477      1.7665      1.7928      2.1517      2.3088      2.3758      2.5991      2.8079      2.9391      3.5042      3.5243      3.6784      4.2477      4.2241      4.2280      4.5665      4.5208      4.4813      4.6974      4.6574      4.6205      4.7864      4.7415      4.7013      
2011-04-15     1.7401      1.7594      1.7955      2.1282      2.2621      2.3935      2.5217      2.7381      2.9519      3.4894      3.5101      3.6541      4.2445      4.2309      4.2278      4.5704      4.5360      4.4877      4.7004      4.6693      4.6269      4.7887      4.7545      4.7082      
2011-04-18     1.7412      1.7564      1.8002      2.2684      2.2534      2.4284      2.5494      2.6921      2.9552      3.4794      3.4999      3.6331      4.2475      4.2398      4.2289      4.5749      4.5516      4.4949      4.7038      4.6817      4.6337      4.7924      4.7684      4.7154      
2011-04-19     1.7449      1.7548      1.7922      2.4700      2.3216      2.4284      2.6663      2.7146      2.9478      3.4693      3.4927      3.6108      4.2555      4.2509      4.2299      4.5796      4.5655      4.5015      4.7077      4.6948      4.6402      4.7968      4.7831      4.7226      
2011-04-20     1.7491      1.7522      1.7842      2.6767      2.3827      2.4369      2.7961      2.7384      2.9421      3.4706      3.4909      3.5905      4.2674      4.2586      4.2317      4.5828      4.5720      4.5078      4.7108      4.7008      4.6466      4.8011      4.7908      4.7299      
2011-04-21     2.1090      1.9284      1.8659      2.9866      2.5692      2.4976      3.0932      2.8462      2.9776      3.5766      3.5404      3.5968      4.2886      4.2681      4.2357      4.5877      4.5771      4.5151      4.7143      4.7058      4.6530      4.8064      4.7964      4.7374      
2011-04-22     2.3789      2.0595      1.9259      3.2262      2.6772      2.5401      3.3596      2.9406      3.0078      3.7315      3.6105      3.6149      4.3166      4.2805      4.2420      4.5944      4.5824      4.5236      4.7199      4.7102      4.6604      4.8143      4.8015      4.7459      
2011-04-25     2.5654      2.1533      1.9673      3.4981      2.8832      2.6311      3.5967      3.0731      3.0357      3.9275      3.7034      3.6445      4.3591      4.3033      4.2540      4.6049      4.5899      4.5335      4.7250      4.7144      4.6681      4.8230      4.8077      4.7552      
2011-04-26     2.7485      2.2467      2.0118      3.7916      3.1308      2.7372      3.8597      3.2630      3.0940      4.1579      3.8136      3.6828      4.4059      4.3307      4.2697      4.6197      4.5996      4.5449      4.7309      4.7193      4.6762      4.8325      4.8146      4.7650      
2011-04-27     2.8018      2.2755      2.0236      3.9424      3.3096      2.8206      4.0442      3.4201      3.1394      4.3606      3.9156      3.7261      4.4510      4.3592      4.2880      4.6347      4.6088      4.5572      4.7382      4.7245      4.6848      4.8424      4.8218      4.7751      
2011-04-28     2.5000      2.3045      2.0355      3.7648      3.3757      2.8422      3.9490      3.5211      3.1645      4.4283      4.0025      3.7634      4.4888      4.3887      4.3064      4.6482      4.6179      4.5694      4.7463      4.7303      4.6938      4.8522      4.8293      4.7854      
2011-04-29     2.3843      2.3816      2.0705      3.6428      3.4345      2.8483      3.8733      3.6165      3.1773      4.4125      4.0720      3.7910      4.5211      4.4189      4.3249      4.6614      4.6279      4.5819      4.7539      4.7369      4.7031      4.8600      4.8372      4.7958      
2011-05-03     2.3557      2.4606      2.1085      3.4218      3.4600      2.8567      3.7292      3.6629      3.1775      4.3181      4.1228      3.8113      4.5330      4.4460      4.3429      4.6693      4.6371      4.5943      4.7601      4.7426      4.7121      4.8639      4.8434      4.8059      
2011-05-04     2.3232      2.5359      2.1453      3.1360      3.4638      2.8927      3.4835      3.6716      3.1931      4.1716      4.1648      3.8287      4.5319      4.4689      4.3599      4.6720      4.6459      4.6057      4.7641      4.7475      4.7211      4.8653      4.8489      4.8160      
2011-05-05     2.3174      2.5596      2.1559      2.9783      3.4604      2.9215      3.2583      3.6513      3.1948      4.0035      4.1820      3.8365      4.5298      4.4904      4.3745      4.6710      4.6529      4.6124      4.7655      4.7519      4.7263      4.8645      4.8535      4.8221      
2011-05-06     2.3113      2.4056      2.1670      2.9268      3.3458      2.9575      3.1423      3.5457      3.1959      3.8527      4.1405      3.8405      4.5247      4.5067      4.3874      4.6704      4.6593      4.6182      4.7657      4.7560      4.7309      4.8624      4.8573      4.8269      
2011-05-09     2.2354      2.3099      2.1847      2.8880      3.2654      2.9713      3.0338      3.4536      3.1971      3.7472      4.0799      3.8452      4.5190      4.5200      4.4003      4.6671      4.6642      4.6233      4.7647      4.7593      4.7347      4.8601      4.8601      4.8308      
2011-05-10     2.1469      2.2513      2.2023      2.8538      3.1378      3.0105      2.9753      3.3523      3.2127      3.6787      3.9984      3.8509      4.5109      4.5219      4.4126      4.6629      4.6661      4.6280      4.7630      4.7615      4.7380      4.8575      4.8607      4.8342      
2011-05-11     2.0637      2.1935      2.2201      2.8118      2.9739      3.0524      2.9078      3.1957      3.2293      3.6330      3.9023      3.8580      4.5065      4.5192      4.4249      4.6595      4.6658      4.6327      4.7609      4.7625      4.7409      4.8552      4.8602      4.8374      
2011-05-12     2.0820      2.1997      2.2376      2.7734      2.8759      3.0927      2.8918      3.0751      3.2476      3.6406      3.8220      3.8688      4.5005      4.5151      4.4372      4.6563      4.6636      4.6362      4.7592      4.7624      4.7434      4.8541      4.8593      4.8405      
2011-05-13     2.1011      2.2062      2.2554      2.9279      2.9274      3.1515      3.0711      3.1067      3.3139      3.7084      3.7806      3.8915      4.5016      4.5131      4.4509      4.6570      4.6637      4.6408      4.7596      4.7626      4.7465      4.8544      4.8584      4.8438      
2011-05-16     2.0953      2.1654      2.2735      3.2984      3.0932      3.2639      3.3774      3.2056      3.4110      3.8971      3.8222      3.9471      4.5047      4.5118      4.4653      4.6581      4.6626      4.6452      4.7592      4.7620      4.7494      4.8537      4.8569      4.8470      
2011-05-17     2.0931      2.1200      2.2903      3.6702      3.2620      3.3610      3.7010      3.3382      3.5005      4.0975      3.8881      4.0055      4.5141      4.5125      4.4793      4.6626      4.6628      4.6499      4.7606      4.7618      4.7522      4.8544      4.8560      4.8497      
2011-05-18     2.3028      2.1833      2.3596      3.7664      3.2891      3.3765      3.9725      3.4402      3.5559      4.2828      3.9579      4.0614      4.5276      4.5170      4.4930      4.6665      4.6630      4.6544      4.7624      4.7616      4.7546      4.8554      4.8553      4.8521      
2011-05-19     2.5950      2.3385      2.4491      3.9175      3.3454      3.4029      4.2374      3.5646      3.6079      4.4412      4.0409      4.1115      4.5415      4.5210      4.5057      4.6737      4.6650      4.6589      4.7647      4.7620      4.7569      4.8565      4.8553      4.8544      
2011-05-20     2.9782      2.5397      2.4726      4.0045      3.4662      3.4060      4.3149      3.6930      3.6193      4.5541      4.1313      4.1359      4.5512      4.5264      4.5166      4.6770      4.6670      4.6632      4.7650      4.7623      4.7592      4.8579      4.8561      4.8567      
2011-05-23     3.3602      2.7277      2.5188      4.0270      3.6627      3.4641      4.4224      3.8999      3.6768      4.6203      4.2587      4.1693      4.5597      4.5322      4.5261      4.6835      4.6708      4.6675      4.7660      4.7626      4.7610      4.8616      4.8576      4.8589      
2011-05-24     3.8357      2.9644      2.6079      4.0455      3.8579      3.4978      4.5809      4.1410      3.7466      4.7190      4.4082      4.2033      4.5693      4.5417      4.5318      4.6884      4.6755      4.6708      4.7692      4.7649      4.7632      4.8675      4.8609      4.8608      
2011-05-25     4.2057      3.2543      2.7239      4.4527      4.1095      3.5417      4.8569      4.4147      3.8052      4.8701      4.5765      4.2394      4.5821      4.5549      4.5370      4.6961      4.6813      4.6735      4.7742      4.7683      4.7654      4.8737      4.8645      4.8624      
2011-05-26     4.4670      3.5310      2.8654      4.7647      4.3411      3.6085      5.1319      4.6847      3.8799      5.0410      4.7411      4.2816      4.5989      4.5702      4.5427      4.7066      4.6902      4.6769      4.7818      4.7733      4.7678      4.8812      4.8689      4.8641      
2011-05-27     4.2332      3.6057      2.9060      4.8460      4.4252      3.6763      5.1783      4.7466      3.9267      5.1602      4.8572      4.3189      4.6148      4.5830      4.5481      4.7153      4.6962      4.6799      4.7885      4.7768      4.7697      4.8877      4.8728      4.8656      
2011-05-30     3.9431      3.6516      2.9085      4.5440      4.2855      3.6893      5.0583      4.7404      3.9730      5.1290      4.8746      4.3484      4.6212      4.5905      4.5511      4.7148      4.6991      4.6808      4.7935      4.7797      4.7708      4.8939      4.8777      4.8673      
2011-05-31     3.8164      3.8260      2.9730      4.3673      4.2064      3.7342      4.9590      4.7700      4.0541      5.0297      4.8743      4.3812      4.6237      4.5965      4.5545      4.7170      4.7027      4.6827      4.7958      4.7825      4.7721      4.8958      4.8817      4.8688      
2011-06-01     3.4456      3.8257      3.0045      4.0897      4.2712      3.7801      4.6943      4.7756      4.1079      4.8483      4.8592      4.4086      4.6209      4.6015      4.5593      4.7176      4.7069      4.6849      4.7963      4.7853      4.7734      4.8966      4.8852      4.8702      
2011-06-02     3.0437      3.7554      3.0469      3.7727      4.2687      3.8070      4.4287      4.7803      4.1724      4.6754      4.8582      4.4495      4.6121      4.6055      4.5632      4.7151      4.7109      4.6879      4.7942      4.7880      4.7750      4.8955      4.8884      4.8719      
2011-06-03     2.9775      3.6054      3.0725      3.5950      4.2205      3.8433      4.3675      4.7729      4.2329      4.5740      4.8671      4.4992      4.6022      4.6085      4.5674      4.7125      4.7139      4.6905      4.7908      4.7897      4.7760      4.8929      4.8903      4.8732      
2011-06-07     3.0668      3.5049      3.1163      3.6007      4.0723      3.8675      4.2403      4.6493      4.2746      4.5477      4.8384      4.5485      4.6018      4.6115      4.5718      4.7187      4.7168      4.6938      4.7883      4.7909      4.7768      4.8885      4.8912      4.8744      
2011-06-08     3.0314      3.4239      3.1942      3.5733      3.9703      3.9141      4.1250      4.5420      4.3415      4.5957      4.8127      4.6105      4.6114      4.6176      4.5796      4.7297      4.7234      4.6994      4.7881      4.7919      4.7784      4.8877      4.8918      4.8763      
