日期           O/N                                 1W                                  2W                                  1M                                  3M                                  6M                                  9M                                  1Y                                  
===========================================================================================================================================
               5日均值     10日均值    20日均值    5日均值     10日均值    20日均值    5日均值     10日均值    20日均值    5日均值     10日均值    20日均值    5日均值     10日均值    20日均值    5日均值     10日均值    20日均值    5日均值     10日均值    20日均值    5日均值     10日均值    20日均值    
2017-06-08     2.8166      2.7193      2.7221      2.8919      2.8732      2.8777      3.5028      3.4847      3.4484      4.3561      4.2157      4.1347      4.6622      4.6082      4.5288      4.4692      4.4576      4.4323      4.3683      4.3536      4.3173      4.3922      4.3721      4.3309      
2017-06-09     2.8230      2.7409      2.7228      2.8941      2.8784      2.8760      3.5130      3.4925      3.4559      4.4353      4.2678      4.1615      4.6930      4.6304      4.5461      4.4806      4.4645      4.4380      4.3754      4.3599      4.3235      4.3990      4.3798      4.3379      
2017-06-12     2.8257      2.7631      2.7248      2.8947      2.8827      2.8753      3.5243      3.5010      3.4640      4.5042      4.3239      4.1905      4.7238      4.6537      4.5645      4.4932      4.4718      4.4441      4.3807      4.3653      4.3296      4.4052      4.3872      4.3451      
2017-06-13     2.8237      2.7862      2.7306      2.8955      2.8873      2.8761      3.5359      3.5101      3.4724      4.5621      4.3824      4.2208      4.7488      4.6767      4.5827      4.5058      4.4796      4.4504      4.3864      4.3707      4.3359      4.4109      4.3938      4.3524      
2017-06-14     2.8269      2.8050      2.7345      2.8976      2.8920      2.8771      3.5467      3.5195      3.4811      4.6126      4.4430      4.2526      4.7656      4.6986      4.6005      4.5154      4.4879      4.4570      4.3909      4.3761      4.3422      4.4157      4.4004      4.3597      
2017-06-15     2.8293      2.8229      2.7385      2.8998      2.8959      2.8783      3.5553      3.5291      3.4897      4.6486      4.5023      4.2848      4.7739      4.7180      4.6174      4.5234      4.4963      4.4636      4.3950      4.3816      4.3486      4.4198      4.4060      4.3668      
2017-06-16     2.8343      2.8287      2.7429      2.9036      2.8989      2.8796      3.5650      3.5390      3.4982      4.6713      4.5533      4.3172      4.7751      4.7340      4.6332      4.5306      4.5056      4.4705      4.3986      4.3870      4.3549      4.4234      4.4112      4.3740      
2017-06-19     2.8410      2.8334      2.7504      2.9083      2.9015      2.8816      3.5795      3.5519      3.5083      4.6854      4.5948      4.3492      4.7692      4.7465      4.6474      4.5357      4.5145      4.4770      4.4026      4.3917      4.3611      4.4262      4.4157      4.3809      
2017-06-20     2.8501      2.8369      2.7605      2.9143      2.9049      2.8847      3.5981      3.5670      3.5190      4.6865      4.6243      4.3791      4.7555      4.7521      4.6594      4.5383      4.5220      4.4832      4.4064      4.3964      4.3674      4.4294      4.4202      4.3877      
2017-06-21     2.8629      2.8449      2.7723      2.9224      2.9100      2.8890      3.6223      3.5845      3.5309      4.6764      4.6445      4.4076      4.7365      4.7511      4.6690      4.5387      4.5271      4.4889      4.4104      4.4006      4.3734      4.4320      4.4239      4.3938      
2017-06-22     2.8704      2.8498      2.7846      2.9301      2.9150      2.8941      3.6552      3.6053      3.5450      4.6589      4.6537      4.4347      4.7125      4.7432      4.6757      4.5378      4.5306      4.4941      4.4131      4.4040      4.3788      4.4335      4.4267      4.3994      
2017-06-23     2.8618      2.8481      2.7945      2.9345      2.9191      2.8987      3.6912      3.6281      3.5603      4.6369      4.6541      4.4609      4.6862      4.7307      4.6805      4.5350      4.5328      4.4986      4.4152      4.4069      4.3834      4.4345      4.4290      4.4044      
2017-06-26     2.8325      2.8368      2.7999      2.9317      2.9200      2.9014      3.7196      3.6495      3.5753      4.6121      4.6487      4.4863      4.6593      4.7143      4.6840      4.5306      4.5331      4.5025      4.4164      4.4095      4.3874      4.4357      4.4309      4.4091      
2017-06-27     2.7822      2.8162      2.8012      2.9224      2.9184      2.9028      3.7425      3.6703      3.5902      4.5900      4.6383      4.5103      4.6332      4.6943      4.6855      4.5255      4.5319      4.5058      4.4158      4.4111      4.3909      4.4349      4.4322      4.4130      
2017-06-28     2.7163      2.7896      2.7973      2.9053      2.9139      2.9029      3.7575      3.6899      3.6047      4.5679      4.6222      4.5326      4.6060      4.6713      4.6849      4.5185      4.5286      4.5083      4.4139      4.4121      4.3941      4.4337      4.4328      4.4166      
2017-06-29     2.6503      2.7604      2.7916      2.8868      2.9085      2.9022      3.7628      3.7090      3.6190      4.5456      4.6023      4.5523      4.5798      4.6462      4.6821      4.5090      4.5234      4.5099      4.4107      4.4119      4.3968      4.4307      4.4321      4.4191      
2017-06-30     2.6119      2.7369      2.7828      2.8687      2.9016      2.9002      3.7603      3.7258      3.6324      4.5200      4.5785      4.5659      4.5540      4.6201      4.6771      4.4984      4.5167      4.5111      4.4075      4.4114      4.3992      4.4279      4.4312      4.4212      
2017-07-03     2.6125      2.7225      2.7779      2.8557      2.8937      2.8976      3.7565      3.7380      3.6450      4.4903      4.5512      4.5730      4.5286      4.5940      4.6702      4.4882      4.5094      4.5119      4.4045      4.4105      4.4011      4.4244      4.4300      4.4229      
2017-07-04     2.6253      2.7037      2.7703      2.8450      2.8837      2.8943      3.7503      3.7464      3.6567      4.4604      4.5252      4.5748      4.5041      4.5686      4.6604      4.4769      4.5012      4.5116      4.4023      4.4091      4.4027      4.4210      4.4280      4.4241      
2017-07-05     2.6299      2.6731      2.7590      2.8340      2.8697      2.8898      3.7421      3.7498      3.6672      4.4236      4.4958      4.5701      4.4794      4.5427      4.6469      4.4655      4.4920      4.5095      4.4006      4.4073      4.4039      4.4176      4.4257      4.4248      
2017-07-06     2.6316      2.6410      2.7454      2.8222      2.8545      2.8847      3.7318      3.7473      3.6763      4.3798      4.4627      4.5582      4.4527      4.5162      4.6297      4.4543      4.4817      4.5061      4.4000      4.4054      4.4047      4.4159      4.4233      4.4250      
2017-07-07     2.6146      2.6133      2.7307      2.8103      2.8395      2.8793      3.7214      3.7408      3.6845      4.3306      4.4253      4.5397      4.4246      4.4893      4.6100      4.4415      4.4699      4.5014      4.3995      4.4035      4.4052      4.4137      4.4208      4.4249      
2017-07-10     2.5804      2.5965      2.7166      2.7989      2.8273      2.8736      3.7110      3.7337      3.6916      4.2778      4.3840      4.5164      4.3959      4.4623      4.5883      4.4276      4.4579      4.4955      4.3990      4.4018      4.4056      4.4113      4.4178      4.4244      
2017-07-11     2.5667      2.5960      2.7061      2.7953      2.8201      2.8692      3.7023      3.7263      3.6983      4.2221      4.3413      4.4898      4.3680      4.4361      4.5652      4.4161      4.4465      4.4892      4.3986      4.4005      4.4058      4.4095      4.4153      4.4237      
2017-07-12     2.5793      2.6046      2.6971      2.7979      2.8159      2.8649      3.6966      3.7193      3.7046      4.1715      4.2976      4.4599      4.3441      4.4117      4.5415      4.4057      4.4356      4.4821      4.3978      4.3992      4.4057      4.4083      4.4129      4.4229      
2017-07-13     2.6016      2.6166      2.6885      2.8032      2.8127      2.8606      3.6938      3.7128      3.7109      4.1298      4.2548      4.4285      4.3246      4.3886      4.5174      4.3978      4.4261      4.4747      4.3976      4.3988      4.4054      4.4076      4.4118      4.4219      
2017-07-14     2.6204      2.6175      2.6772      2.8066      2.8084      2.8550      3.6912      3.7063      3.7160      4.0947      4.2127      4.3956      4.3086      4.3666      4.4934      4.3928      4.4171      4.4669      4.3970      4.3982      4.4048      4.4068      4.4102      4.4207      
2017-07-17     2.6372      2.6088      2.6657      2.8109      2.8049      2.8493      3.6887      3.6999      3.7189      4.0649      4.1713      4.3613      4.2943      4.3451      4.4696      4.3885      4.4080      4.4587      4.3960      4.3975      4.4040      4.4063      4.4088      4.4194      
2017-07-18     2.6532      2.6099      2.6568      2.8144      2.8049      2.8443      3.6891      3.6957      3.7211      4.0406      4.1314      4.3283      4.2834      4.3257      4.4472      4.3824      4.3993      4.4502      4.3939      4.3963      4.4027      4.4055      4.4075      4.4177      
2017-07-19     2.6684      2.6238      2.6485      2.8197      2.8088      2.8392      3.6902      3.6934      3.7216      4.0220      4.0968      4.2963      4.2736      4.3089      4.4258      4.3779      4.3918      4.4419      4.3918      4.3948      4.4010      4.4043      4.4063      4.4160      
2017-07-20     2.6873      2.6444      2.6427      2.8266      2.8149      2.8347      3.6924      3.6931      3.7202      4.0044      4.0671      4.2649      4.2667      4.2956      4.4059      4.3723      4.3850      4.4334      4.3885      4.3930      4.3992      4.4024      4.4050      4.4142      
2017-07-21     2.7085      2.6644      2.6388      2.8354      2.8210      2.8303      3.6956      3.6934      3.7171      3.9864      4.0405      4.2329      4.2615      4.2850      4.3872      4.3656      4.3792      4.4246      4.3856      4.3913      4.3974      4.4009      4.4038      4.4123      
2017-07-24     2.7235      2.6803      2.6384      2.8433      2.8271      2.8272      3.6992      3.6940      3.7138      3.9700      4.0174      4.2007      4.2583      4.2763      4.3693      4.3589      4.3737      4.4158      4.3826      4.3893      4.3955      4.3991      4.4027      4.4103      
2017-07-25     2.7262      2.6897      2.6428      2.8472      2.8308      2.8255      3.7003      3.6947      3.7105      3.9543      3.9974      4.1694      4.2558      4.2696      4.3528      4.3539      4.3682      4.4073      4.3804      4.3872      4.3938      4.3971      4.4013      4.4083      
2017-07-26     2.7268      2.6976      2.6511      2.8486      2.8341      2.8250      3.7007      3.6955      3.7074      3.9376      3.9798      4.1387      4.2540      4.2638      4.3378      4.3489      4.3634      4.3995      4.3785      4.3852      4.3922      4.3950      4.3997      4.4063      
2017-07-27     2.7333      2.7103      2.6635      2.8505      2.8386      2.8256      3.7003      3.6964      3.7046      3.9216      3.9630      4.1089      4.2530      4.2598      4.3242      4.3456      4.3589      4.3925      4.3775      4.3830      4.3909      4.3937      4.3980      4.4049      
2017-07-28     2.7498      2.7291      2.6733      2.8565      2.8460      2.8272      3.7005      3.6981      3.7022      3.9100      3.9482      4.0804      4.2523      4.2569      4.3117      4.3449      4.3553      4.3862      4.3766      4.3811      4.3897      4.3920      4.3964      4.4033      
2017-07-31     2.7694      2.7464      2.6776      2.8639      2.8536      2.8293      3.7017      3.7005      3.7002      3.9018      3.9359      4.0536      4.2525      4.2554      4.3003      4.3457      4.3523      4.3802      4.3768      4.3797      4.3886      4.3904      4.3948      4.4018      
2017-08-01     2.7883      2.7573      2.6836      2.8713      2.8593      2.8321      3.7037      3.7020      3.6988      3.8954      3.9249      4.0281      4.2543      4.2551      4.2904      4.3472      4.3505      4.3749      4.3777      4.3791      4.3877      4.3903      4.3937      4.4006      
2017-08-02     2.8097      2.7683      2.6960      2.8799      2.8643      2.8365      3.7052      3.7030      3.6982      3.8912      3.9144      4.0056      4.2577      4.2559      4.2824      4.3489      4.3489      4.3704      4.3793      4.3789      4.3869      4.3915      4.3933      4.3998      
2017-08-03     2.8139      2.7736      2.7090      2.8842      2.8674      2.8411      3.7053      3.7028      3.6980      3.8890      3.9053      3.9862      4.2618      4.2574      4.2765      4.3515      4.3486      4.3668      4.3808      4.3792      4.3861      4.3929      4.3933      4.3991      
2017-08-04     2.7951      2.7724      2.7184      2.8819      2.8692      2.8451      3.7047      3.7026      3.6980      3.8873      3.8986      3.9696      4.2660      4.2592      4.2721      4.3531      4.3490      4.3641      4.3820      4.3793      4.3853      4.3947      4.3933      4.3986      
2017-08-07     2.7811      2.7752      2.7278      2.8785      2.8712      2.8492      3.7035      3.7026      3.6983      3.8851      3.8934      3.9554      4.2695      4.2610      4.2687      4.3547      4.3502      4.3619      4.3827      4.3797      4.3845      4.3967      4.3935      4.3981      
2017-08-08     2.7760      2.7822      2.7359      2.8755      2.8734      2.8521      3.7021      3.7029      3.6988      3.8825      3.8889      3.9432      4.2715      4.2629      4.2663      4.3567      4.3519      4.3600      4.3828      4.3802      4.3837      4.3974      4.3939      4.3976      
2017-08-09     2.7700      2.7898      2.7437      2.8736      2.8767      2.8554      3.7011      3.7032      3.6993      3.8801      3.8856      3.9327      4.2743      4.2660      4.2649      4.3589      4.3539      4.3587      4.3825      4.3809      4.3830      4.3978      4.3946      4.3972      
2017-08-10     2.7680      2.7909      2.7506      2.8721      2.8782      2.8584      3.7008      3.7031      3.6997      3.8762      3.8826      3.9228      4.2775      4.2697      4.2648      4.3604      4.3559      4.3574      4.3825      4.3816      4.3823      4.3979      4.3954      4.3967      
2017-08-11     2.7818      2.7884      2.7588      2.8735      2.8777      2.8618      3.7008      3.7028      3.7004      3.8722      3.8797      3.9140      4.2826      4.2743      4.2656      4.3626      4.3579      4.3566      4.3828      4.3824      4.3818      4.3980      4.3963      4.3964      
2017-08-14     2.7894      2.7852      2.7658      2.8741      2.8763      2.8649      3.7010      3.7023      3.7014      3.8668      3.8760      3.9059      4.2909      4.2802      4.2678      4.3664      4.3606      4.3564      4.3835      4.3831      4.3814      4.3980      4.3973      4.3960      
2017-08-15     2.7922      2.7841      2.7707      2.8747      2.8751      2.8672      3.7008      3.7015      3.7017      3.8613      3.8719      3.8984      4.3016      4.2866      4.2708      4.3700      4.3633      4.3569      4.3849      4.3838      4.3814      4.3986      4.3980      4.3959      
2017-08-16     2.7961      2.7830      2.7757      2.8742      2.8739      2.8691      3.7008      3.7010      3.7020      3.8562      3.8681      3.8913      4.3125      4.2934      4.2746      4.3731      4.3660      4.3574      4.3862      4.3844      4.3816      4.3990      4.3984      4.3958      
2017-08-17     2.8038      2.7859      2.7797      2.8774      2.8748      2.8711      3.7020      3.7014      3.7021      3.8540      3.8651      3.8852      4.3235      4.3005      4.2790      4.3767      4.3685      4.3586      4.3875      4.3850      4.3821      4.3993      4.3986      4.3960      
2017-08-18     2.8129      2.7973      2.7849      2.8817      2.8776      2.8734      3.7051      3.7029      3.7028      3.8544      3.8633      3.8810      4.3327      4.3077      4.2834      4.3800      4.3713      4.3601      4.3890      4.3859      4.3826      4.3998      4.3989      4.3961      
2017-08-21     2.8276      2.8085      2.7919      2.8875      2.8808      2.8760      3.7100      3.7055      3.7041      3.8575      3.8622      3.8778      4.3390      4.3150      4.2880      4.3817      4.3740      4.3621      4.3903      4.3869      4.3833      4.4006      4.3993      4.3964      
2017-08-22     2.8315      2.8118      2.7970      2.8924      2.8836      2.8785      3.7156      3.7082      3.7056      3.8622      3.8618      3.8753      4.3438      4.3227      4.2928      4.3832      4.3766      4.3643      4.3910      4.3879      4.3841      4.4012      4.3999      4.3969      
2017-08-23     2.8363      2.8162      2.8030      2.8970      2.8856      2.8812      3.7217      3.7112      3.7072      3.8673      3.8618      3.8737      4.3479      4.3302      4.2981      4.3853      4.3792      4.3665      4.3917      4.3890      4.3849      4.4021      4.4005      4.3976      
2017-08-24     2.8388      2.8213      2.8061      2.8993      2.8884      2.8833      3.7278      3.7149      3.7090      3.8725      3.8632      3.8729      4.3520      4.3377      4.3037      4.3869      4.3818      4.3689      4.3926      4.3900      4.3858      4.4031      4.4012      4.3983      
2017-08-25     2.8427      2.8278      2.8081      2.9024      2.8921      2.8849      3.7325      3.7188      3.7108      3.8770      3.8657      3.8727      4.3570      4.3448      4.3096      4.3881      4.3840      4.3710      4.3932      4.3911      4.3868      4.4042      4.4020      4.3992      
2017-08-28     2.8433      2.8355      2.8103      2.9043      2.8959      2.8861      3.7355      3.7228      3.7125      3.8819      3.8697      3.8728      4.3625      4.3508      4.3155      4.3896      4.3857      4.3731      4.3943      4.3923      4.3877      4.4054      4.4030      4.4002      
2017-08-29     2.8642      2.8479      2.8160      2.9088      2.9006      2.8879      3.7389      3.7272      3.7144      3.8869      3.8745      3.8732      4.3677      4.3557      4.3212      4.3909      4.3871      4.3752      4.3959      4.3935      4.3886      4.4069      4.4041      4.4010      
2017-08-30     2.8799      2.8581      2.8206      2.9136      2.9053      2.8896      3.7424      3.7320      3.7165      3.8929      3.8801      3.8741      4.3736      4.3608      4.3271      4.3925      4.3889      4.3774      4.3977      4.3947      4.3896      4.4087      4.4054      4.4019      
2017-08-31     2.8765      2.8577      2.8218      2.9103      2.9048      2.8898      3.7414      3.7346      3.7180      3.8945      3.8835      3.8743      4.3758      4.3639      4.3322      4.3922      4.3895      4.3790      4.3978      4.3952      4.3901      4.4085      4.4058      4.4022      
2017-09-01     2.8681      2.8554      2.8264      2.9037      2.9030      2.8903      3.7389      3.7357      3.7193      3.8954      3.8862      3.8748      4.3768      4.3669      4.3373      4.3915      4.3898      4.3805      4.3973      4.3953      4.3906      4.4076      4.4059      4.4024      
2017-09-04     2.8479      2.8456      2.8271      2.8938      2.8991      2.8899      3.7357      3.7356      3.7206      3.8978      3.8898      3.8760      4.3825      4.3725      4.3437      4.3914      4.3905      4.3823      4.3961      4.3952      4.3910      4.4064      4.4059      4.4026      
2017-09-05     2.7965      2.8304      2.8211      2.8737      2.8912      2.8874      3.7297      3.7343      3.7213      3.9004      3.8937      3.8777      4.3906      4.3792      4.3509      4.3919      4.3914      4.3840      4.3948      4.3954      4.3917      4.4049      4.4059      4.4029      
2017-09-06     2.7400      2.8100      2.8131      2.8502      2.8819      2.8837      3.7223      3.7324      3.7218      3.9031      3.8980      3.8799      4.3987      4.3862      4.3582      4.3921      4.3923      4.3857      4.3937      4.3957      4.3924      4.4029      4.4058      4.4032      
2017-09-07     2.7019      2.7892      2.8053      2.8337      2.8720      2.8802      3.7178      3.7296      3.7223      3.9114      3.9030      3.8831      4.4111      4.3935      4.3656      4.3947      4.3935      4.3876      4.3950      4.3964      4.3932      4.4032      4.4059      4.4035      
2017-09-08     2.6665      2.7673      2.7976      2.8189      2.8613      2.8767      3.7143      3.7266      3.7227      3.9204      3.9079      3.8868      4.4219      4.3994      4.3721      4.3979      4.3947      4.3894      4.3968      4.3971      4.3941      4.4039      4.4058      4.4039      
2017-09-11     2.6453      2.7466      2.7910      2.8077      2.8508      2.8734      3.7113      3.7235      3.7231      3.9266      3.9122      3.8909      4.4221      4.4023      4.3765      4.3990      4.3952      4.3904      4.3987      4.3974      4.3948      4.4043      4.4053      4.4042      
2017-09-12     2.6420      2.7193      2.7836      2.8044      2.8390      2.8698      3.7100      3.7198      3.7235      3.9318      3.9161      3.8953      4.4140      4.4023      4.3790      4.3979      4.3949      4.3910      4.3993      4.3970      4.3953      4.4038      4.4043      4.4042      
2017-09-13     2.6438      2.6919      2.7750      2.8037      2.8269      2.8661      3.7094      3.7159      3.7240      3.9341      3.9186      3.8993      4.4028      4.4008      4.3808      4.3961      4.3941      4.3915      4.3991      4.3964      4.3956      4.4033      4.4031      4.4043      
2017-09-14     2.6519      2.6769      2.7673      2.8074      2.8205      2.8627      3.7098      3.7138      3.7242      3.9346      3.9230      3.9032      4.3894      4.4003      4.3821      4.3933      4.3940      4.3918      4.3984      4.3967      4.3959      4.4020      4.4026      4.4042      
2017-09-15     2.6638      2.6652      2.7603      2.8133      2.8161      2.8596      3.7124      3.7134      3.7245      3.9374      3.9289      3.9076      4.3767      4.3993      4.3831      4.3903      4.3941      4.3920      4.3978      4.3973      4.3963      4.4011      4.4025      4.4042      
2017-09-18     2.6862      2.6658      2.7557      2.8218      2.8148      2.8569      3.7181      3.7147      3.7251      3.9439      3.9353      3.9125      4.3689      4.3955      4.3840      4.3883      4.3937      4.3921      4.3971      4.3979      4.3965      4.4007      4.4025      4.4042      
2017-09-19     2.7230      2.6825      2.7564      2.8347      2.8196      2.8554      3.7269      3.7184      3.7264      3.9532      3.9425      3.9181      4.3663      4.3902      4.3847      4.3882      4.3931      4.3922      4.3974      4.3983      4.3969      4.4012      4.4025      4.4042      
2017-09-20     2.7510      2.6974      2.7537      2.8474      2.8255      2.8537      3.7364      3.7229      3.7277      3.9641      3.9491      3.9235      4.3655      4.3842      4.3852      4.3888      4.3925      4.3924      4.3981      4.3986      4.3972      4.4018      4.4026      4.4042      
2017-09-21     2.7759      2.7139      2.7516      2.8564      2.8319      2.8520      3.7466      3.7282      3.7289      3.9749      3.9547      3.9288      4.3655      4.3774      4.3854      4.3897      4.3915      4.3925      4.3981      4.3982      4.3973      4.4026      4.4023      4.4041      
2017-09-22     2.7879      2.7259      2.7466      2.8616      2.8375      2.8494      3.7554      3.7339      3.7303      3.9828      3.9601      3.9340      4.3647      4.3707      4.3850      4.3903      4.3903      4.3925      4.3983      4.3980      4.3975      4.4029      4.4020      4.4039      
2017-09-25     2.7883      2.7373      2.7420      2.8725      2.8472      2.8490      3.7624      3.7403      3.7319      3.9883      3.9661      3.9391      4.3634      4.3662      4.3842      4.3905      4.3894      4.3923      4.3983      4.3977      4.3975      4.4033      4.4020      4.4037      
2017-09-26     2.7893      2.7562      2.7377      2.8848      2.8597      2.8494      3.7682      3.7475      3.7337      3.9932      3.9732      3.9446      4.3618      4.3641      4.3832      4.3899      4.3891      4.3920      4.3981      4.3978      4.3974      4.4034      4.4023      4.4033      
2017-09-27     2.8039      2.7775      2.7347      2.9008      2.8741      2.8505      3.7748      3.7556      3.7357      3.9996      3.9819      3.9502      4.3597      4.3626      4.3817      4.3891      4.3889      4.3915      4.3981      4.3981      4.3973      4.4036      4.4027      4.4029      
2017-09-28     2.8262      2.8011      2.7390      2.9205      2.8885      2.8545      3.7806      3.7636      3.7387      4.0130      3.9939      3.9585      4.3574      4.3615      4.3809      4.3880      4.3888      4.3914      4.3983      4.3982      4.3974      4.4040      4.4033      4.4030      
2017-09-29     2.8358      2.8119      2.7385      2.9417      2.9017      2.8589      3.7889      3.7722      3.7428      4.0297      4.0063      3.9676      4.3564      4.3606      4.3800      4.3873      4.3888      4.3915      4.3980      4.3981      4.3977      4.4043      4.4036      4.4031      
2017-09-30     2.8718      2.8301      2.7479      2.9554      2.9140      2.8644      3.7984      3.7804      3.7476      4.0447      4.0165      3.9759      4.3562      4.3598      4.3777      4.3869      4.3887      4.3912      4.3980      4.3981      4.3980      4.4044      4.4038      4.4032      
2017-10-09     2.8524      2.8209      2.7517      2.9536      2.9192      2.8694      3.8058      3.7870      3.7527      4.0558      4.0245      3.9835      4.3551      4.3585      4.3743      4.3869      4.3884      4.3908      4.3982      4.3982      4.3982      4.4042      4.4038      4.4032      
2017-10-10     2.8274      2.8157      2.7565      2.9515      2.9262      2.8759      3.8102      3.7925      3.7577      4.0635      4.0316      3.9903      4.3546      4.3572      4.3707      4.3868      4.3879      4.3902      4.3980      4.3981      4.3983      4.4038      4.4037      4.4031      
2017-10-11     2.7922      2.8092      2.7615      2.9430      2.9318      2.8818      3.8136      3.7971      3.7626      4.0626      4.0378      3.9963      4.3545      4.3560      4.3667      4.3869      4.3875      4.3895      4.3981      4.3982      4.3982      4.4034      4.4037      4.4030      
2017-10-12     2.7628      2.7993      2.7626      2.9274      2.9346      2.8860      3.8118      3.8004      3.7671      4.0580      4.0438      4.0020      4.3549      4.3557      4.3632      4.3872      4.3872      4.3888      4.3980      4.3980      4.3980      4.4027      4.4035      4.4027      
2017-10-13     2.6962      2.7840      2.7606      2.9043      2.9298      2.8885      3.8064      3.8024      3.7713      4.0539      4.0493      4.0077      4.3556      4.3559      4.3610      4.3873      4.3871      4.3882      4.3981      4.3981      4.3979      4.4022      4.4033      4.4027      
2017-10-16     2.6670      2.7597      2.7579      2.8899      2.9217      2.8907      3.7985      3.8021      3.7748      4.0502      4.0530      4.0131      4.3589      4.3570      4.3605      4.3872      4.3871      4.3881      4.3979      4.3981      4.3979      4.4019      4.4030      4.4027      
2017-10-17     2.6395      2.7334      2.7554      2.8717      2.9116      2.8929      3.7905      3.8004      3.7780      4.0461      4.0548      4.0183      4.3623      4.3584      4.3605      4.3874      4.3871      4.3880      4.3979      4.3979      4.3980      4.4016      4.4027      4.4027      
2017-10-18     2.6105      2.7013      2.7512      2.8561      2.8996      2.8940      3.7829      3.7983      3.7809      4.0425      4.0526      4.0233      4.3658      4.3601      4.3608      4.3877      4.3873      4.3881      4.3978      4.3979      4.3981      4.4014      4.4024      4.4028      
2017-10-19     2.5975      2.6801      2.7460      2.8470      2.8872      2.8944      3.7783      3.7951      3.7836      4.0380      4.0480      4.0271      4.3689      4.3619      4.3612      4.3880      4.3876      4.3882      4.3978      4.3979      4.3980      4.4016      4.4021      4.4028      
2017-10-20     2.5921      2.6442      2.7371      2.8443      2.8743      2.8941      3.7761      3.7912      3.7858      4.0329      4.0434      4.0300      4.3721      4.3638      4.3618      4.3883      4.3878      4.3882      4.3980      4.3981      4.3981      4.4019      4.4021      4.4029      
2017-10-23     2.5965      2.6318      2.7263      2.8415      2.8657      2.8924      3.7780      3.7882      3.7876      4.0284      4.0393      4.0319      4.3746      4.3667      4.3626      4.3886      4.3879      4.3882      4.3981      4.3980      4.3981      4.4023      4.4021      4.4029      
2017-10-24     2.6032      2.6214      2.7185      2.8387      2.8552      2.8907      3.7824      3.7864      3.7895      4.0250      4.0355      4.0336      4.3764      4.3693      4.3633      4.3888      4.3881      4.3880      4.3981      4.3980      4.3980      4.4023      4.4019      4.4028      
2017-10-25     2.6168      2.6137      2.7114      2.8412      2.8487      2.8902      3.7884      3.7857      3.7914      4.0219      4.0322      4.0350      4.3784      4.3721      4.3640      4.3889      4.3883      4.3879      4.3981      4.3980      4.3981      4.4025      4.4020      4.4028      
2017-10-26     2.6372      2.6173      2.7083      2.8471      2.8471      2.8908      3.7946      3.7865      3.7934      4.0200      4.0290      4.0364      4.3806      4.3747      4.3652      4.3894      4.3887      4.3880      4.3984      4.3981      4.3981      4.4032      4.4024      4.4029      
2017-10-27     2.6652      2.6286      2.7063      2.8553      2.8498      2.8898      3.8025      3.7893      3.7959      4.0192      4.0260      4.0377      4.3834      4.3778      4.3668      4.3903      4.3893      4.3882      4.3986      4.3983      4.3982      4.4034      4.4027      4.4030      
2017-10-30     2.6860      2.6412      2.7005      2.8661      2.8538      2.8878      3.8118      3.7949      3.7985      4.0192      4.0238      4.0384      4.3861      4.3803      4.3687      4.3912      4.3899      4.3885      4.3994      4.3987      4.3984      4.4049      4.4036      4.4033      
2017-10-31     2.7064      2.6548      2.6941      2.8780      2.8584      2.8850      3.8220      3.8022      3.8013      4.0208      4.0229      4.0389      4.3891      4.3828      4.3706      4.3929      4.3909      4.3890      4.4010      4.3996      4.3988      4.4081      4.4052      4.4040      
2017-11-01     2.7214      2.6691      2.6852      2.8849      2.8631      2.8813      3.8316      3.8100      3.8041      4.0229      4.0224      4.0375      4.3941      4.3863      4.3732      4.3958      4.3924      4.3898      4.4037      4.4009      4.3994      4.4120      4.4073      4.4048      
2017-11-02     2.7078      2.6725      2.6763      2.8828      2.8649      2.8761      3.8374      3.8160      3.8055      4.0249      4.0224      4.0352      4.3992      4.3899      4.3759      4.3995      4.3945      4.3910      4.4074      4.4029      4.4004      4.4168      4.4100      4.4061      
2017-11-03     2.6796      2.6724      2.6583      2.8720      2.8636      2.8690      3.8390      3.8208      3.8060      4.0236      4.0214      4.0324      4.4055      4.3945      4.3791      4.4043      4.3973      4.3925      4.4121      4.4053      4.4017      4.4226      4.4130      4.4075      
2017-11-06     2.6380      2.6620      2.6469      2.8538      2.8599      2.8628      3.8346      3.8232      3.8057      4.0208      4.0200      4.0296      4.4129      4.3995      4.3831      4.4115      4.4014      4.3946      4.4164      4.4079      4.4029      4.4278      4.4164      4.4092      
2017-11-07     2.6012      2.6538      2.6376      2.8325      2.8553      2.8553      3.8254      3.8237      3.8051      4.0149      4.0179      4.0267      4.4201      4.4046      4.3870      4.4183      4.4056      4.3969      4.4202      4.4106      4.4043      4.4323      4.4202      4.4111      
2017-11-08     2.5724      2.6469      2.6303      2.8116      2.8483      2.8485      3.8150      3.8233      3.8045      4.0078      4.0154      4.0238      4.4260      4.4101      4.3911      4.4254      4.4106      4.3995      4.4249      4.4143      4.4061      4.4363      4.4241      4.4131      
2017-11-09     2.5764      2.6421      2.6297      2.8020      2.8424      2.8447      3.8078      3.8226      3.8045      4.0027      4.0138      4.0214      4.4354      4.4173      4.3960      4.4332      4.4164      4.4025      4.4295      4.4184      4.4083      4.4405      4.4286      4.4155      
