	date	value
1045	2016-07-06	1.4469999999999998
1050	2016-07-13	1.4509999999999998
1055	2016-07-20	1.454
1060	2016-07-27	1.456
1065	2016-08-03	1.459
1070	2016-08-10	1.462
1075	2016-08-17	1.465
1080	2016-08-24	1.464
1085	2016-08-31	1.465
1090	2016-09-07	1.4669999999999999
1095	2016-09-14	1.4680000000000002
1100	2016-09-23	1.469
1105	2016-09-30	1.4709999999999999
1110	2016-10-14	1.473
1115	2016-10-21	1.476
1120	2016-10-28	1.475
1125	2016-11-04	1.475
1130	2016-11-11	1.475
1135	2016-11-18	1.473
1140	2016-11-25	1.474
1145	2016-12-02	1.469
1150	2016-12-09	1.4680000000000002
1155	2016-12-16	1.46
1160	2016-12-23	1.462
1165	2016-12-30	1.465
1170	2017-01-06	1.465
1175	2017-01-13	1.469
1180	2017-01-20	1.4680000000000002
1185	2017-02-03	1.4680000000000002
1190	2017-02-10	1.469
1195	2017-02-17	1.4709999999999999
1200	2017-02-24	1.473
1205	2017-03-03	1.472
1210	2017-03-10	1.47
1215	2017-03-17	1.472
1220	2017-03-24	1.473
1225	2017-03-31	1.476
1230	2017-04-11	1.4780000000000002
1235	2017-04-18	1.476
1240	2017-04-25	1.4709999999999999
1245	2017-05-03	1.472
1250	2017-05-10	1.466
1255	2017-05-17	1.465
1260	2017-05-24	1.465
1265	2017-06-02	1.4669999999999999
1270	2017-06-09	1.4680000000000002
1275	2017-06-16	1.475
1280	2017-06-23	1.483
1285	2017-06-30	1.49
1290	2017-07-07	1.492
1295	2017-07-14	1.495
1300	2017-07-21	1.496
1305	2017-07-28	1.499
1310	2017-08-04	1.5
1315	2017-08-11	1.5
1320	2017-08-18	1.501
1325	2017-08-25	1.501
1330	2017-09-01	1.5
1335	2017-09-08	1.501
1340	2017-09-15	1.505
1345	2017-09-22	1.506
1350	2017-09-29	1.507
1355	2017-10-13	1.5090000000000001
1360	2017-10-20	1.5090000000000001
1365	2017-10-27	1.5090000000000001
1370	2017-11-03	1.507
1375	2017-11-10	1.506
1380	2017-11-17	1.504
1385	2017-11-24	1.4969999999999999
1390	2017-12-01	1.4969999999999999
1395	2017-12-08	1.501
1400	2017-12-15	1.501
1405	2017-12-22	1.5
1410	2017-12-29	1.501
1415	2018-01-05	1.504
1420	2018-01-12	1.505
1425	2018-01-19	1.505
1430	2018-01-26	1.507
1435	2018-02-02	1.5090000000000001
1440	2018-02-09	1.5119999999999998
1445	2018-02-23	1.515
1450	2018-03-02	1.5190000000000001
1455	2018-03-09	1.5219999999999998
1460	2018-03-16	1.5230000000000001
1465	2018-03-23	1.526
1470	2018-03-30	1.53
1475	2018-04-10	1.536
1480	2018-04-17	1.54
1485	2018-04-24	1.544
1490	2018-05-03	1.5430000000000001
1495	2018-05-10	1.5430000000000001
1500	2018-05-17	1.5419999999999998
1505	2018-05-24	1.5419999999999998
1510	2018-05-31	1.5419999999999998
1515	2018-06-07	1.5419999999999998
1520	2018-06-14	1.5419999999999998
1525	2018-06-22	1.5430000000000001
1530	2018-06-29	1.545
1535	2018-07-05	1.55
1540	2018-07-12	1.5530000000000002
1545	2018-07-19	1.556
1550	2018-07-26	1.5630000000000002
1555	2018-08-02	1.571
1560	2018-08-09	1.5759999999999998
1565	2018-08-16	1.574
1570	2018-08-23	1.575
1575	2018-08-30	1.577
1580	2018-09-06	1.579
1585	2018-09-13	1.579
1590	2018-09-20	1.58
1595	2018-09-28	1.5830000000000002
1600	2018-10-12	1.587
1605	2018-10-19	1.589
1610	2018-10-26	1.591
1615	2018-11-02	1.5930000000000002
1620	2018-11-09	1.597
1625	2018-11-16	1.6019999999999999
1630	2018-11-23	1.604
1635	2018-11-30	1.6059999999999999
1640	2018-12-07	1.608
1645	2018-12-14	1.609
1650	2018-12-21	1.609
1655	2018-12-28	1.611
1660	2019-01-07	1.617
1665	2019-01-14	1.621
1670	2019-01-21	1.6230000000000002
1675	2019-01-28	1.624
1680	2019-02-11	1.6280000000000001
1685	2019-02-18	1.632
1690	2019-02-25	1.633
1695	2019-03-04	1.632
1700	2019-03-11	1.6340000000000001
1705	2019-03-18	1.6340000000000001
1710	2019-03-25	1.6369999999999998
1715	2019-04-01	1.639
1720	2019-04-09	1.6380000000000001
1725	2019-04-16	1.6380000000000001
1730	2019-04-23	1.639
1735	2019-04-30	1.639
1740	2019-05-10	1.645
1745	2019-05-17	1.65
1750	2019-05-24	1.651
1755	2019-05-31	1.652
1760	2019-06-10	1.6540000000000001
1765	2019-06-17	1.653
1770	2019-06-24	1.656
1775	2019-06-30	1.6569999999999998
1780	2019-07-05	1.66
1785	2019-07-12	1.661
1790	2019-07-19	1.662
1795	2019-07-26	1.665
1800	2019-08-02	1.6680000000000001
1805	2019-08-09	1.671
1810	2019-08-16	1.6740000000000002
1815	2019-08-23	1.675
1820	2019-08-30	1.676
1825	2019-09-06	1.6769999999999998
1830	2019-09-16	1.679
1835	2019-09-23	1.679
1840	2019-09-30	1.68
1845	2019-10-14	1.683
1850	2019-10-21	1.683
1855	2019-10-28	1.683
1860	2019-11-04	1.682
1865	2019-11-11	1.685
1870	2019-11-18	1.6880000000000002
1875	2019-11-25	1.6909999999999998
1880	2019-12-02	1.693
1885	2019-12-09	1.695
1890	2019-12-16	1.6969999999999998
1895	2019-12-23	1.699
1900	2019-12-30	1.702
1905	2020-01-07	1.7069999999999999
1910	2020-01-14	1.709
1915	2020-01-21	1.7109999999999999
1920	2020-02-05	1.715
1925	2020-02-12	1.719
1930	2020-02-19	1.722
1935	2020-02-26	1.725
1940	2020-03-04	1.729
1945	2020-03-11	1.732
1950	2020-03-18	1.729
1955	2020-03-25	1.732
1960	2020-04-01	1.735
1965	2020-04-09	1.744
1970	2020-04-16	1.746
1975	2020-04-23	1.7480000000000002
1980	2020-04-30	1.75
1985	2020-05-12	1.7480000000000002
1990	2020-05-19	1.7469999999999999
1995	2020-05-26	1.7480000000000002
2000	2020-06-02	1.743
2005	2020-06-09	1.736
2010	2020-06-16	1.74
2015	2020-06-23	1.7369999999999999
2020	2020-07-02	1.74
2025	2020-07-09	1.733
2030	2020-07-16	1.732
2035	2020-07-23	1.739
2040	2020-07-30	1.7409999999999999
2045	2020-08-06	1.742
2050	2020-08-13	1.744
2055	2020-08-20	1.7469999999999999
2060	2020-08-27	1.746
2065	2020-09-03	1.745
2070	2020-09-10	1.745
2075	2020-09-17	1.746
2080	2020-09-24	1.7469999999999999
2085	2020-10-09	1.7480000000000002
2090	2020-10-16	1.75
2095	2020-10-23	1.7530000000000001
2100	2020-10-30	1.756
2105	2020-11-06	1.758
2110	2020-11-13	1.755
2115	2020-11-20	1.7480000000000002
2120	2020-11-27	1.75
2125	2020-12-04	1.754
2130	2020-12-11	1.755
2135	2020-12-18	1.757
2140	2020-12-25	1.761
2145	2021-01-04	1.765
2150	2021-01-11	1.77
2155	2021-01-18	1.7730000000000001
2160	2021-01-25	1.774
2165	2021-02-01	1.7719999999999998
2170	2021-02-08	1.7730000000000001
2175	2021-02-22	1.776
2180	2021-03-01	1.778
2185	2021-03-08	1.781
2190	2021-03-15	1.7830000000000001
