	date	value
0	2012-03-21	1.0
5	2012-03-29	0.969566430324516
10	2012-04-10	0.9876516041069339
15	2012-04-17	0.9936407504633716
20	2012-04-24	1.0090719900705802
25	2012-05-03	1.0284846307210214
30	2012-05-10	1.0221093279836388
35	2012-05-17	1.0152145618011044
40	2012-05-24	1.0130453509141586
45	2012-05-31	1.0237751318594093
50	2012-06-07	1.0069026866242416
55	2012-06-14	1.013931061060882
60	2012-06-21	1.004797417308794
65	2012-06-29	0.995727912806653
70	2012-07-05	0.9912782536184637
75	2012-07-12	0.9963262603549565
80	2012-07-19	0.9916492121031693
85	2012-07-26	0.9742430901826175
90	2012-08-02	0.9712798387586234
95	2012-08-09	0.9874628110519268
100	2012-08-16	0.9665986692948725
105	2012-08-23	0.9607708829943209
110	2012-08-30	0.9395519617990478
115	2012-09-06	0.9415851363842836
120	2012-09-13	0.958597121317621
125	2012-09-20	0.9347685545547829
130	2012-09-27	0.9481566477008625
135	2012-10-10	0.9650256416247625
140	2012-10-17	0.9609583126951536
145	2012-10-24	0.9621429640409758
150	2012-10-31	0.9502119996156053
155	2012-11-07	0.9577811489379988
160	2012-11-14	0.9443182420305464
165	2012-11-21	0.9380305508427099
170	2012-11-28	0.9239621972803292
175	2012-12-05	0.941805427546063
180	2012-12-12	0.9567255346099393
185	2012-12-19	0.9809481961832125
190	2012-12-26	1.0009839349213199
195	2013-01-07	1.0189714484380092
200	2013-01-14	1.0293744454289786
205	2013-01-21	1.0392813349316379
210	2013-01-28	1.0490198008827676
215	2013-02-04	1.074436238589299
220	2013-02-18	1.0733286684541263
225	2013-02-25	1.0460813570694578
230	2013-03-04	1.0326267232426107
235	2013-03-11	1.0441322017000145
240	2013-03-18	1.0247129012802603
245	2013-03-25	1.0509913712077923
250	2013-04-01	1.0238710384391387
255	2013-04-10	1.024080944639229
260	2013-04-17	1.0192820176871706
265	2013-04-24	1.0259968741900507
270	2013-05-06	1.034267391167366
275	2013-05-13	1.0372319955468023
280	2013-05-20	1.0565076215231564
285	2013-05-27	1.0547016888945955
290	2013-06-03	1.0569850847324886
295	2013-06-13	1.0125344369467757
300	2013-06-20	0.9922764454028836
305	2013-06-27	0.9574189525172132
310	2013-07-03	0.9670702368657389
315	2013-07-10	0.9719852382960146
320	2013-07-17	0.9864918161327811
325	2013-07-24	0.9776182450006754
330	2013-07-31	0.9625110578417518
335	2013-08-07	0.9835929492525697
340	2013-08-14	0.9996442191722545
345	2013-08-21	0.9893520561111387
350	2013-08-28	0.9943720866014494
355	2013-09-04	1.0004080301255343
360	2013-09-11	1.0335424999314082
365	2013-09-18	1.0220904159411162
370	2013-09-27	1.013198209548654
375	2013-10-11	1.0308555675289592
380	2013-10-18	1.0207088656783894
385	2013-10-25	1.0066718482057135
390	2013-11-01	1.010133581394438
395	2013-11-08	0.9919772920783865
400	2013-11-15	0.9988431631395269
405	2013-11-22	1.007932971700579
410	2013-11-29	1.0166309450823288
415	2013-12-06	1.0193014259711055
420	2013-12-13	1.008316987208687
425	2013-12-20	0.9770138885786663
430	2013-12-27	0.9823848176233694
435	2014-01-06	0.9666340963801797
440	2014-01-13	0.9550406125430608
445	2014-01-20	0.9471867349194174
450	2014-01-27	0.9605957537285367
455	2014-02-10	0.9739895121852242
460	2014-02-17	0.9871881625273591
465	2014-02-24	0.9668068274295931
470	2014-03-03	0.9629946558102905
475	2014-03-10	0.9397865252107065
480	2014-03-17	0.9512134868870652
485	2014-03-24	0.9595139522350726
490	2014-03-31	0.9518277286944568
495	2014-04-08	0.9746052253721115
500	2014-04-15	0.9741694224028441
505	2014-04-22	0.9680519144703306
510	2014-04-29	0.9591216813084871
515	2014-05-08	0.9563508943548882
520	2014-05-15	0.9610995602954571
525	2014-05-22	0.9585979303007206
530	2014-05-29	0.9659330909189939
535	2014-06-06	0.9639137161747762
540	2014-06-13	0.9760442956145277
545	2014-06-20	0.9672895294524515
550	2014-06-27	0.9743144558272565
555	2014-07-04	0.981879234088348
560	2014-07-11	0.9773099983753165
565	2014-07-18	0.9833231890244525
570	2014-07-25	1.0077925779894803
575	2014-08-01	1.026679057014156
580	2014-08-08	1.0284694648872146
585	2014-08-15	1.0373934882350775
590	2014-08-22	1.0395938649272518
595	2014-08-29	1.0336768063268713
600	2014-09-05	1.0617785080459263
605	2014-09-15	1.059160146484095
610	2014-09-22	1.0455832053969103
615	2014-09-29	1.063433685822317
620	2014-10-13	1.065833280063771
625	2014-10-20	1.0693139551437025
630	2014-10-27	1.0497192829614381
635	2014-11-03	1.089491534211728
640	2014-11-10	1.1061001473754297
645	2014-11-17	1.105595435308107
650	2014-11-24	1.125669217055671
655	2014-12-01	1.16864621007502
660	2014-12-08	1.2699366352029147
665	2014-12-15	1.2547470384724848
670	2014-12-22	1.296728981237729
675	2014-12-29	1.3147871072206523
680	2015-01-07	1.3622239438703794
685	2015-01-14	1.3320843705967114
690	2015-01-21	1.347520840817127
695	2015-01-28	1.3415047092799472
700	2015-02-04	1.313618249687863
705	2015-02-11	1.321978921395708
710	2015-02-25	1.3343628584737417
715	2015-03-04	1.3459002140984022
720	2015-03-11	1.3432168512694105
725	2015-03-18	1.414988070231624
730	2015-03-25	1.4373290863854389
735	2015-04-01	1.4769508032858751
740	2015-04-09	1.508472211272633
745	2015-04-16	1.5609477219780363
750	2015-04-23	1.6111729072321934
