	date	value
700	2015-02-04	1.3178144985779392
705	2015-02-11	1.324300487392906
710	2015-02-25	1.3353995584185911
715	2015-03-04	1.3399123847186507
720	2015-03-11	1.3387742006982268
725	2015-03-18	1.3715490809527913
730	2015-03-25	1.382191401738885
735	2015-04-01	1.3984144388752933
740	2015-04-09	1.4118088131683948
745	2015-04-16	1.4361201723347217
750	2015-04-23	1.4619325704577384
755	2015-04-30	1.4650796393986718
760	2015-05-08	1.451086883386177
765	2015-05-15	1.462812694365727
770	2015-05-22	1.4933263281845963
775	2015-05-29	1.481966948798157
780	2015-06-05	1.5161098690145223
785	2015-06-12	1.5212623777150156
790	2015-06-19	1.4619006087624407
795	2015-06-29	1.428783743428882
800	2015-07-06	1.412326839902224
805	2015-07-13	1.4306404994586717
810	2015-07-20	1.4276732151432332
815	2015-07-27	1.4027773120948752
820	2015-08-03	1.4062325658001809
825	2015-08-10	1.4378959270084841
830	2015-08-17	1.4388879475179974
835	2015-08-24	1.3632393030529348
840	2015-08-31	1.3734321749301013
845	2015-09-09	1.3804613007595359
850	2015-09-16	1.374361248626748
855	2015-09-23	1.371774447152918
860	2015-09-30	1.3680029608093047
865	2015-10-14	1.3928905119055304
870	2015-10-21	1.401355228301445
875	2015-10-28	1.4109212536610818
880	2015-11-04	1.4226405406880138
885	2015-11-11	1.4412105842454128
890	2015-11-18	1.430414824433406
895	2015-11-25	1.4379222258407367
900	2015-12-02	1.431821199994781
905	2015-12-09	1.4259735185922633
910	2015-12-16	1.4291944113241288
915	2015-12-23	1.450686125738534
920	2015-12-30	1.4466207565196574
925	2016-01-07	1.4097265180046907
930	2016-01-14	1.4080712996875184
935	2016-01-21	1.3972075421222825
940	2016-01-28	1.378291734020997
945	2016-02-04	1.3902228704772743
950	2016-02-18	1.3995717675788795
955	2016-02-25	1.3888562679444245
960	2016-03-03	1.4028977551822008
965	2016-03-10	1.4013894949810513
970	2016-03-17	1.4120561821055015
975	2016-03-24	1.4202610997912044
980	2016-03-31	1.4226199664587287
985	2016-04-08	1.4208445994607684
990	2016-04-15	1.4238311340929508
995	2016-04-22	1.411401043033003
1000	2016-04-29	1.4080577218966612
1005	2016-05-09	1.403429473455802
1010	2016-05-16	1.407792752793108
1015	2016-05-23	1.4045702337882113
1020	2016-05-30	1.401501060477945
1025	2016-06-06	1.4122166967166088
1030	2016-06-15	1.4095372409837332
1035	2016-06-22	1.4163710227710244
1040	2016-06-29	1.4213743352423798
1045	2016-07-06	1.4314327772626185
1050	2016-07-13	1.4413383322451379
1055	2016-07-20	1.43993916026367
1060	2016-07-27	1.4395842891103015
1065	2016-08-03	1.4396726316116415
1070	2016-08-10	1.4460513050008914
1075	2016-08-17	1.4593472394506457
1080	2016-08-24	1.455107407441297
1085	2016-08-31	1.4556458980059899
1090	2016-09-07	1.4576277768775208
1095	2016-09-14	1.4499131225270818
1100	2016-09-23	1.4536298568410304
1105	2016-09-30	1.4532528740516366
1110	2016-10-14	1.458894125663167
1115	2016-10-21	1.4627766691857564
1120	2016-10-28	1.4629254380054169
1125	2016-11-04	1.4640427158290212
1130	2016-11-11	1.4691161502115269
1135	2016-11-18	1.4677258993414672
1140	2016-11-25	1.4770458632267562
1145	2016-12-02	1.4740915372024022
1150	2016-12-09	1.4706017712971102
1155	2016-12-16	1.453189564619237
1160	2016-12-23	1.4514915543061349
