	date	value
800	2012-07-05	1.0581
801	2012-07-06	1.0726
802	2012-07-09	1.0537
803	2012-07-10	1.0507
804	2012-07-11	1.0573
805	2012-07-12	1.0654
806	2012-07-13	1.0661
807	2012-07-16	1.049
808	2012-07-17	1.0539
809	2012-07-18	1.054
810	2012-07-19	1.0578
811	2012-07-20	1.0491
812	2012-07-23	1.0379
813	2012-07-24	1.0415
814	2012-07-25	1.0362
815	2012-07-26	1.032
816	2012-07-27	1.0326
817	2012-07-30	1.0282
818	2012-07-31	1.0273
819	2012-08-01	1.0359
820	2012-08-02	1.0284
821	2012-08-03	1.0349
822	2012-08-06	1.0456
823	2012-08-07	1.0467
824	2012-08-08	1.0472
825	2012-08-09	1.0546
826	2012-08-10	1.0506
827	2012-08-13	1.0344
828	2012-08-14	1.0361
829	2012-08-15	1.0273
830	2012-08-16	1.0234
831	2012-08-17	1.0214
832	2012-08-20	1.0173
833	2012-08-21	1.0212
834	2012-08-22	1.0152
835	2012-08-23	1.0175
836	2012-08-24	1.0085
837	2012-08-27	0.9923
838	2012-08-28	0.9957
839	2012-08-29	0.9877
840	2012-08-30	0.9866
841	2012-08-31	0.9844
842	2012-09-03	0.9929
843	2012-09-04	0.9848
844	2012-09-05	0.9831
845	2012-09-06	0.9893
846	2012-09-07	1.023
847	2012-09-10	1.0262
848	2012-09-11	1.0211
849	2012-09-12	1.0239
850	2012-09-13	1.0165
851	2012-09-14	1.0221
852	2012-09-17	1.0029
853	2012-09-18	0.995
854	2012-09-19	0.9987
855	2012-09-20	0.9815
856	2012-09-21	0.9826
857	2012-09-24	0.9882
858	2012-09-25	0.9863
859	2012-09-26	0.9777
860	2012-09-27	1.0004
861	2012-09-28	1.0144
862	2012-09-30	1.0143
863	2012-10-08	1.0064
864	2012-10-09	1.0233
865	2012-10-10	1.0246
866	2012-10-11	1.0172
867	2012-10-12	1.0178
868	2012-10-15	1.0145
869	2012-10-16	1.0156
870	2012-10-17	1.0164
871	2012-10-18	1.0284
872	2012-10-19	1.0272
873	2012-10-22	1.0301
874	2012-10-23	1.02
875	2012-10-24	1.0186
876	2012-10-25	1.013
877	2012-10-26	0.9983
878	2012-10-29	0.9942
879	2012-10-30	0.9956
880	2012-10-31	1.0006
881	2012-11-01	1.0152
882	2012-11-02	1.0181
883	2012-11-05	1.0165
884	2012-11-06	1.0133
885	2012-11-07	1.0116
886	2012-11-08	0.9972
887	2012-11-09	0.9957
888	2012-11-12	0.9994
889	2012-11-13	0.986
890	2012-11-14	0.9896
891	2012-11-15	0.9797
892	2012-11-16	0.974
893	2012-11-19	0.9731
894	2012-11-20	0.9698
895	2012-11-21	0.9801
896	2012-11-22	0.9742
897	2012-11-23	0.9794
898	2012-11-26	0.9734
899	2012-11-27	0.9649
900	2012-11-28	0.9576
901	2012-11-29	0.953
902	2012-11-30	0.9611
903	2012-12-03	0.9501
904	2012-12-04	0.9579
905	2012-12-05	0.9842
906	2012-12-06	0.9827
907	2012-12-07	0.9976
908	2012-12-10	1.0062
909	2012-12-11	1.0017
910	2012-12-12	1.0047
911	2012-12-13	0.9961
912	2012-12-14	1.035
913	2012-12-17	1.0386
914	2012-12-18	1.0391
915	2012-12-19	1.0401
916	2012-12-20	1.0448
917	2012-12-21	1.0406
918	2012-12-24	1.0438
919	2012-12-25	1.0666
920	2012-12-26	1.0697
921	2012-12-27	1.0655
922	2012-12-28	1.0766
923	2012-12-31	1.091
924	2013-01-04	1.0909
925	2013-01-07	1.0948
926	2013-01-08	1.0913
927	2013-01-09	1.0915
928	2013-01-10	1.0928
929	2013-01-11	1.0749
930	2013-01-14	1.109
931	2013-01-15	1.1152
932	2013-01-16	1.1085
933	2013-01-17	1.1004
934	2013-01-18	1.1156
935	2013-01-21	1.1198
936	2013-01-22	1.1152
937	2013-01-23	1.119
938	2013-01-24	1.1105
939	2013-01-25	1.1068
940	2013-01-28	1.1343
941	2013-01-29	1.1426
942	2013-01-30	1.1466
943	2013-01-31	1.1459
944	2013-02-01	1.1651
945	2013-02-04	1.1667
946	2013-02-05	1.1745
947	2013-02-06	1.1759
948	2013-02-07	1.1704
949	2013-02-08	1.1742
950	2013-02-18	1.1627
951	2013-02-19	1.1453
952	2013-02-20	1.151
953	2013-02-21	1.1194
954	2013-02-22	1.1147
955	2013-02-25	1.1177
956	2013-02-26	1.1051
957	2013-02-27	1.114
958	2013-02-28	1.1408
959	2013-03-01	1.1393
960	2013-03-04	1.0977
961	2013-03-05	1.124
962	2013-03-06	1.1333
963	2013-03-07	1.1228
964	2013-03-08	1.1186
965	2013-03-11	1.1136
966	2013-03-12	1.1008
967	2013-03-13	1.0912
968	2013-03-14	1.0935
969	2013-03-15	1.0954
970	2013-03-18	1.0829
971	2013-03-19	1.0907
972	2013-03-20	1.1197
973	2013-03-21	1.1214
974	2013-03-22	1.1225
975	2013-03-25	1.1206
976	2013-03-26	1.1078
977	2013-03-27	1.1107
978	2013-03-28	1.0819
979	2013-03-29	1.0804
980	2013-04-01	1.0794
981	2013-04-02	1.0771
982	2013-04-03	1.0762
983	2013-04-08	1.0721
984	2013-04-09	1.0778
985	2013-04-10	1.0764
986	2013-04-11	1.0738
987	2013-04-12	1.0685
988	2013-04-15	1.06
989	2013-04-16	1.0676
990	2013-04-17	1.0671
991	2013-04-18	1.0693
992	2013-04-19	1.0928
993	2013-04-22	1.0917
994	2013-04-23	1.0641
995	2013-04-24	1.0797
996	2013-04-25	1.0703
997	2013-04-26	1.0634
998	2013-05-02	1.064
999	2013-05-03	1.0788
1000	2013-05-06	1.0899
1001	2013-05-07	1.0913
1002	2013-05-08	1.0955
1003	2013-05-09	1.0904
1004	2013-05-10	1.0949
1005	2013-05-13	1.0915
1006	2013-05-14	1.0782
1007	2013-05-15	1.0833
1008	2013-05-16	1.0994
1009	2013-05-17	1.1125
1010	2013-05-20	1.1187
