date	value	value_30%	value_50%	value_70%	value_100%
2014-10-23	1.1142086330935246	1.0881506458369947	1.0692994926810915	1.0493309131512145	1.017415674106696
2014-10-30	1.1267985611510782	1.1017777133146274	1.083572934061039	1.064211798150742	1.0331298168351515
2014-11-06	1.1393884892086323	1.1051786121106502	1.0810596487636959	1.0559771030439977	1.0167150435391852
2014-11-13	1.1465827338129486	1.1166260000662511	1.0951706687352594	1.0726058331336545	1.0368331498348513
2014-11-20	1.1402877697841718	1.1106973789283796	1.0894823751035239	1.06715417361493	1.0317285557001301
2014-11-27	1.1492805755395674	1.128577800003305	1.1130090174282832	1.0960819845886494	1.0682614352917625
2014-12-04	1.1591726618705027	1.158462582791255	1.1558219989872007	1.1514433696080268	1.1416274647182465
2014-12-11	1.1375899280575528	1.144664116002573	1.147170219196326	1.147878027599271	1.1455309778800922
2014-12-18	1.131294964028776	1.1380510100697752	1.1403509424377827	1.1408584973188773	1.1382244019617656
2014-12-25	1.1492805755395674	1.1527536468087436	1.152820384795306	1.1510711023958298	1.1450305274747272
2015-01-05	1.1654676258992798	1.1805917827508208	1.1883819545677232	1.194278144356005	1.1994795315784204
2015-01-12	1.1654676258992798	1.172562431919813	1.1749933473500258	1.175554739576529	1.1728555700130117
2015-01-19	1.167266187050359	1.1591519259749403	1.1514004716514303	1.1418017412616244	1.1240116104494045
2015-01-26	1.1807553956834524	1.191138357115144	1.1957115600750803	1.1983630779057846	1.1986788109298367
2015-02-02	1.1726618705035963	1.1721363284667106	1.1694602593635608	1.1649216122734307	1.1546391752577319
2015-02-09	1.1762589928057545	1.1717154808947903	1.166316675884647	1.1590351843809685	1.1446301671504353
2015-02-16	1.1852517985611501	1.194495585187938	1.1981477900250659	1.1997535482311983	1.198278450605545
2015-03-02	1.1879496402877687	1.204420286788705	1.2129215738874533	1.2193724624765778	1.2251025923330998
2015-03-09	1.1861510791366896	1.2127403411854156	1.2281234676311674	1.2415250286265487	1.2577319587628866
2015-03-16	1.189748201438848	1.2287965446168336	1.2527453180642079	1.2748727777241533	1.3043739365428884
2015-03-23	1.193345323741006	1.2480880087409651	1.282970852124441	1.3163539774716915	1.3632269042137923
2015-03-30	1.1906474820143875	1.2572230245245182	1.3005396026752845	1.3427585617550328	1.4035632068861976
2015-04-07	1.1924460431654664	1.280352591533055	1.3391669338277996	1.3978667688616955	1.4851366229606646
2015-04-14	1.193345323741006	1.2952788296845734	1.3644026047544875	1.4341632840409946	1.539385446902212
2015-04-21	1.2032374100719414	1.3204181864681006	1.4009400401110805	1.4830912726228247	1.6087478730857772
2015-04-28	1.20593525179856	1.3149994628322506	1.389085195367417	1.4639308534008777	1.576919227304574
2015-05-06	1.20593525179856	1.3031633951210768	1.3681937913153326	1.4330272397860835	1.5291762586327695
2015-05-13	1.212230215827337	1.3366493873094114	1.422224149848466	1.5095519395492443	1.6430787708938044
2015-05-20	1.216726618705035	1.3443942162272993	1.4324419433490525	1.5224958429253932	1.6605945350815734
2015-05-27	1.220323741007193	1.3981592399211724	1.5251051283332382	1.658593467766584	1.8705835251726552
2015-06-03	1.2185251798561139	1.3949819501532232	1.5208074208932731	1.6529975981999812	1.862676408767891
2015-06-10	1.2176258992805744	1.4063326682203345	1.5422286701790386	1.6861565777691578	1.9168251426283656
2015-06-17	1.212230215827337	1.399610554570799	1.5345115552114996	1.6773527823129557	1.9062155940346313
2015-06-25	1.2113309352517974	1.3671180982967488	1.476184086033801	1.589028536355561	1.7644880392353115
2015-07-02	1.2095323741007182	1.3038789853794033	1.3641697906240773	1.4216703162702733	1.501351216094485
2015-07-09	1.2086330935251788	1.2765532131815593	1.3148072761834158	1.3465081574921096	1.3801421279151236
2015-07-16	1.2086330935251788	1.3044096759230093	1.3623019299605656	1.4141519118268144	1.47823040736663
2015-07-23	1.2140287769784162	1.3438624565803665	1.4269050727437802	1.505491299648631	1.6117505755179662
2015-07-30	1.2194244604316533	1.3141434286174474	1.3704942109537368	1.4200902617505762	1.4794314883395054
2015-08-06	1.22661870503597	1.3214163141097082	1.3777686209039735	1.4273262123485828	1.4865378840956862
2015-08-13	1.228417266187049	1.3481272357120817	1.4230108563708823	1.4923577752202826	1.5829246321689519
2015-08-20	1.2311151079136677	1.3269508140017467	1.383842392351396	1.4337864625213772	1.4932439195275748
2015-08-27	1.2338129496402863	1.284551539890877	1.306368484956171	1.317570644090225	1.3130817735962366
2015-09-07	1.2401079136690634	1.2760437085202112	1.2876327508774423	1.2886045257881027	1.2693424081673506
2015-09-14	1.2437050359712216	1.2721793624597333	1.27864160546166	1.27450934399396	1.2479231308177359
2015-09-21	1.2464028776978402	1.2795680000211158	1.2891078035701091	1.28792178904952	1.2653388049244318
2015-09-28	1.2473021582733796	1.2737082898097007	1.2786967572548131	1.2730546149223179	1.2442197978180363
2015-10-12	1.2508992805755381	1.2986494510215958	1.318047184107832	1.3265412998179555	1.31758582724452
2015-10-19	1.253597122302157	1.3120874834616227	1.3387556002860568	1.3543974824248617	1.355519967971174
2015-10-26	1.2571942446043152	1.3210968648148804	1.3515253197964305	1.37094343796562	1.3775397858072265
2015-11-02	1.2607913669064732	1.3141772797804205	1.3371796077747047	1.3490452047740487	1.3445100590531478
2015-11-09	1.258992805755394	1.3385612990148814	1.3800069771926415	1.4105956440938516	1.433590231208087
2015-11-16	1.2580935251798546	1.3289654939023292	1.3642090357216208	1.3884384206482336	1.4019617655890302
2015-11-23	1.2571942446043152	1.328344153093807	1.3637886639262593	1.3882258674433199	1.402061855670103
2015-11-30	1.258992805755394	1.3165808258570664	1.3423351164791992	1.3568238197225975	1.355820238214393
2015-12-07	1.2643884892086314	1.3333929983199608	1.3670806175512422	1.3895329253543582	1.4000600540486439
2015-12-14	1.2625899280575525	1.3236279058219884	1.3516353245956594	1.3682663484688096	1.370133119807827
2015-12-21	1.2661870503597108	1.3575595395814302	1.4069349040189691	1.4452444593895246	1.4789310379341407
2015-12-28	1.2715827338129482	1.3463400679416795	1.3837110723864354	1.4095977832761204	1.4245821239115204
2016-01-05	1.273381294964027	1.3274217081608384	1.3496801600921848	1.359804069551691	1.3508157341607445
2016-01-12	1.2769784172661853	1.2971083562281716	1.2959167014357484	1.2826415975611765	1.2401161044940447
2016-01-19	1.2787769784172645	1.3020304181103368	1.3027763640601884	1.2912585250339157	1.250925833249925
2016-01-26	1.2787769784172645	1.271708302260433	1.252501090711593	1.221893255113289	1.1557401661495346
2016-02-02	1.2787769784172645	1.2792912064589035	1.264940734788956	1.2388724975061498	1.1786607947152437
2016-02-16	1.2814748201438833	1.2905537207801845	1.281712532991024	1.260810882472822	1.2073866479831847
2016-02-23	1.284172661870502	1.301091486629133	1.2972781595488443	1.2810793624495236	1.2338104293864476
2016-03-01	1.2868705035971206	1.2840354004593812	1.2669685880657557	1.2378930504794758	1.1728555700130117
2016-03-08	1.2895683453237394	1.3067072747377022	1.3022896804957098	1.2849083127672498	1.2349114202782503
2016-03-15	1.2922661870503578	1.3084730435513605	1.3033861412729721	1.2853195881869284	1.2343108797918128
2016-03-22	1.295863309352516	1.3264531059122984	1.3307910122079014	1.3216867521511118	1.282654388950055
2016-03-29	1.295863309352516	1.327101443895887	1.3318323690580574	1.3230752861963226	1.2844560104093685
2016-04-06	1.2967625899280557	1.342382053727852	1.3568663956816667	1.3576536128675682	1.3322990691622458
2016-04-13	1.2931654676258977	1.3316275747740773	1.3412626912686827	1.3373085839068706	1.3053748373536183
2016-04-20	1.2886690647481998	1.3154671954703288	1.3172543307462057	1.3056717843401304	1.2632369132218997
2016-04-27	1.2823741007194227	1.3175645799923528	1.3251190239086328	1.319241343790501	1.2848563707336602
2016-05-05	1.285971223021581	1.3407265530277896	1.3614774099173337	1.3684534915835416	1.3518166349714742
2016-05-12	1.2886690647481998	1.3389585801317707	1.3565879398128384	1.3604345311248511	1.3393053748373536
2016-05-19	1.2886690647481998	1.3291593931603418	1.340032699862271	1.3371798956614864	1.3065759183264938
2016-05-26	1.2841726618705018	1.3234998528296527	1.3336400619171083	1.330115540505878	1.2986688019217296
2016-06-02	1.2841726618705018	1.3381786814699284	1.3583262043661093	1.364632311912072	1.3469122209988988
2016-06-13	1.2868705035971204	1.3345118830914398	1.3501753236287226	1.3519580255307357	1.3276949254328896
2016-06-20	1.2931654676258975	1.3541500298308657	1.378997547443171	1.3898742244352893	1.3784405965368831
2016-06-27	1.2967625899280555	1.357483402782548	1.3819891850668236	1.3923954431078698	1.3800420378340506
2016-07-04	1.3003597122302137	1.36912227361234	1.3991700268697642	1.4150683436391818	1.410469422480232
2016-07-11	1.3030575539568325	1.391716186550539	1.4357326294094932	1.4656842383782307	1.4813331998798918
2016-07-18	1.3066546762589908	1.3984947705734136	1.4447040479650575	1.4768291830798193	1.4955459913922529
2016-07-25	1.3093525179856094	1.3919220175887983	1.4313585703171208	1.4564524935407337	1.4646181563407066
2016-08-01	1.3111510791366887	1.3896927154481193	1.426199321344478	1.4482632623668912	1.4519067160444399
2016-08-08	1.313848920863307	1.3956019079980508	1.4343508564692318	1.4586607480746112	1.4655189670703632
2016-08-15	1.3165467625899259	1.4069191881213627	1.4517783472808663	1.4822820086069113	1.49814833350015
2016-08-22	1.3174460431654655	1.4017718518009235	1.4422982697142142	1.4683735552018915	1.477729956961265
2016-08-29	1.3174460431654655	1.3959213990474284	1.4322711576463771	1.4540897107296342	1.4572114903413071
2016-09-05	1.318345323741005	1.3938466501560003	1.4280618645200507	1.447696295043802	1.4476028425583023
2016-09-12	1.3201438848920843	1.3830233461116332	1.4083010669365361	1.418888695919119	1.4056650985887298
2016-09-21	1.3201438848920843	1.385483554686651	1.412500756318538	1.4248472369936473	1.414172755479932
2016-09-28	1.3219424460431632	1.3817688431857325	1.4049086145320937	1.4133526611351792	1.3970573516164546
2016-10-12	1.3237410071942424	1.3956989939861038	1.4272437399538815	1.444045821045996	1.439595636072465
2016-10-19	1.3264388489208612	1.4002227930844258	1.433014642633837	1.4510430147862023	1.448303473125813
2016-10-26	1.3264388489208612	1.4114550903453829	1.4522029825275231	1.4782864071302122	1.4872385146631968
2016-11-02	1.3264388489208612	1.4080667917458476	1.4463913876970076	1.4700020510939578	1.475327795015514
2016-11-09	1.3273381294964006	1.4072167448176711	1.4442820555072426	1.466601721583696	1.4700230207186467
2016-11-16	1.3255395683453215	1.4092800945625044	1.44912715171096	1.4743001670735656	1.4819337403663295
2016-11-23	1.3255395683453215	1.4080090680358561	1.4469420587454458	1.4711781736679943	1.477429686718046
2016-11-30	1.3228417266187027	1.4135396534100906	1.4583165778449798	1.4884798338140692	1.503353017715944
2016-12-07	1.3192446043165444	1.409678248300517	1.4542857748337255	1.4842888743204106	1.4989490541487338
2016-12-14	1.3165467625899259	1.400188370501362	1.4399737862728388	1.4650845804662653	1.4726253628265438
2016-12-21	1.3111510791366887	1.3962877742313875	1.4372213827967721	1.4635643072778715	1.4730257231508357
2016-12-28	1.3156474820143864	1.392046979572515	1.4266849370144765	1.4465702499435702	1.4465018516664998
2017-01-04	1.3192446043165444	1.411455236372112	1.4573004615416911	1.4885384640146726	1.5049544590131119
2017-01-11	1.3201438848920843	1.4055549646519727	1.446505017085137	1.4727233868388803	1.4817335602041837
2017-01-18	1.3201438848920843	1.4055993071124013	1.446545598587802	1.4727304218457937	1.4816334701231106
2017-01-25	1.3210431654676238	1.4087663975686797	1.4513117838751621	1.479109603991311	1.4903413071764589
2017-02-08	1.318345323741005	1.4071235415991308	1.450465910351227	1.4791095208445966	1.4916424782304072
2017-02-15	1.3219424460431632	1.4176822802836846	1.4659272900001343	1.499511370778051	1.519167250525473
2017-02-22	1.3228417266187027	1.4380865103290685	1.5005219190700951	1.5487820088441473	1.5903312981683515
2017-03-01	1.3237410071942424	1.4298630062531252	1.4855690336027934	1.5267938788407778	1.5577019317385647
2017-03-08	1.3228417266187027	1.4345978483813913	1.4944208251422015	1.539916635261542	1.5772194975477931
2017-03-15	1.3228417266187027	1.4364246808603156	1.4975940254814721	1.5444965492369942	1.5839255329796817
2017-03-22	1.3228417266187027	1.4496045352116107	1.5204958040822145	1.5775630854187883	1.632369132218997
2017-03-29	1.3273381294964006	1.4473423340015863	1.5130980728367343	1.5646762631562734	1.6109498548693824
2017-04-07	1.32823741007194	1.4498729781345039	1.5168191449401949	1.5696322734412336	1.617755980382344
2017-04-14	1.32913669064748	1.4473095791160042	1.5116620765149382	1.561731805250995	1.6056450805725153
2017-04-21	1.3237410071942424	1.451976147424543	1.5238850698583994	1.581959041270407	1.638174356921229
2017-04-28	1.3237410071942424	1.4462782697015357	1.5139062795484162	1.567438811394137	1.6166549894905413
2017-05-08	1.3210431654676238	1.432835850756964	1.4925063448386888	1.5376896682459171	1.5742167951156039
2017-05-15	1.3174460431654655	1.4378708975022432	1.5039951207738886	1.5559911794434687	1.602942648383545
2017-05-22	1.3174460431654655	1.4493704180195484	1.5240027283903688	1.5849130445419544	1.6453808427584824
2017-05-31	1.318345323741005	1.4524266488545856	1.5286603849969502	1.5912546020997562	1.6542888599739765
2017-06-07	1.3201438848920843	1.4643450558224052	1.5481836042584223	1.6188480490102763	1.6943248924031629
2017-06-14	1.3237410071942424	1.4782029800406775	1.5696400671013437	1.6482758360449712	1.7358622760484435
2017-06-21	1.332733812949638	1.4912294068202254	1.585500841119039	1.6669903438571856	1.7586828145330797
2017-06-28	1.3381294964028756	1.499964682067074	1.596581985818272	1.6804286357944638	1.775497948153338
2017-07-05	1.340827338129494	1.4998477807052968	1.594165566937943	1.675419306198294	1.766189570613552
2017-07-12	1.3435251798561128	1.4980058839238846	1.5887653372156296	1.6661267206793333	1.7506756080472425
2017-07-19	1.3453237410071919	1.4972679027605922	1.5859701101739534	1.6610233040708398	1.7417675908317485
2017-07-26	1.3480215827338107	1.5049390314443758	1.5972775966237256	1.6761030049857983	1.7624862376138524
2017-08-02	1.3489208633093501	1.5171309188192612	1.6181838673105395	1.7064429430438768	1.807726954258833
2017-08-09	1.3489208633093501	1.534692188817925	1.649467660439168	1.7527258934369514	1.877990191172055
2017-08-16	1.3498201438848896	1.532441974406205	1.6447150396182755	1.7452049701038275	1.865979381443299
2017-08-23	1.3498201438848896	1.5304376416777363	1.6411206816225765	1.7398519286804701	1.8577719947953157
2017-08-30	1.3480215827338107	1.5331120474002318	1.6473604217890503	1.7500437246262353	1.874386948253428
2017-09-06	1.3489208633093501	1.5323872260410447	1.6453254618537667	1.746543902344192	1.868481633470123
2017-09-13	1.3525179856115084	1.5392634442464834	1.6546794461071461	1.758543400918659	1.8845961365228705
2017-09-20	1.3543165467625875	1.5545578316150532	1.6805992793173676	1.7961510287061904	1.9410469422480232
2017-09-27	1.355215827338127	1.5583400567542052	1.6866548303503057	1.804711831045113	1.9536582924632169
2017-10-11	1.3570143884892063	1.592200122423503	1.7464243779191329	1.8935604347530326	2.0905815233710334
2017-10-18	1.3570143884892063	1.5970398937055084	1.7552764197999244	1.9070040702505222	2.1118006205585025
2017-10-25	1.3579136690647458	1.6057053521915425	1.770326626088928	1.9293180886162538	2.146331698528676
2017-11-01	1.355215827338127	1.6108465706358213	1.782103552111544	1.9487967834349458	2.1790611550395353
2017-11-08	1.355215827338127	1.6254942770357033	1.8090897705931903	1.990077546068878	2.244920428385547
2017-11-15	1.351618705035969	1.6304005406169695	1.8214195807251625	2.011222189444524	2.2816534881393253
2017-11-22	1.3489208633093501	1.630822373460172	1.8244815465652346	2.0173348150803263	2.2929636673005707
2017-11-29	1.3453237410071919	1.596072056487622	1.7629374551040429	1.9242286073383987	2.1444299869882895
2017-12-06	1.3489208633093501	1.6007238043232224	1.7683761516845378	1.9305087190301187	2.1520368331498347
2017-12-13	1.3498201438848896	1.6290371196153266	1.819894307163164	2.00899700161632	2.277049344409969
2017-12-20	1.3498201438848896	1.6478308864226523	1.854888548361548	2.0630819436942103	2.3646281653488135
2017-12-27	1.3498201438848896	1.6322577373311125	1.825765490382508	2.0178776652552735	2.290961865679111
2018-01-03	1.3525179856115084	1.6509329875337566	1.8582700412525484	2.066749255746222	2.3687318586728057
2018-01-10	1.3534172661870478	1.6855461194508972	1.922422601966576	2.1661556698209488	2.530977880092083
2018-01-17	1.3543165467625875	1.6788991325134577	1.908898730002915	2.1441878134619587	2.4934440996897207
2018-01-24	1.355215827338127	1.6867601361905848	1.922991224802003	2.1658446464936367	2.528875988389551
2018-01-31	1.3561151079136666	1.6755880488005648	1.9006959937971097	2.1297711303407523	2.467120408367531
2018-02-07	1.3579136690647458	1.6228172562997094	1.7999466459124496	1.9716816794488745	2.206786107496747
2018-02-14	1.3606115107913646	1.6439740657809594	1.836879997306844	2.027076959112266	2.2942648383545188
2018-02-28	1.3651079136690623	1.646016286516589	1.836553776723675	2.0237665569550005	2.285356821139025
2018-03-07	1.3678057553956808	1.6412614692147591	1.82528235827743	2.0047631228941674	2.2527274547092384
2018-03-14	1.3696043165467602	1.6521093132948321	1.8438259269138992	2.0322792233781857	2.2957661895706134
2018-03-21	1.3705035971222996	1.6513561963907368	1.841617901431794	2.0283381736461576	2.288759883895506
2018-03-28	1.3749999999999976	1.6157607588827325	1.7717167733432992	1.9183371759765686	2.1092983685316784
2018-04-04	1.3785971223021558	1.6468981454278875	1.8258600197070136	1.9989093180037107	2.2347112401161042
2018-04-13	1.3830935251798535	1.640533348027655	1.8102185076956507	1.9724633276888435	2.18967070363327
2018-04-20	1.3884892086330909	1.641639165732144	1.8075440191132919	1.9653052311106236	2.174657191472325
2018-04-27	1.3875899280575514	1.6344890510040533	1.7951986125840997	1.9470151449748405	2.146331698528676
2018-05-08	1.3875899280575514	1.6681969631865357	1.8571853420884672	2.0415682800709263	2.296266639975978
2018-05-15	1.3866906474820115	1.6812704272820584	1.8822336473568138	2.0806287850392375	2.3596236612951653
2018-05-22	1.3866906474820115	1.6803139556753908	1.880445617437228	2.0778564970471063	2.3551196076468823
2018-05-29	1.3866906474820115	1.6793669522451817	1.8786701688148078	2.0750958564145336	2.3506155539985985
2018-06-05	1.3866906474820115	1.7054851532012814	1.9274863041567665	2.1507696025335665	2.4735261735562
2018-06-12	1.3866906474820115	1.7081913517974403	1.932430228213573	2.158253995267244	2.4852367130417377
2018-06-20	1.3866906474820115	1.6827586142372752	1.884628300361192	2.083742486198553	2.3632269042137923
2018-06-27	1.3875899280575514	1.657455772487645	1.836734918643713	2.009299909991426	2.2425182664397956
2018-07-03	1.3911870503597095	1.6451940162527445	1.8108682686069884	1.9675297968125196	2.1732559303373034
2018-07-10	1.3956834532374072	1.663029694633487	1.8397815662271235	2.009113229439684	2.236212591332199
2018-07-17	1.3974820143884865	1.67374630331585	1.857892958732793	2.03566426407882	2.276949254328896
2018-07-24	1.4037769784172633	1.6815572472527698	1.8666161105561412	2.0451490049195633	2.2871584425983382
2018-07-31	1.4100719424460404	1.6725328476564512	1.8444800681023252	2.0077391387055687	2.223501151035932
2018-08-07	1.4163669064748172	1.6481008994279192	1.793646994223232	1.9260217572381593	2.0883795415874284
2018-08-14	1.4154676258992778	1.6474188373698462	1.7931674576606653	1.9257876378000574	2.0885797217495745
2018-08-21	1.4163669064748172	1.6370585894361191	1.7732370350389601	1.8947664429358884	2.0386347712941646
2018-08-28	1.4181654676258963	1.645967495219498	1.7876656937361404	1.9151621671077788	2.0683615253728354
2018-09-04	1.419064748201436	1.6333829859347322	1.7640221965141527	1.8790523780536847	2.011710539485537
2018-09-11	1.4199640287769755	1.616205591692157	1.732399589876204	1.831479021970956	1.9385446902211991
2018-09-18	1.4208633093525151	1.6260346807280228	1.74921482670146	1.8558837303542424	1.9748773896506855
2018-09-26	1.422661870503594	1.6655193293915298	1.818572658891715	1.9580266222419729	2.1292162946651985
2018-10-10	1.4262589928057523	1.6396403421536583	1.7687499534239681	1.8814497810837634	2.0091081973776395
2018-10-17	1.4280575539568316	1.6200858617383234	1.7320192233940923	1.8256709677791414	1.9226303673305976
2018-10-24	1.4307553956834502	1.6117335556857615	1.7149398888718506	1.799064222834378	1.8809928936042437
2018-10-31	1.4325539568345296	1.571547789604687	1.640978527075506	1.6876640470953035	1.7093384045641076
2018-11-07	1.4352517985611482	1.5952209627831757	1.6799008380150358	1.742127413137709	1.7861074967470723
2018-11-14	1.4388489208633066	1.6010041963164774	1.6871731588490568	1.7508359760193701	1.7967170453408066
2018-11-21	1.4424460431654649	1.6087045307416799	1.6978714460944384	1.7646068375297261	1.8149334400960864
2018-11-28	1.4433453237410043	1.6029201055789588	1.6869599567902491	1.7482457373611777	1.7903112801521368
2018-12-05	1.4460431654676231	1.6363614134555773	1.7433946873049153	1.828643430188822	1.9061155039535582
2018-12-12	1.4469424460431626	1.6264128485924534	1.7249876928290448	1.8011312373562083	1.8645781203082774
2018-12-19	1.4460431654676231	1.609870540658462	1.6965216103651755	1.7600558183706188	1.804524071664498
2018-12-26	1.4469424460431626	1.6063230449012371	1.6895820504057726	1.7495307805200568	1.7886097487738963
2019-01-03	1.4514388489208605	1.6036903989066484	1.6814558204775187	1.7355600353585632	1.7657892102892603
2019-01-10	1.4568345323740979	1.6237283481291709	1.7124023093492395	1.777840682682089	1.824742268041237
2019-01-17	1.4586330935251768	1.6452885873190426	1.7488836732397455	1.8299805883082119	1.9002101891702532
2019-01-24	1.4604316546762561	1.6609634956460684	1.7752514700901791	1.8677569646554357	1.9553598238414571
2019-01-31	1.4613309352517956	1.6648175529944584	1.781387686436445	1.8763346293865815	1.967670903813432
2019-02-14	1.4658273381294933	1.7124436432647183	1.8627527945865343	1.9941320047768905	2.1418276448803923
2019-02-21	1.4676258992805724	1.7176024929584468	1.8705615347259483	2.004826310472257	2.157041337203483
2019-02-28	1.4676258992805724	1.7384823256161959	1.9085188768119323	2.0618688024934957	2.244920428385547
2019-03-07	1.4676258992805724	1.7496487583260996	1.928690855530868	2.091988383041441	2.2908617755980383
2019-03-14	1.4694244604316518	1.7529919700296488	1.9332652752951909	2.097921480916177	2.2989690721649483
2019-03-21	1.4703237410071912	1.7842861403631285	1.9899250056226176	2.183377945623885	2.431888699829847
2019-03-28	1.47302158273381	1.7977479253916342	2.0125360873673457	2.216544046927285	2.482834551095986
2019-04-04	1.47302158273381	1.8389068884551107	2.0894224791198255	2.3352379521306914	2.6731057952156942
2019-04-12	1.4739208633093495	1.8418507797973525	2.0941303543978353	2.342008325685186	2.6834150735662097
