时间	2018年	2017年	2016年	2015年	2014年	2013年	2012年	2011年	2010年	2009年	2008年	2007年	2006年	2005年	2004年	2003年	2002年	2001年	2000年	1999年	1998年	1997年	1996年	1995年	1994年	1993年	1992年	1991年	1990年	1989年	1988年	1987年	1986年	1985年	1984年	1983年	1982年	1981年	1980年	1979年	1978年	1977年	1976年	1975年	1974年	1973年	1972年	1971年	1970年	1969年	1968年	1967年	1966年	1965年	1964年	1963年	1962年	1961年	1960年	1959年	1958年	1957年	1956年	1955年	1954年	1953年	1952年	1951年	1950年	1949年
高等教育招生数(万人)
研究生招生数(万人)	85.8000	80.6103	66.7064	64.5055	62.1323	61.1381	58.9673	56.0168	53.8177	51.0953	44.6422	41.8612	39.7925	36.4831	32.6286	26.8925	20.2611	16.5197	12.8484	9.2225	7.2508	6.3749	5.9398	5.1053	5.0864	4.2145	3.3439	2.9679	2.9649	2.8569	3.5645	3.9017	4.1310	4.6871	2.3181	1.5642	1.1080	0.9363	0.3616	0.8110	1.0708													0.1456	0.1240	0.0781	0.1287	0.2198	0.2275	0.1345	0.0275	0.0334	0.2235	0.1751	0.1155	0.2887	0.1785	0.1273	0.0874	0.0242
博士招生数(万人)		8.3878	7.7252	7.4416	7.2634	7.0462	6.8370	6.5559	6.3762	6.1911	5.9764	5.8022	5.5955	5.4794	5.3284
硕士招生数(万人)		72.2225	58.9812	57.0639	54.8689	54.0919	52.1303	49.4609	47.4415	44.9042	38.6658	36.0590	34.1970	31.0037	27.3002
普通本专科招生数(万人)	791.0000	761.4893	748.6000	737.8000	721.4000	699.8000	688.8000	681.5000	661.8000	639.5000	607.7000	565.9000	546.1000	504.5000	447.3000	382.2000	320.5000	268.3000	220.6000	159.6800	108.3627	100.0393	96.5812	92.6000	89.9846	92.3952	75.4192	61.9874	60.9000	59.7113	66.9700	61.6800	57.2000	61.9000	47.5171	39.1000	31.5000	27.9000	28.1000	27.5000	40.2000	27.3000	21.7000	19.1000	16.5000	15.0000	13.4000	4.2000	4.2000					16.4000	14.7000	13.3000	10.7000	16.9000	32.3000	27.4000	26.5000	10.6000	18.5000	9.8000	9.2000	8.1000	7.9000	5.2000	5.8000	3.1000
普通本科招生数(万人)		410.7534	405.4007	389.4184	383.4152	381.4331	374.0574	356.6411	351.2563	326.1081	297.0601	282.0971	253.0854	236.3647	209.9151	182.5262	158.7939	138.1835	116.0191	93.6690	65.3135
普通专科招生数(万人)		350.7359	343.2103	348.4311	337.9835	318.3999	314.7800	324.8600	310.5000	313.3900	310.6000	283.8200	292.9700	268.0900	237.4000	199.6000	89.0500	66.5600	48.6900	61.1864	43.0492	42.0714	46.0489	47.8131	49.0247	53.7494	40.4345	29.0372	29.1668	29.6617	32.8709	28.4457	25.9931	30.1598	19.0690	13.4581	8.4405	7.6300	7.7088	7.0889	12.3712
成人本专科招生数(万人)		217.5302	211.2290	236.7455	265.6040	256.4934	243.9551	218.5141	208.4259	201.4776	202.5552	191.1132	184.4431	193.0250	221.1580
成人本科招生数(万人)		102.3981	96.9387	101.4675	110.2409	103.8158	98.4817	89.7241	85.3319	81.5795	83.1362	82.0858	77.7677	74.7196	75.9434
成人专科招生数(万人)		115.1321	114.2903	135.2780	155.3631	152.6776	145.4734	128.7900	123.0940	119.8981	119.4190	109.0274	106.6754	118.3054	145.2146
在职人员攻读博士、硕士学位招生数(万人)					16.2374	16.7576	14.0629	13.4061	12.4871	11.5985	13.3370	12.6884	10.9245	10.1653	7.8171
网络本专科生招生数(万人)		286.1143	229.6088	203.4032	206.1852	220.0729	196.4468	187.1519	166.3655	162.5687	147.2194	123.4385	113.2516	89.1046	83.9325
