2016年8月21日	6,410.73	6,499.75	6,508.80	6,312.65	401.31K	-1.37%
2016年8月14日	6,499.55	6,309.41	6,527.20	6,289.72	525.73K	3.18%
2016年8月7日	6,299.09	6,191.65	6,366.09	6,152.58	371.73K	1.54%
2016年7月31日	6,203.29	6,179.20	6,251.40	6,046.40	335.50K	0.01%
2016年7月24日	6,202.89	6,383.56	6,515.88	6,148.86	465.18K	-2.94%
2016年7月17日	6,390.93	6,426.86	6,487.02	6,355.48	419.00K	-0.78%
2016年7月10日	6,441.02	6,320.06	6,469.05	6,248.93	521.12K	2.24%
2016年7月3日	6,299.85	6,079.58	6,342.43	6,078.63	503.60K	3.08%
2016年6月26日	6,111.54	5,864.73	6,163.43	5,864.61	423.17K	3.52%
2016年6月19日	5,903.62	5,965.82	6,053.41	5,748.84	411.49K	-1.02%
2016年6月12日	5,964.27	5,943.73	6,002.62	5,692.81	425.15K	-0.99%
2016年6月5日	6,023.88	6,051.95	6,067.47	5,972.74	216.65K	-0.14%
2016年5月29日	6,032.60	5,706.00	6,062.14	5,655.64	404.73K	5.11%
2016年5月22日	5,739.59	5,752.15	5,811.68	5,598.66	293.69K	0.12%
2016年5月15日	5,732.90	5,692.60	5,853.61	5,563.06	299.30K	0.33%
2016年5月8日	5,714.31	5,910.12	5,910.12	5,559.69	300.20K	-4.15%
2016年5月1日	5,961.49	5,991.83	6,226.88	5,960.94	313.00K	-0.40%
2016年4月24日	5,985.59	5,997.21	6,086.36	5,888.06	283.96K	-0.43%
2016年4月17日	6,011.32	6,343.70	6,344.78	5,915.31	414.30K	-5.84%
2016年4月10日	6,384.35	6,226.38	6,421.73	6,182.82	504.14K	3.50%
2016年4月3日	6,168.74	6,136.69	6,355.33	6,087.10	408.82K	0.72%
2016年3月27日	6,124.53	6,114.77	6,211.14	5,875.07	440.98K	0.77%
2016年3月20日	6,077.43	6,016.69	6,130.26	5,996.54	508.88K	2.15%
2016年3月13日	5,949.26	5,568.46	5,967.46	5,531.33	413.49K	7.99%
2016年3月6日	5,508.98	5,686.69	5,788.47	5,433.32	367.30K	-2.00%
2016年2月28日	5,621.56	5,618.51	5,872.92	5,286.34	515.54K	-0.48%
2016年2月21日	5,648.94	6,055.68	6,118.64	5,517.63	462.54K	-5.53%
2016年2月14日	5,979.52	5,485.72	6,034.85	5,482.80	391.19K	5.57%
2016年2月7日	5,664.20	5,664.20	5,664.20	5,664.20	-	0.00%
2016年1月31日	5,664.20	5,458.60	5,747.98	5,319.70	321.73K	3.57%
2016年1月24日	5,469.13	6,034.08	6,093.27	5,240.65	378.37K	-8.55%
2016年1月17日	5,980.61	5,768.76	6,244.96	5,765.15	404.11K	1.47%
2016年1月10日	5,893.68	6,435.89	6,529.88	5,726.88	474.51K	-10.30%
2016年1月3日	6,570.43	7,615.51	7,624.10	6,222.59	431.93K	-13.75%
2015年12月27日	7,617.69	7,815.38	7,837.63	7,545.35	352.42K	-2.24%
2015年12月20日	7,792.12	7,698.44	7,881.29	7,635.78	517.54K	1.20%
2015年12月13日	7,699.37	7,224.81	7,746.51	7,210.41	495.80K	5.61%
2015年12月6日	7,290.70	7,526.22	7,602.77	7,253.84	422.24K	-2.94%
2015年11月29日	7,511.67	7,388.28	7,600.34	7,035.55	541.58K	1.84%
2015年11月22日	7,376.12	7,816.85	7,974.74	7,317.65	670.45K	-5.51%
2015年11月15日	7,806.27	7,438.40	7,844.06	7,431.74	661.96K	3.16%
2015年11月8日	7,567.11	7,415.76	7,739.65	7,350.86	805.18K	1.61%
2015年11月1日	7,446.85	6,936.37	7,456.24	6,860.44	673.40K	5.11%
2015年10月25日	7,084.97	7,223.15	7,270.79	6,900.44	664.28K	-0.75%
2015年10月18日	7,138.23	7,072.36	7,186.54	6,689.27	766.61K	1.29%
2015年10月11日	7,047.56	6,505.91	7,052.14	6,501.76	708.79K	8.93%
2015年10月4日	6,470.05	6,322.54	6,495.29	6,281.53	194.62K	5.66%
2015年9月27日	6,123.73	6,118.23	6,221.01	6,020.46	192.81K	0.25%
2015年9月20日	6,108.38	5,966.29	6,362.05	5,943.59	517.60K	1.18%
2015年9月13日	6,036.88	6,535.26	6,554.38	5,689.97	528.98K	-7.03%
2015年9月6日	6,493.32	6,187.69	6,609.94	6,014.57	537.04K	6.06%
2015年8月30日	6,122.55	6,791.42	6,791.42	5,866.66	329.96K	-10.53%
2015年8月23日	6,842.89	7,255.29	7,292.77	6,099.17	613.24K	-10.11%
2015年8月16日	7,612.90	8,613.29	8,858.33	7,583.70	781.91K	-11.74%
2015年8月9日	8,625.24	8,106.12	8,717.07	8,079.88	734.80K	7.64%
2015年8月2日	8,013.32	7,605.89	8,047.70	7,370.04	549.07K	3.70%
2015年7月26日	7,727.06	8,240.68	8,493.35	7,261.61	734.54K	-8.28%
2015年7月19日	8,425.07	8,025.10	8,706.25	7,931.65	840.84K	5.38%
2015年7月12日	7,994.70	7,563.38	8,076.19	7,078.71	737.62K	10.35%
2015年7月5日	7,244.78	7,842.43	7,842.43	6,444.25	788.17K	-1.51%
2015年6月28日	7,355.49	9,267.03	9,281.17	7,249.31	861.60K	-18.98%
2015年6月21日	9,078.06	9,951.78	10,343.05	9,059.36	608.41K	-9.10%
2015年6月14日	9,987.41	11,589.95	11,616.35	9,968.99	837.62K	-13.50%
2015年6月7日	11,545.89	11,157.18	11,616.38	10,830.33	1.01M	3.60%
2015年5月31日	11,144.52	10,067.53	11,236.15	10,067.53	1.07M	11.82%
2015年5月24日	9,966.84	9,717.51	10,637.92	9,433.09	1.16M	1.93%
2015年5月17日	9,778.17	8,725.41	9,821.81	8,698.90	892.84K	11.84%
2015年5月10日	8,742.88	8,292.63	8,909.58	8,242.10	782.14K	6.60%
2015年5月3日	8,201.29	8,493.96	8,532.65	7,886.36	641.20K	-3.17%
2015年4月26日	8,469.67	8,503.57	8,576.48	8,187.15	661.67K	0.60%
2015年4月19日	8,419.09	7,967.03	8,453.34	7,801.03	965.09K	5.49%
2015年4月12日	7,980.76	7,994.25	8,192.24	7,607.40	863.24K	0.36%
2015年4月5日	7,952.19	7,728.91	7,971.62	7,483.28	714.66K	3.56%
2015年3月29日	7,679.01	7,180.06	7,682.72	7,180.06	825.82K	7.31%
2015年3月22日	7,155.95	6,891.92	7,171.62	6,801.54	828.81K	4.45%
2015年3月15日	6,850.90	6,369.20	6,862.38	6,369.20	793.29K	8.24%
2015年3月8日	6,329.58	6,113.58	6,329.70	6,080.54	498.13K	3.20%
2015年3月1日	6,133.03	6,064.82	6,234.11	6,039.25	623.69K	1.90%
2015年2月22日	6,018.46	5,926.23	6,025.12	5,887.37	271.03K	1.82%
2015年2月15日	5,911.10	5,786.15	5,914.29	5,786.04	163.25K	2.46%
2015年2月8日	5,769.27	5,526.14	5,789.38	5,492.55	313.91K	4.24%
2015年2月1日	5,534.78	5,568.44	5,745.14	5,510.76	392.83K	-1.74%
2015年1月25日	5,632.73	5,644.03	5,798.57	5,631.56	483.14K	-0.01%
2015年1月18日	5,633.29	5,359.47	5,699.73	5,222.04	512.29K	2.05%
2015年1月11日	5,520.12	5,386.58	5,520.79	5,303.73	366.20K	2.05%
2015年1月4日	5,409.06	5,338.75	5,497.74	5,314.34	534.87K	1.62%
2014年12月28日	5,322.71	5,436.49	5,436.49	5,241.36	313.29K	-1.84%
2014年12月21日	5,422.75	5,523.66	5,523.96	5,187.63	528.31K	-1.84%
2014年12月14日	5,524.12	5,485.13	5,609.68	5,423.75	628.46K	0.56%
2014年12月7日	5,493.20	5,310.57	5,498.95	5,151.00	737.76K	2.99%
2014年11月30日	5,333.89	5,246.43	5,464.23	5,181.10	702.84K	1.69%
2014年11月23日	5,245.27	5,088.23	5,261.16	5,065.19	582.12K	4.28%
2014年11月16日	5,029.77	4,925.47	5,029.78	4,894.65	332.64K	2.45%
2014年11月9日	4,909.61	4,989.44	5,041.33	4,842.50	417.43K	-1.36%
2014年11月2日	4,977.25	4,993.17	5,049.28	4,956.87	446.54K	-0.18%
2014年10月26日	4,986.42	4,762.52	5,021.19	4,739.33	427.56K	4.43%
2014年10月19日	4,774.67	4,873.46	4,942.46	4,732.76	315.12K	-1.77%
2014年10月12日	4,860.73	4,964.23	5,013.95	4,771.77	428.40K	-2.43%
2014年10月5日	4,981.85	4,935.05	5,010.83	4,913.68	290.79K	1.34%
2014年9月28日	4,916.12	4,847.82	4,921.08	4,847.82	162.67K	1.78%
2014年9月21日	4,829.93	4,753.79	4,861.80	4,682.62	399.54K	1.50%
2014年9月14日	4,758.73	4,759.77	4,816.32	4,604.67	448.26K	0.04%
2014年9月7日	4,756.95	4,672.11	4,762.13	4,643.38	351.69K	1.94%
2014年8月31日	4,666.47	4,436.55	4,666.92	4,436.11	414.91K	5.39%
2014年8月24日	4,427.88	4,521.81	4,522.70	4,368.67	290.02K	-2.08%
2014年8月17日	4,521.75	4,434.17	4,526.24	4,434.17	369.71K	2.22%
