2017年7月16日	5,921.52	5,845.82	5,932.61	5,818.20	702.02M	1.43%
2017年7月9日	5,838.08	5,662.71	5,844.80	5,650.26	677.38M	3.21%
2017年7月2日	5,656.47	5,680.36	5,684.98	5,579.64	560.13M	0.17%
2017年6月25日	5,646.92	5,832.31	5,845.15	5,599.44	837.76M	-2.69%
2017年6月18日	5,803.10	5,729.54	5,810.31	5,724.49	875.72M	2.14%
2017年6月11日	5,681.48	5,677.16	5,774.19	5,633.34	1.39B	-1.05%
2017年6月4日	5,741.94	5,881.22	5,897.69	5,657.76	857.17M	-2.37%
2017年5月28日	5,881.46	5,785.38	5,881.46	5,762.56	666.56M	1.61%
2017年5月21日	5,788.36	5,662.95	5,793.13	5,661.59	682.12M	2.42%
2017年5月14日	5,651.56	5,687.97	5,724.71	5,568.47	893.31M	-0.62%
2017年5月7日	5,686.81	5,649.18	5,691.21	5,637.40	753.09M	0.72%
2017年4月30日	5,646.09	5,602.44	5,646.09	5,600.31	746.58M	1.12%
2017年4月23日	5,583.53	5,503.27	5,600.00	5,494.46	816.97M	2.60%
2017年4月16日	5,442.05	5,369.21	5,455.88	5,367.59	669.28M	1.65%
2017年4月9日	5,353.59	5,423.57	5,442.71	5,353.59	519.87M	-1.20%
2017年4月2日	5,418.37	5,440.20	5,479.86	5,400.08	686.33M	-0.33%
2017年3月26日	5,436.23	5,320.96	5,451.50	5,316.02	647.88M	1.35%
2017年3月19日	5,363.99	5,406.02	5,439.58	5,327.25	734.45M	-0.83%
2017年3月12日	5,408.76	5,387.73	5,426.84	5,360.70	924.54M	0.42%
2017年3月5日	5,385.90	5,352.61	5,394.66	5,336.08	700.31M	0.23%
2017年2月26日	5,373.48	5,330.56	5,398.43	5,316.70	742.48M	0.56%
2017年2月19日	5,343.31	5,334.57	5,358.53	5,304.01	583.00M	0.35%
2017年2月12日	5,324.72	5,242.49	5,324.72	5,238.69	766.27M	1.88%
2017年2月5日	5,226.69	5,154.18	5,234.27	5,148.06	740.93M	1.26%
2017年1月29日	5,161.60	5,146.41	5,165.47	5,086.33	778.88M	-0.12%
2017年1月22日	5,168.06	5,055.97	5,172.43	5,035.49	816.39M	2.07%
2017年1月15日	5,063.20	5,043.07	5,085.34	5,029.61	593.56M	0.07%
